t_s,width_x_m,width_3d_m,width_norm
4.804800000000000182e+00,8.596146606599203155e-02,1.307902473891102701e-01,4.582702192474761294e-01
4.821483333333333121e+00,8.603410562118152249e-02,1.308555982351613245e-01,4.591517672473485745e-01
4.838166666666666949e+00,8.561382545916823572e-02,1.304415717995112411e-01,4.540512798442746800e-01
4.854849999999999888e+00,8.594814943357001469e-02,1.307814232870141424e-01,4.581086096307040445e-01
4.871533333333333715e+00,8.561800698922866770e-02,1.304542185951639566e-01,4.541020265683090584e-01
4.888216666666666654e+00,8.618338158026372930e-02,1.310078877384664442e-01,4.609633686925209695e-01
4.904900000000000482e+00,8.598899274730142928e-02,1.308145473624251764e-01,4.586042809138523024e-01
4.921583333333333421e+00,8.605935662044406076e-02,1.308907690928920176e-01,4.594582114131560702e-01
4.938266666666666360e+00,8.578159180915206905e-02,1.306046747141234587e-01,4.560872792372823725e-01
4.954950000000000188e+00,8.614903571430204687e-02,1.309906520469309443e-01,4.605465499308500910e-01
4.971633333333333127e+00,8.597122911635676767e-02,1.308087036927241542e-01,4.583887028684073828e-01
4.988316666666666954e+00,8.628113849829421866e-02,1.311265741860738743e-01,4.621497390569686559e-01
5.004999999999999893e+00,9.068719592344207103e-02,1.360382143056532434e-01,5.156213097505105702e-01
5.021683333333333721e+00,8.535946349003714628e-02,1.301780121994533246e-01,4.509643627431692559e-01
5.038366666666666660e+00,8.566065014058643623e-02,1.304813189073682211e-01,4.546195405410975443e-01
5.055050000000000487e+00,9.065928476111961842e-02,1.358169689968373173e-01,5.152825820524224998e-01
5.071733333333333427e+00,8.582035358287132265e-02,1.306388241162659836e-01,4.565576891125160408e-01
5.088416666666666366e+00,8.584419741624818578e-02,1.306619668401608203e-01,4.568470560224294208e-01
5.105100000000000193e+00,9.019470362852011203e-02,1.353787808581864704e-01,5.096444615111663801e-01
5.121783333333333132e+00,8.557930879528236057e-02,1.304086689894456419e-01,4.536323882922616568e-01
5.138466666666666960e+00,9.028767358762906925e-02,1.355098156242054708e-01,5.107727377139450464e-01
5.155149999999999899e+00,8.595660884298206295e-02,1.307857057907939324e-01,4.582112723662871701e-01
5.171833333333333727e+00,8.601144151124412440e-02,1.308384867781136329e-01,4.588767173694675017e-01
5.188516666666666666e+00,8.529997414567264125e-02,1.301263854142269416e-01,4.502424046804932023e-01
5.205200000000000493e+00,8.585409889208800438e-02,1.306685854780016698e-01,4.569672195641747980e-01
5.221883333333333432e+00,8.549329797846993984e-02,1.303131867773895114e-01,4.525885676998779306e-01
5.238566666666666372e+00,8.546084951507740279e-02,1.302780685847066133e-01,4.521947756684150943e-01
5.255250000000000199e+00,8.551148108194578379e-02,1.303436214235275670e-01,4.528092364313808793e-01
5.271933333333333138e+00,8.509814516175578936e-02,1.299110434890252408e-01,4.477930238077159064e-01
5.288616666666666966e+00,8.546185237328096651e-02,1.302884733559006858e-01,4.522069462776816540e-01
5.305299999999999905e+00,8.544831937519442588e-02,1.302727912291203882e-01,4.520427108640100444e-01
5.321983333333333732e+00,8.590066901640153185e-02,1.307261200354263020e-01,4.575323909757467167e-01
5.338666666666666671e+00,8.574587601123520586e-02,1.305694228191206507e-01,4.556538350878058807e-01
5.355350000000000499e+00,8.591265904425682276e-02,1.307434986643309649e-01,4.576779010225342503e-01
5.372033333333333438e+00,8.566650044766405125e-02,1.304945188348316243e-01,4.546905394133986533e-01
5.388716666666666377e+00,8.534258780035275382e-02,1.301646898829414145e-01,4.507595606838926128e-01
5.405400000000000205e+00,8.570150985673480326e-02,1.305196124673542457e-01,4.551154108827039080e-01
5.422083333333333144e+00,8.561682191500213923e-02,1.304400353768920828e-01,4.540876445995405408e-01
5.438766666666666971e+00,8.533530264166572232e-02,1.301525003679590842e-01,4.506711485639043890e-01
5.455449999999999910e+00,8.523243909001082530e-02,1.300587149316703439e-01,4.494228044904226560e-01
5.472133333333333738e+00,9.058592963293232714e-02,1.358396173470087509e-01,5.143923499142272204e-01
5.488816666666666677e+00,8.528946669675468994e-02,1.301123408209435839e-01,4.501148870965375193e-01
5.505500000000000504e+00,8.523535752305416713e-02,1.300621466313630070e-01,4.494582223671622079e-01
5.522183333333333444e+00,8.994600152923862280e-02,1.352051041187500580e-01,5.066262321509541477e-01
5.538866666666666383e+00,8.500716637586852586e-02,1.298276286099005195e-01,4.466889123285014973e-01
5.555550000000000210e+00,8.469210258076220743e-02,1.295182996125596453e-01,4.428653225820656236e-01
5.572233333333333150e+00,8.474911337686336088e-02,1.295681146619045709e-01,4.435572011755262167e-01
5.588916666666666977e+00,8.422409807442593488e-02,1.290551422846543395e-01,4.371856562430331827e-01
5.605599999999999916e+00,8.377351807280683516e-02,1.286009115520854174e-01,4.317174523398887853e-01
5.622283333333333744e+00,8.367934559750614398e-02,1.285148680102619345e-01,4.305745824940065969e-01
5.638966666666666683e+00,8.350362445822989699e-02,1.283335191214195758e-01,4.284420443959938707e-01
5.655650000000000510e+00,8.303773836067002145e-02,1.278698476886492852e-01,4.227880869013352361e-01
5.672333333333333449e+00,8.338371559742124850e-02,1.281989197089392907e-01,4.269868397745297250e-01
5.689016666666666389e+00,8.281877223916211950e-02,1.276513098274899560e-01,4.201307310577926946e-01
5.705700000000000216e+00,8.177333564903241370e-02,1.265986105154292274e-01,4.074433937989370702e-01
5.722383333333333155e+00,8.119957826114682087e-02,1.260310137689391319e-01,4.004803187032381362e-01
5.739066666666666983e+00,8.034238627327172644e-02,1.251834623247309597e-01,3.900775033164044503e-01
5.755749999999999922e+00,7.980977711994852175e-02,1.246410351678490791e-01,3.836137999993752823e-01
5.772433333333333749e+00,7.950474689191336375e-02,1.243255468828730892e-01,3.799119768436087785e-01
5.789116666666666688e+00,7.916366157093437939e-02,1.239867879918664512e-01,3.757725918802715670e-01
5.805800000000000516e+00,7.786939309244814145e-02,1.226983956877333720e-01,3.600654501510696659e-01
5.822483333333333455e+00,7.614679829086079543e-02,1.209737715806227659e-01,3.391601734327766571e-01
5.839166666666666394e+00,7.497978523413828533e-02,1.198043540095988513e-01,3.249973936181830836e-01
5.855850000000000222e+00,7.401684131945765466e-02,1.188622631745649555e-01,3.133111810613792847e-01
5.872533333333333161e+00,7.267557596655066510e-02,1.175240147233355126e-01,2.970336889144498116e-01
5.889216666666666988e+00,7.113776718826425594e-02,1.159815382125795186e-01,2.783709610226244857e-01
5.905899999999999928e+00,6.827774243674161747e-02,1.131159194339490109e-01,2.436619227759904971e-01
5.922583333333333755e+00,6.574967311494145372e-02,1.105825045373043103e-01,2.129814698415224972e-01
5.939266666666666694e+00,6.365649286661867468e-02,1.084718204070019842e-01,1.875787969249839149e-01
5.955950000000000522e+00,6.049165148411016907e-02,1.053148045988916703e-01,1.491705277197836188e-01
5.972633333333333461e+00,5.705111900387325324e-02,1.018644905150971613e-01,1.074164927654521068e-01
5.989316666666666400e+00,5.481959929754379873e-02,9.962763307246307043e-02,8.033494293135677589e-02
6.006000000000000227e+00,5.334174497061073411e-02,9.816424480216749682e-02,6.239981760449920395e-02
6.022683333333333167e+00,5.280090324125031459e-02,9.760559857305621534e-02,5.583620438410576148e-02
6.039366666666666994e+00,5.168423654657614691e-02,9.650222662336879753e-02,4.228442410893382131e-02
6.056049999999999933e+00,5.159371368981680722e-02,9.640868046052145091e-02,4.118584575020397404e-02
6.072733333333333761e+00,4.970227054767504399e-02,9.450710526629998998e-02,1.823143868537675100e-02
6.089416666666666700e+00,4.949973394564703005e-02,9.430062773772904250e-02,1.577347021416298720e-02
6.106100000000000527e+00,4.848151660940345359e-02,9.329488656597499652e-02,3.416463706352594696e-03
6.122783333333333466e+00,4.842569513642481366e-02,9.324453175722402509e-02,2.739018645932207209e-03
6.139466666666666406e+00,4.795677317361309727e-02,9.276406877742157664e-02,0.000000000000000000e+00
6.156150000000000233e+00,4.643801391553979002e-02,9.124403862671005838e-02,0.000000000000000000e+00
6.172833333333333172e+00,4.646439993713614297e-02,9.127095878819969921e-02,0.000000000000000000e+00
6.189516666666667000e+00,4.648489165135914064e-02,9.129265361734124895e-02,0.000000000000000000e+00
6.206199999999999939e+00,4.655844795232210592e-02,9.136798220248225355e-02,0.000000000000000000e+00
6.222883333333333766e+00,4.648080691008458359e-02,9.128843596860318488e-02,0.000000000000000000e+00
6.239566666666666706e+00,3.899701626349513089e-02,8.503880982736009009e-02,0.000000000000000000e+00
6.256250000000000533e+00,3.749204884400198640e-02,8.371775171615061795e-02,0.000000000000000000e+00
6.272933333333333472e+00,3.788732469168330091e-02,8.411408519238133819e-02,0.000000000000000000e+00
6.289616666666666411e+00,4.453434604626988619e-02,8.934574960709726343e-02,0.000000000000000000e+00
6.306300000000000239e+00,3.825082653085771361e-02,8.458918791362415868e-02,0.000000000000000000e+00
6.322983333333333178e+00,3.780666672446902216e-02,8.399210112822488861e-02,0.000000000000000000e+00
6.339666666666667005e+00,3.782407819053273251e-02,8.405675115021779553e-02,0.000000000000000000e+00
6.356349999999999945e+00,3.788451558776306100e-02,8.413696670357395657e-02,0.000000000000000000e+00
6.373033333333333772e+00,3.782787095942840433e-02,8.422439203946968656e-02,0.000000000000000000e+00
6.389716666666666711e+00,4.412716554522764373e-02,8.895908045480167836e-02,0.000000000000000000e+00
6.406400000000000539e+00,4.410789494875731048e-02,8.892694651763972946e-02,0.000000000000000000e+00
6.423083333333333478e+00,3.758815876377500503e-02,8.390664382433120350e-02,0.000000000000000000e+00
6.439766666666666417e+00,4.409367542020598690e-02,8.891895416812926889e-02,0.000000000000000000e+00
6.456450000000000244e+00,4.453736764507416207e-02,8.937848282429752822e-02,0.000000000000000000e+00
6.473133333333333184e+00,4.431007503683426912e-02,8.913039050757184945e-02,0.000000000000000000e+00
6.489816666666667011e+00,4.366950435322584229e-02,8.847959194694206275e-02,0.000000000000000000e+00
6.506499999999999950e+00,4.381984439825695882e-02,8.863483855997295047e-02,0.000000000000000000e+00
6.523183333333333778e+00,4.382639172408055867e-02,8.863393688788157032e-02,0.000000000000000000e+00
6.539866666666666717e+00,3.770055816277751576e-02,8.417793665483605525e-02,0.000000000000000000e+00
6.556550000000000544e+00,4.390469302606333363e-02,8.873263899720709724e-02,0.000000000000000000e+00
6.573233333333333483e+00,4.373910238505913234e-02,8.854751417698931981e-02,0.000000000000000000e+00
6.589916666666666423e+00,4.380534941066225457e-02,8.862123797547906412e-02,0.000000000000000000e+00
6.606600000000000250e+00,4.408035097685849418e-02,8.889281658651700113e-02,0.000000000000000000e+00
6.623283333333333189e+00,4.405938525690124979e-02,8.887119478012782403e-02,0.000000000000000000e+00
6.639966666666667017e+00,4.362525188684015370e-02,8.843584148428942915e-02,0.000000000000000000e+00
6.656649999999999956e+00,4.357546753958630587e-02,8.838267145731533436e-02,0.000000000000000000e+00
6.673333333333333783e+00,4.346036011243509939e-02,8.827966592789257549e-02,0.000000000000000000e+00
6.690016666666666723e+00,4.345359071268983103e-02,8.826195391877988961e-02,0.000000000000000000e+00
6.706700000000000550e+00,4.311245936803941720e-02,8.792403951388441663e-02,0.000000000000000000e+00
6.723383333333333489e+00,4.320854251912165794e-02,8.801688420555073278e-02,0.000000000000000000e+00
6.740066666666666428e+00,3.773155387330746208e-02,8.390327596463542648e-02,0.000000000000000000e+00
6.756750000000000256e+00,4.368489785898272554e-02,8.851038282219558795e-02,0.000000000000000000e+00
6.773433333333333195e+00,4.361942134047342573e-02,8.844385381044429784e-02,0.000000000000000000e+00
6.790116666666667022e+00,4.370527601945348867e-02,8.852778079112086362e-02,0.000000000000000000e+00
6.806799999999999962e+00,4.346742920204935828e-02,8.827849621014757786e-02,0.000000000000000000e+00
6.823483333333333789e+00,4.382857706820184746e-02,8.865255775359157098e-02,0.000000000000000000e+00
6.840166666666666728e+00,4.389847488178239693e-02,8.871841047591237650e-02,0.000000000000000000e+00
6.856850000000000556e+00,4.349054223317013607e-02,8.830433755405750484e-02,0.000000000000000000e+00
6.873533333333333495e+00,4.352225659697598475e-02,8.833440158785181573e-02,0.000000000000000000e+00
6.890216666666666434e+00,4.340739911600529494e-02,8.821692317840888753e-02,0.000000000000000000e+00
6.906900000000000261e+00,4.374298336840943408e-02,8.855435327386011746e-02,0.000000000000000000e+00
6.923583333333333201e+00,4.383576512299105360e-02,8.864600369288415382e-02,0.000000000000000000e+00
6.940266666666667028e+00,3.738024800510800910e-02,8.377964272238061505e-02,0.000000000000000000e+00
6.956949999999999967e+00,4.363934782562658293e-02,8.846630372005515053e-02,0.000000000000000000e+00
6.973633333333333795e+00,4.371863265232812240e-02,8.853514281829680255e-02,0.000000000000000000e+00
6.990316666666666734e+00,4.346719660020486459e-02,8.828319546202205437e-02,0.000000000000000000e+00
7.007000000000000561e+00,3.729531557272122017e-02,8.357352390083437610e-02,0.000000000000000000e+00
7.023683333333333501e+00,3.746779841405400296e-02,8.374876202852390983e-02,0.000000000000000000e+00
7.040366666666666440e+00,4.384045372711990046e-02,8.864842005765895261e-02,0.000000000000000000e+00
7.057050000000000267e+00,3.730914664298292521e-02,8.363804165685323477e-02,0.000000000000000000e+00
7.073733333333333206e+00,4.394137432306156194e-02,8.874325806532712413e-02,0.000000000000000000e+00
7.090416666666667034e+00,4.414763457047705258e-02,8.895272523577030244e-02,0.000000000000000000e+00
7.107099999999999973e+00,4.352207554403744044e-02,8.832432581562775498e-02,0.000000000000000000e+00
7.123783333333333800e+00,4.363927315683408664e-02,8.844289844014370516e-02,0.000000000000000000e+00
7.140466666666666740e+00,4.369420555991580107e-02,8.849429708355922852e-02,0.000000000000000000e+00
7.157150000000000567e+00,4.367393501237853276e-02,8.847444923366573621e-02,0.000000000000000000e+00
7.173833333333333506e+00,3.748202867493794638e-02,8.357783660365215861e-02,0.000000000000000000e+00
7.190516666666666445e+00,3.725103938296380618e-02,8.337152698966837638e-02,0.000000000000000000e+00
7.207200000000000273e+00,4.347876912593815618e-02,8.829465570790792639e-02,0.000000000000000000e+00
7.223883333333333212e+00,4.369015062342549577e-02,8.849632777489624402e-02,0.000000000000000000e+00
7.240566666666667039e+00,4.373834275307487279e-02,8.854328593633188638e-02,0.000000000000000000e+00
7.257249999999999979e+00,4.340870609130582231e-02,8.821898221242764626e-02,0.000000000000000000e+00
7.273933333333333806e+00,4.337052704009646681e-02,8.817349909529963170e-02,0.000000000000000000e+00
7.290616666666666745e+00,3.688765071123258771e-02,8.315372898415476777e-02,0.000000000000000000e+00
7.307300000000000573e+00,4.312406408464714708e-02,8.792680801818301972e-02,0.000000000000000000e+00
7.323983333333333512e+00,4.311992217347653672e-02,8.792572012691315941e-02,0.000000000000000000e+00
7.340666666666666451e+00,4.308926948478020852e-02,8.789615313812317032e-02,0.000000000000000000e+00
7.357350000000000279e+00,4.316753078288333018e-02,8.797624763969752459e-02,0.000000000000000000e+00
7.374033333333333218e+00,4.364391839871282347e-02,8.845965367422356507e-02,0.000000000000000000e+00
7.390716666666667045e+00,3.713137338848979813e-02,8.340129840207514966e-02,0.000000000000000000e+00
7.407399999999999984e+00,4.323331356056083624e-02,8.804483959364298173e-02,0.000000000000000000e+00
7.424083333333333812e+00,4.340676209271204095e-02,8.821576143057270614e-02,0.000000000000000000e+00
7.440766666666666751e+00,4.338559316459212473e-02,8.818807311945256466e-02,0.000000000000000000e+00
7.457449999999999690e+00,4.351177671328246982e-02,8.831706453403581625e-02,0.000000000000000000e+00
7.474133333333333518e+00,4.323140317618639344e-02,8.804721492178435582e-02,0.000000000000000000e+00
7.490816666666666457e+00,4.325257985903727814e-02,8.805532799234737362e-02,0.000000000000000000e+00
7.507500000000000284e+00,4.336231704158891725e-02,8.816794379224240918e-02,0.000000000000000000e+00
7.524183333333333223e+00,3.744951065303209897e-02,8.344894759982338095e-02,0.000000000000000000e+00
7.540866666666667051e+00,4.355150444723435849e-02,8.835738494593257941e-02,0.000000000000000000e+00
7.557549999999999990e+00,4.345720501823733400e-02,8.826007771432535509e-02,0.000000000000000000e+00
7.574233333333333817e+00,4.336733581562477596e-02,8.817087307396817564e-02,0.000000000000000000e+00
7.590916666666666757e+00,4.335712065756359285e-02,8.815883337725929914e-02,0.000000000000000000e+00
7.607599999999999696e+00,4.290419480849824024e-02,8.771141395254763995e-02,0.000000000000000000e+00
7.624283333333333523e+00,4.296076783073662225e-02,8.777088386885106841e-02,0.000000000000000000e+00
7.640966666666666463e+00,4.333937850402645037e-02,8.816763026655213831e-02,0.000000000000000000e+00
7.657650000000000290e+00,3.784960733287714291e-02,8.390844292972086949e-02,0.000000000000000000e+00
7.674333333333333229e+00,4.330242195019329970e-02,8.815637116731668554e-02,0.000000000000000000e+00
7.691016666666667057e+00,3.745629639569667685e-02,8.312809892753721119e-02,0.000000000000000000e+00
7.707699999999999996e+00,4.257502006592726179e-02,8.738667564769497798e-02,0.000000000000000000e+00
7.724383333333333823e+00,3.675287828493890158e-02,8.293334924312244227e-02,0.000000000000000000e+00
7.741066666666666762e+00,3.776384987601014848e-02,8.348913603283793228e-02,0.000000000000000000e+00
7.757749999999999702e+00,4.326675681219974839e-02,8.809454902022029188e-02,0.000000000000000000e+00
7.774433333333333529e+00,3.743600410140483087e-02,8.365629250468137323e-02,0.000000000000000000e+00
7.791116666666666468e+00,3.817633118921765628e-02,8.383349027062951542e-02,0.000000000000000000e+00
7.807800000000000296e+00,3.217415491848756720e-02,7.700698356835300462e-02,0.000000000000000000e+00
7.824483333333333235e+00,4.268933360695535001e-02,8.750007216905536511e-02,0.000000000000000000e+00
7.841166666666667062e+00,4.283127771570752890e-02,8.764715709467980898e-02,0.000000000000000000e+00
7.857850000000000001e+00,4.305585905611545444e-02,8.787680543352199836e-02,0.000000000000000000e+00
7.874533333333333829e+00,4.322595834035612011e-02,8.805251092973032101e-02,0.000000000000000000e+00
7.891216666666666768e+00,4.308464487159920780e-02,8.790389980903783040e-02,0.000000000000000000e+00
7.907899999999999707e+00,4.295406880150335477e-02,8.777333745827177458e-02,0.000000000000000000e+00
7.924583333333333535e+00,4.281835857968364217e-02,8.763497036099841819e-02,0.000000000000000000e+00
7.941266666666666474e+00,3.818372969436736181e-02,8.362668328071798385e-02,0.000000000000000000e+00
7.957950000000000301e+00,3.716120232357138925e-02,8.332857821147664212e-02,0.000000000000000000e+00
7.974633333333333240e+00,4.323282458849787152e-02,8.806214287797776985e-02,0.000000000000000000e+00
7.991316666666667068e+00,4.302295917771657013e-02,8.783863521533312457e-02,0.000000000000000000e+00
8.008000000000000895e+00,3.698422482610280032e-02,8.321280524558304081e-02,0.000000000000000000e+00
8.024683333333333835e+00,4.356808885600111508e-02,8.837580478513315518e-02,0.000000000000000000e+00
8.041366666666666774e+00,3.737765842265348276e-02,8.346301892549211343e-02,0.000000000000000000e+00
8.058049999999999713e+00,3.707048867085966509e-02,8.310874675961879565e-02,0.000000000000000000e+00
8.074733333333332652e+00,4.324193619685549189e-02,8.805227616600143359e-02,0.000000000000000000e+00
8.091416666666667368e+00,3.702065707758223773e-02,8.325909285234757429e-02,0.000000000000000000e+00
8.108100000000000307e+00,3.743414373338708329e-02,8.368188435467827091e-02,0.000000000000000000e+00
8.124783333333333246e+00,3.706972274744618073e-02,8.313555065318495307e-02,0.000000000000000000e+00
8.141466666666666185e+00,4.296659345628568022e-02,8.777788799111314877e-02,0.000000000000000000e+00
8.158150000000000901e+00,4.343553466793046575e-02,8.823734143285889842e-02,0.000000000000000000e+00
8.174833333333333840e+00,3.746454240529099172e-02,8.353955792064422792e-02,0.000000000000000000e+00
8.191516666666666779e+00,4.289152485580912527e-02,8.770089657022338281e-02,0.000000000000000000e+00
8.208199999999999719e+00,4.302743867423321905e-02,8.784153582985095021e-02,0.000000000000000000e+00
8.224883333333332658e+00,3.770685590916297153e-02,8.380815049370804459e-02,0.000000000000000000e+00
8.241566666666667373e+00,4.298049255060119173e-02,8.778687265975448906e-02,0.000000000000000000e+00
8.258250000000000313e+00,4.269907406251786247e-02,8.751980935142894547e-02,0.000000000000000000e+00
8.274933333333333252e+00,4.255735039575086337e-02,8.737241417374799757e-02,0.000000000000000000e+00
8.291616666666666191e+00,4.253999828182580129e-02,8.734578673851996211e-02,0.000000000000000000e+00
8.308300000000000907e+00,3.718239756936112667e-02,8.323597531512511027e-02,0.000000000000000000e+00
8.324983333333333846e+00,4.235473510110291523e-02,8.716239309916455624e-02,0.000000000000000000e+00
8.341666666666666785e+00,4.276510168855280486e-02,8.758742384892488630e-02,0.000000000000000000e+00
8.358349999999999724e+00,4.302768251924941195e-02,8.782781964115039808e-02,0.000000000000000000e+00
8.375033333333332664e+00,3.703335519604695342e-02,8.305928266516296454e-02,0.000000000000000000e+00
8.391716666666667379e+00,4.299049310740152979e-02,8.779845020351798035e-02,0.000000000000000000e+00
8.408400000000000318e+00,4.276530882484042700e-02,8.757406504708933892e-02,0.000000000000000000e+00
8.425083333333333258e+00,4.336351301817770870e-02,8.817633040792596799e-02,0.000000000000000000e+00
8.441766666666666197e+00,4.300364347008054505e-02,8.782182796602761021e-02,0.000000000000000000e+00
8.458450000000000912e+00,4.312209923417464202e-02,8.797030736966825193e-02,0.000000000000000000e+00
8.475133333333333852e+00,4.324248680500026448e-02,8.806173143465714781e-02,0.000000000000000000e+00
8.491816666666666791e+00,4.281719150851723971e-02,8.763926892562942661e-02,0.000000000000000000e+00
8.508499999999999730e+00,4.266176809514655305e-02,8.747261185022431329e-02,0.000000000000000000e+00
8.525183333333332669e+00,4.270882786832980865e-02,8.752506779275591453e-02,0.000000000000000000e+00
8.541866666666667385e+00,4.259073774076792968e-02,8.739690514559134149e-02,0.000000000000000000e+00
8.558550000000000324e+00,4.231499859462038021e-02,8.711625737628034272e-02,0.000000000000000000e+00
8.575233333333333263e+00,3.706439429719345785e-02,8.280888389796206561e-02,0.000000000000000000e+00
8.591916666666666202e+00,4.265760337678079633e-02,8.745809346557327502e-02,0.000000000000000000e+00
8.608600000000000918e+00,4.249642137378131096e-02,8.730116092000098083e-02,0.000000000000000000e+00
8.625283333333333857e+00,3.687768924655002861e-02,8.289712388980199909e-02,0.000000000000000000e+00
8.641966666666666796e+00,4.232429337937671648e-02,8.713786404063049440e-02,0.000000000000000000e+00
8.658649999999999736e+00,4.256063816061340238e-02,8.736173675450123466e-02,0.000000000000000000e+00
8.675333333333332675e+00,4.279600451063304140e-02,8.759626925163786770e-02,0.000000000000000000e+00
8.692016666666667390e+00,4.265757588590988331e-02,8.745763315947967242e-02,0.000000000000000000e+00
8.708700000000000330e+00,3.754783129612502407e-02,8.328864738324218142e-02,0.000000000000000000e+00
8.725383333333333269e+00,4.249293585728589756e-02,8.730043452655322778e-02,0.000000000000000000e+00
8.742066666666666208e+00,4.265152535828684727e-02,8.746348398560629955e-02,0.000000000000000000e+00
8.758750000000000924e+00,4.266759867521299071e-02,8.747581393492960544e-02,0.000000000000000000e+00
8.775433333333333863e+00,4.265093882254154117e-02,8.746080440309431103e-02,0.000000000000000000e+00
8.792116666666666802e+00,3.758175000997824450e-02,8.346676852019450921e-02,0.000000000000000000e+00
8.808799999999999741e+00,4.265525327100875425e-02,8.745910950778353066e-02,0.000000000000000000e+00
8.825483333333332681e+00,4.266339855162588207e-02,8.747484780273719063e-02,0.000000000000000000e+00
8.842166666666667396e+00,3.717508036887764294e-02,8.319298318876452991e-02,0.000000000000000000e+00
8.858850000000000335e+00,4.288154840755801361e-02,8.769438938958125374e-02,0.000000000000000000e+00
8.875533333333333275e+00,4.301985934815536622e-02,8.783501943866890704e-02,0.000000000000000000e+00
8.892216666666666214e+00,4.284814857639194369e-02,8.766053954432456718e-02,0.000000000000000000e+00
8.908900000000000929e+00,4.291998832305520678e-02,8.772854441669065972e-02,0.000000000000000000e+00
8.925583333333333869e+00,4.309195709565869642e-02,8.790353447367173223e-02,0.000000000000000000e+00
8.942266666666666808e+00,3.755920861589021748e-02,8.351539093219649545e-02,0.000000000000000000e+00
8.958949999999999747e+00,4.281455591852662695e-02,8.763355570944898754e-02,0.000000000000000000e+00
8.975633333333332686e+00,4.283382648817084942e-02,8.764341341864628765e-02,0.000000000000000000e+00
8.992316666666667402e+00,4.264549707537260842e-02,8.745342635026027989e-02,0.000000000000000000e+00
9.009000000000000341e+00,4.240536392783040426e-02,8.722092051252659795e-02,0.000000000000000000e+00
9.025683333333333280e+00,4.306369152986242593e-02,8.787313126114842943e-02,0.000000000000000000e+00
9.042366666666666219e+00,3.756249474270736272e-02,8.372031385716599550e-02,0.000000000000000000e+00
9.059050000000000935e+00,3.716266750292507998e-02,8.306296333436349877e-02,0.000000000000000000e+00
9.075733333333333874e+00,4.280240476183309190e-02,8.760573885360092850e-02,0.000000000000000000e+00
9.092416666666666814e+00,4.253220689578290220e-02,8.734338946370881485e-02,0.000000000000000000e+00
9.109099999999999753e+00,4.269137166536244449e-02,8.750418395686679340e-02,0.000000000000000000e+00
9.125783333333332692e+00,4.252908678853337815e-02,8.734285191827050043e-02,0.000000000000000000e+00
9.142466666666667408e+00,4.296148060175573186e-02,8.779151785214477088e-02,0.000000000000000000e+00
9.159150000000000347e+00,4.254017585902073600e-02,8.736159956789336933e-02,0.000000000000000000e+00
9.175833333333333286e+00,4.272426819745069743e-02,8.753270807943928922e-02,0.000000000000000000e+00
9.192516666666666225e+00,4.336835756217822385e-02,8.816849148042744944e-02,0.000000000000000000e+00
9.209200000000000941e+00,4.261079143193546165e-02,8.741532200746494896e-02,0.000000000000000000e+00
9.225883333333333880e+00,4.314965017216380178e-02,8.796070129005244265e-02,0.000000000000000000e+00
9.242566666666666819e+00,4.309296159191376013e-02,8.789925236619323956e-02,0.000000000000000000e+00
9.259249999999999758e+00,4.266917589802212557e-02,8.748588743598852135e-02,0.000000000000000000e+00
9.275933333333332698e+00,4.292667987171831095e-02,8.773340117359747226e-02,0.000000000000000000e+00
9.292616666666667413e+00,4.257424019400824627e-02,8.737943351061080999e-02,0.000000000000000000e+00
9.309300000000000352e+00,4.270504795677724369e-02,8.750542889392218249e-02,0.000000000000000000e+00
9.325983333333333292e+00,4.250496131367315772e-02,8.731449507320714065e-02,0.000000000000000000e+00
9.342666666666666231e+00,4.287238324410198170e-02,8.767849047611447899e-02,0.000000000000000000e+00
9.359350000000000946e+00,4.284683553797905692e-02,8.765670198446277872e-02,0.000000000000000000e+00
9.376033333333333886e+00,4.287424537296708610e-02,8.767671293006208677e-02,0.000000000000000000e+00
9.392716666666666825e+00,4.250546121067107913e-02,8.730916318093026596e-02,0.000000000000000000e+00
9.409399999999999764e+00,4.265633746691805533e-02,8.745871299198812454e-02,0.000000000000000000e+00
9.426083333333332703e+00,4.267149131586298744e-02,8.747418657470328041e-02,0.000000000000000000e+00
9.442766666666667419e+00,4.291419897428661728e-02,8.772492928449424077e-02,0.000000000000000000e+00
9.459450000000000358e+00,4.284445373477265701e-02,8.766809652307705480e-02,0.000000000000000000e+00
9.476133333333333297e+00,4.294033449753006243e-02,8.775475835842841410e-02,0.000000000000000000e+00
9.492816666666666237e+00,3.698268732337809533e-02,8.326097274710902996e-02,0.000000000000000000e+00
9.509500000000000952e+00,4.419937925296021225e-02,8.901623233405971114e-02,0.000000000000000000e+00
9.526183333333333891e+00,3.793975831489952016e-02,8.409395479874905155e-02,0.000000000000000000e+00
9.542866666666666831e+00,3.962073119651520620e-02,8.564799045942618483e-02,0.000000000000000000e+00
9.559549999999999770e+00,4.580979796328742831e-02,9.061829026976245260e-02,0.000000000000000000e+00
9.576233333333332709e+00,4.621343366291235516e-02,9.101424016565586028e-02,0.000000000000000000e+00
9.592916666666667425e+00,4.676799959092504261e-02,9.157221467574677698e-02,0.000000000000000000e+00
9.609600000000000364e+00,4.710353697527292632e-02,9.191026711786395853e-02,0.000000000000000000e+00
9.626283333333333303e+00,4.786988453266425442e-02,9.267488018505230796e-02,0.000000000000000000e+00
9.642966666666666242e+00,4.294481502540798551e-02,8.905655120379860068e-02,0.000000000000000000e+00
