t_s,width_x_m,width_3d_m,width_norm
1.618283333333333296e+00,8.542173208896453040e-02,1.302594637315183101e-01,4.517200496233559348e-01
1.634966666666666679e+00,8.554883599773732694e-02,1.303757531060663333e-01,4.532625727880743582e-01
1.651650000000000063e+00,8.540109500810871834e-02,1.302309789794402206e-01,4.514695996129698963e-01
1.668333333333333446e+00,9.066901822450362802e-02,1.359233277043928878e-01,5.154007066080537047e-01
1.685016666666666607e+00,8.558511682409553067e-02,1.304179007318284067e-01,4.537028740788292547e-01
1.701699999999999990e+00,8.593545605960051237e-02,1.307509909613460974e-01,4.579545638301033006e-01
1.718383333333333374e+00,8.587738417611628927e-02,1.306989067859594122e-01,4.572498079625763046e-01
1.735066666666666757e+00,9.042113372533794324e-02,1.356602408899264256e-01,5.123923995793440156e-01
1.751750000000000140e+00,8.539174242576874629e-02,1.302128103760970268e-01,4.513560974001061266e-01
1.768433333333333302e+00,9.067825343704322139e-02,1.359292640735066116e-01,5.155127844301361506e-01
1.785116666666666685e+00,9.060347628387638297e-02,1.357931141323378554e-01,5.146052947072377037e-01
1.801800000000000068e+00,8.602710303073421438e-02,1.308473739298868510e-01,4.590667843535705672e-01
1.818483333333333452e+00,8.587259314230627494e-02,1.306972628531457570e-01,4.571916643483771026e-01
1.835166666666666613e+00,8.570860219924930634e-02,1.305345880922743895e-01,4.552014830005983725e-01
1.851849999999999996e+00,9.032901496889456094e-02,1.355650801591333499e-01,5.112744535060019802e-01
1.868533333333333379e+00,8.571190485589300079e-02,1.305341943913613523e-01,4.552415637851092156e-01
1.885216666666666763e+00,8.574799934240706634e-02,1.305651269696657402e-01,4.556796036699886643e-01
1.901899999999999924e+00,8.592880078101686192e-02,1.307722183037207109e-01,4.578737958861269775e-01
1.918583333333333307e+00,8.588995954214112549e-02,1.307267847442641073e-01,4.574024216279262700e-01
1.935266666666666691e+00,8.557684090782646802e-02,1.304134302904682574e-01,4.536024382017775358e-01
1.951950000000000074e+00,8.581098162403161256e-02,1.306403013284264114e-01,4.564439517479564334e-01
1.968633333333333457e+00,8.563980435200652108e-02,1.304634690061403646e-01,4.543665576699820741e-01
1.985316666666666618e+00,8.564387702050418882e-02,1.304634916168312953e-01,4.544159832585459857e-01
2.002000000000000224e+00,9.055746454594107431e-02,1.357237982240234730e-01,5.140468998293820091e-01
2.018683333333333163e+00,9.053268763764471538e-02,1.357361328436235415e-01,5.137462091947173626e-01
2.035366666666666546e+00,8.598992267964306047e-02,1.308260848400174536e-01,4.586155665005225979e-01
2.052049999999999930e+00,8.603586398830440074e-02,1.308697799503382719e-01,4.591731066541795969e-01
2.068733333333333313e+00,8.608597205208015635e-02,1.309206777122215171e-01,4.597812142242737599e-01
2.085416666666666696e+00,8.611504221192528563e-02,1.309415967430694883e-01,4.601340074262777469e-01
2.102100000000000080e+00,8.576186245570882605e-02,1.305955701498015820e-01,4.558478453362721505e-01
2.118783333333333463e+00,8.594310511402092345e-02,1.307661977235780870e-01,4.580473921604480969e-01
2.135466666666666846e+00,8.627515261286450299e-02,1.310971927869607756e-01,4.620770948163167580e-01
2.152150000000000230e+00,8.559914880152702521e-02,1.304328920562284611e-01,4.538731650670755347e-01
2.168833333333333169e+00,8.597417036925059097e-02,1.308014418987179239e-01,4.584243976850799762e-01
2.185516666666666552e+00,8.594306946851568152e-02,1.307635306410242781e-01,4.580469595693650864e-01
2.202199999999999935e+00,8.575738705180377397e-02,1.305800605455922914e-01,4.557935321820846264e-01
2.218883333333333319e+00,8.562840943026459040e-02,1.304675179845742328e-01,4.542282697847644379e-01
2.235566666666666702e+00,8.586545602808010047e-02,1.307005838012320897e-01,4.571050488844672355e-01
2.252250000000000085e+00,8.588442451318809012e-02,1.307245004137197464e-01,4.573352489464573845e-01
2.268933333333333469e+00,8.562912927559923615e-02,1.304719883509447842e-01,4.542370057718354004e-01
2.285616666666666852e+00,8.600595985693088030e-02,1.308460800655429912e-01,4.588101924384815344e-01
2.302300000000000235e+00,8.582462041713947998e-02,1.306626736182913973e-01,4.566094710817897862e-01
2.318983333333333174e+00,8.601861913806219118e-02,1.308611532897399621e-01,4.589638244910460019e-01
2.335666666666666558e+00,8.609550367597168519e-02,1.309179280580585469e-01,4.598968892715010193e-01
2.352349999999999941e+00,8.607652199615156707e-02,1.309037766749010512e-01,4.596665290795092784e-01
2.369033333333333324e+00,8.593748615505880650e-02,1.307614960036820595e-01,4.579792009109078244e-01
2.385716666666666708e+00,8.588268896076783898e-02,1.307151332851280434e-01,4.573141864170854332e-01
2.402400000000000091e+00,8.552823816442978178e-02,1.303724032445123526e-01,4.530125990828857141e-01
2.419083333333333474e+00,8.549207208241160760e-02,1.303190133246948934e-01,4.525736903205292427e-01
2.435766666666666858e+00,8.571605428288553430e-02,1.305345232873730832e-01,4.552919209088050478e-01
2.452450000000000241e+00,8.527231393264550485e-02,1.301244487140155448e-01,4.499067224835619494e-01
2.469133333333333180e+00,8.555148753696406594e-02,1.303778215498971049e-01,4.532947516621852468e-01
2.485816666666666563e+00,8.554331586639327134e-02,1.303855485200417774e-01,4.531955809028309634e-01
2.502499999999999947e+00,8.605808604412490403e-02,1.308810836848059711e-01,4.594427917976323106e-01
2.519183333333333330e+00,8.521708638849778694e-02,1.300643625855996410e-01,4.492364852973032563e-01
2.535866666666666713e+00,8.586680787325484676e-02,1.306898007361725345e-01,4.571214547725102606e-01
2.552550000000000097e+00,8.577823436584597339e-02,1.306079017244889395e-01,4.560465335660919273e-01
2.569233333333333480e+00,8.593131778576218460e-02,1.307613219419380413e-01,4.579043420602206815e-01
2.585916666666666863e+00,8.581586259433576780e-02,1.306398335528494159e-01,4.565031868244632252e-01
2.602600000000000247e+00,8.558474886822808880e-02,1.304120513527065872e-01,4.536984085950011014e-01
2.619283333333333186e+00,8.517392286498343124e-02,1.300181380422679167e-01,4.487126561284396908e-01
2.635966666666666569e+00,8.523502089048967667e-02,1.300679492837877593e-01,4.494541370205057951e-01
2.652649999999999952e+00,8.545378349723753431e-02,1.302744307001526824e-01,4.521090230247273301e-01
2.669333333333333336e+00,8.539684483649601088e-02,1.302120648489902000e-01,4.514180198603884864e-01
2.686016666666666719e+00,8.527227482878174669e-02,1.300926917608689060e-01,4.499062479221085931e-01
2.702700000000000102e+00,8.551860437142239091e-02,1.303348917222384440e-01,4.528956841192037786e-01
2.719383333333333486e+00,8.483366757093624422e-02,1.296706577006839500e-01,4.445833443074787006e-01
2.736066666666666869e+00,8.456792197639423359e-02,1.294014931120147371e-01,4.413582764125513758e-01
2.752750000000000252e+00,8.477574107505486678e-02,1.296105604430243252e-01,4.438803528526076292e-01
2.769433333333333191e+00,8.478529075483662303e-02,1.296269804004703263e-01,4.439962470247162951e-01
2.786116666666666575e+00,8.517433074927732717e-02,1.300036518962308096e-01,4.487176061805500660e-01
2.802799999999999958e+00,9.093778595766432993e-02,1.361558553496357848e-01,5.186624509425282747e-01
2.819483333333333341e+00,8.504503273569796740e-02,1.298720502161740953e-01,4.471484555303151254e-01
2.836166666666666725e+00,8.462076556497100110e-02,1.294599826033890344e-01,4.419995820991626245e-01
2.852850000000000108e+00,8.574851689603293914e-02,1.305999229200328626e-01,4.556858846605938984e-01
2.869533333333333491e+00,8.506848779030479202e-02,1.299086261317917157e-01,4.474331042512717516e-01
2.886216666666666875e+00,8.497290596544965213e-02,1.298079847002900633e-01,4.462731306486608096e-01
2.902900000000000258e+00,8.527573730658025153e-02,1.301126718401508231e-01,4.499482682837409042e-01
2.919583333333333197e+00,8.531805596668007308e-02,1.301546093385789193e-01,4.504618442558261382e-01
2.936266666666666580e+00,8.508764666725093795e-02,1.299289921957003657e-01,4.476656148938220614e-01
2.952949999999999964e+00,8.520996566845168152e-02,1.300453232187264718e-01,4.491500687918893453e-01
2.969633333333333347e+00,8.532444235997627136e-02,1.301578091894906863e-01,4.505393490288382430e-01
2.986316666666666730e+00,8.518916006823445963e-02,1.300340513085518068e-01,4.488975736436220942e-01
3.003000000000000114e+00,8.499147801437312300e-02,1.298143822476897358e-01,4.464985195919068395e-01
3.019683333333333497e+00,8.491805779944466837e-02,1.297496594122455049e-01,4.456074975660760940e-01
3.036366666666666880e+00,8.499771863070185174e-02,1.298372560402309694e-01,4.465742552269642007e-01
3.053050000000000264e+00,8.508192653135437933e-02,1.299167223131687532e-01,4.475961957688638360e-01
3.069733333333333203e+00,8.492084886018055889e-02,1.297560243596929119e-01,4.456413696623854337e-01
3.086416666666666586e+00,7.597094752162891762e-02,1.219940846039828941e-01,3.370260621556907532e-01
3.103099999999999969e+00,8.486481590909297767e-02,1.297030881129532243e-01,4.449613581200603796e-01
3.119783333333333353e+00,8.498877500740922852e-02,1.298244251128596038e-01,4.464657161093352755e-01
3.136466666666666736e+00,8.494182978452080590e-02,1.297726903038701196e-01,4.458959925305923111e-01
3.153150000000000119e+00,8.496301390579366619e-02,1.297956819347689805e-01,4.461530813809910789e-01
3.169833333333333503e+00,8.502446209210290373e-02,1.298588398586439929e-01,4.468988117973653473e-01
3.186516666666666886e+00,8.501545191387213651e-02,1.298472008924663745e-01,4.467894649741764312e-01
3.203200000000000269e+00,8.518464407801407123e-02,1.300254151578959516e-01,4.488427679370639578e-01
3.219883333333333209e+00,8.482689343210728095e-02,1.296590249671764061e-01,4.445011338847971172e-01
3.236566666666666592e+00,8.472479372563093691e-02,1.295511179572090554e-01,4.432620597770745019e-01
3.253249999999999975e+00,8.507041268965215286e-02,1.298939234121838926e-01,4.474564646802445811e-01
3.269933333333333358e+00,8.465622032135650121e-02,1.294905776109994133e-01,4.424298582688895864e-01
3.286616666666666742e+00,8.462180295226359728e-02,1.294558411467896519e-01,4.420121717507717873e-01
3.303300000000000125e+00,8.458792473732201778e-02,1.294208146659037717e-01,4.416010283655584789e-01
3.319983333333333508e+00,8.486121598547433087e-02,1.296874861443308713e-01,4.449176697266302161e-01
3.336666666666666892e+00,8.477897137285742013e-02,1.295913067129754181e-01,4.439195554958424994e-01
3.353350000000000275e+00,8.498422200477745436e-02,1.297978930381264995e-01,4.464104612230273550e-01
3.370033333333333214e+00,8.459113543012880543e-02,1.294079227089938167e-01,4.416399930840874677e-01
3.386716666666666598e+00,8.456022938224427854e-02,1.293994143816830089e-01,4.412649196874305346e-01
3.403399999999999981e+00,8.447770416024180662e-02,1.292918919359390684e-01,4.402634000029345684e-01
3.420083333333333364e+00,8.439709033165890273e-02,1.292138534433410479e-01,4.392850768405206496e-01
3.436766666666666747e+00,8.497159622876776508e-02,1.297802518629632695e-01,4.462572357860165595e-01
3.453450000000000131e+00,8.434483228602751570e-02,1.291661628655780547e-01,4.386508772576154791e-01
3.470133333333333514e+00,8.454794982926139291e-02,1.293682214513193762e-01,4.411158959861819495e-01
3.486816666666666897e+00,8.449137890167673914e-02,1.293145026321408930e-01,4.404293556028730516e-01
3.503500000000000281e+00,8.486843966067550427e-02,1.297088169566328053e-01,4.450053356878095334e-01
3.520183333333333220e+00,8.522428516028301981e-02,1.300761173884344979e-01,4.493238490325608958e-01
3.536866666666666603e+00,8.452475812863985416e-02,1.293579873285785609e-01,4.408344433087361125e-01
3.553549999999999986e+00,8.428806849141301516e-02,1.291324543233499100e-01,4.379619962550123091e-01
3.570233333333333370e+00,8.444268963932732852e-02,1.292649535461661003e-01,4.398384664966908941e-01
3.586916666666666753e+00,8.439380714022498564e-02,1.292235564279614612e-01,4.392452322842838042e-01
3.603600000000000136e+00,7.558996546570451169e-02,1.215244709536147938e-01,3.324024935158314542e-01
3.620283333333333520e+00,8.426482210371560866e-02,1.290884106993109293e-01,4.376798798994612771e-01
3.636966666666666903e+00,8.444760326117245475e-02,1.292814029677749055e-01,4.398980978297628019e-01
3.653650000000000286e+00,8.421128638047720161e-02,1.290368488808378566e-01,4.370301745203543642e-01
3.670333333333333226e+00,7.540204161542191086e-02,1.213263343107705838e-01,3.301218642648290347e-01
3.687016666666666609e+00,8.400345731751093781e-02,1.288330214906520110e-01,4.345079771542589286e-01
3.703699999999999992e+00,8.404230159560260871e-02,1.288782424019444539e-01,4.349793882961481839e-01
3.720383333333333375e+00,8.395022435841562047e-02,1.287825972097948468e-01,4.338619460972769626e-01
3.737066666666666759e+00,7.514025329019816124e-02,1.210698703483032851e-01,3.269448214829873689e-01
3.753750000000000142e+00,8.409130792662633525e-02,1.289196624981620021e-01,4.355741253231351084e-01
3.770433333333333525e+00,8.491746415986906049e-02,1.297548715878135972e-01,4.456002932022944396e-01
3.787116666666666909e+00,8.422384958442841185e-02,1.290515409136039904e-01,4.371826405877234367e-01
3.803799999999999848e+00,8.367310988039722286e-02,1.284839887567257866e-01,4.304989063155002516e-01
3.820483333333333231e+00,8.378073308499384142e-02,1.286002087049324671e-01,4.318050131674009973e-01
3.837166666666666615e+00,8.358088779750905140e-02,1.283948628437036332e-01,4.293797062804496356e-01
3.853849999999999998e+00,8.351495465164837650e-02,1.283323480385005766e-01,4.285795467433055617e-01
3.870533333333333381e+00,8.373875334495556322e-02,1.285547295524643030e-01,4.312955503028587656e-01
3.887216666666666764e+00,8.332748775641779515e-02,1.281455031218306784e-01,4.263044630633227583e-01
3.903900000000000148e+00,8.352482744958261707e-02,1.283475932515140694e-01,4.286993622522162206e-01
3.920583333333333531e+00,8.375078683374392874e-02,1.285673478421345828e-01,4.314415877881544459e-01
3.937266666666666914e+00,8.378984272268580336e-02,1.286047524761486094e-01,4.319155670228859711e-01
3.953949999999999854e+00,8.433819260446309696e-02,1.291599343782263154e-01,4.385702985978531254e-01
3.970633333333333237e+00,8.428505117250623124e-02,1.291042780422440583e-01,4.379253783071144768e-01
3.987316666666666620e+00,8.402814170265604510e-02,1.288784447254842369e-01,4.348075449351461730e-01
4.004000000000000448e+00,8.375986844896571304e-02,1.285834668852384732e-01,4.315518015651178541e-01
4.020683333333333387e+00,8.362317329546389844e-02,1.284464993653766374e-01,4.298928797993191719e-01
4.037366666666666326e+00,8.383551282075019095e-02,1.286666281632576347e-01,4.324698157858032910e-01
4.054050000000000153e+00,8.409108933483960824e-02,1.289219921800903446e-01,4.355714725101894058e-01
4.070733333333333093e+00,8.379580156738647423e-02,1.286312997762641130e-01,4.319878830993504337e-01
4.087416666666666920e+00,8.381687221696648704e-02,1.286348061111914631e-01,4.322435948660981464e-01
4.104099999999999859e+00,8.392831155802771281e-02,1.287468411188854578e-01,4.335960140537343799e-01
4.120783333333333687e+00,8.375572477574744212e-02,1.285751573255675129e-01,4.315015142687796401e-01
4.137466666666666626e+00,8.410165059629509665e-02,1.289096297061687046e-01,4.356996431589210683e-01
4.154150000000000453e+00,8.367422880526376172e-02,1.285110607987704490e-01,4.305124855007738116e-01
4.170833333333333393e+00,8.396417180570459049e-02,1.288002832005981924e-01,4.340312112342790130e-01
4.187516666666666332e+00,8.361769279462349935e-02,1.284330521467261510e-01,4.298263688667900428e-01
4.204200000000000159e+00,8.369698942721853774e-02,1.285166438731163707e-01,4.307887066410016619e-01
4.220883333333333098e+00,8.407229172078356516e-02,1.289016848436853879e-01,4.353433461260141635e-01
4.237566666666666926e+00,7.456055736013719737e-02,1.205067759511929681e-01,3.199096767006941455e-01
4.254249999999999865e+00,8.332149261977062071e-02,1.281515233598476966e-01,4.262317065506143199e-01
4.270933333333333692e+00,8.374419365320481812e-02,1.285779435002580573e-01,4.313615734612235020e-01
4.287616666666666632e+00,8.378395415841657923e-02,1.286142601083086479e-01,4.318441038642788499e-01
4.304300000000000459e+00,8.340390033418790261e-02,1.282331894261835858e-01,4.272318001721832625e-01
4.320983333333333398e+00,8.349588796471035801e-02,1.283138586764341060e-01,4.283481549115334408e-01
4.337666666666666337e+00,8.355289781180047504e-02,1.283776956465427221e-01,4.290400219878698351e-01
4.354350000000000165e+00,8.363152394751788288e-02,1.284585123208195900e-01,4.299942226640519616e-01
4.371033333333333104e+00,8.377094713201702070e-02,1.285867671400622858e-01,4.316862516021482965e-01
4.387716666666666931e+00,8.359091000050128395e-02,1.284155837941231837e-01,4.295013349575398376e-01
4.404399999999999871e+00,8.336356729812696709e-02,1.281910755553223313e-01,4.267423215792107705e-01
4.421083333333333698e+00,8.336470427470366040e-02,1.281900950974249886e-01,4.267561198386366494e-01
4.437766666666666637e+00,8.353245399221120859e-02,1.283562677291823495e-01,4.287919173812039797e-01
4.454450000000000465e+00,8.371024827022144343e-02,1.285295404150333942e-01,4.309496149298718826e-01
4.471133333333333404e+00,8.364004444802813909e-02,1.284583645009187702e-01,4.300976267964580213e-01
4.487816666666666343e+00,8.362579308027845437e-02,1.284441141742448667e-01,4.299246733043501911e-01
4.504500000000000171e+00,8.333140782579917527e-02,1.281442265024839711e-01,4.263520367208637474e-01
4.521183333333333110e+00,8.318430348625843740e-02,1.279987534428027596e-01,4.245667898817771513e-01
4.537866666666666937e+00,8.345593481345572884e-02,1.282733573495084822e-01,4.278632865710646493e-01
4.554549999999999876e+00,8.377439085136134667e-02,1.285881478469552974e-01,4.317280443126377265e-01
4.571233333333333704e+00,8.352857710084760079e-02,1.283418111009998475e-01,4.287448677287329923e-01
4.587916666666666643e+00,8.337778704552217812e-02,1.281935092273550902e-01,4.269148913291526681e-01
4.604600000000000470e+00,8.331173073319980693e-02,1.281324797881364663e-01,4.261132370533957103e-01
4.621283333333333410e+00,8.341289402650764462e-02,1.282323193961861507e-01,4.273409469236364444e-01
4.637966666666666349e+00,8.313841373803149137e-02,1.279799399729365794e-01,4.240098754615472254e-01
4.654650000000000176e+00,8.364751044137688774e-02,1.284754701086141537e-01,4.301882335118554224e-01
4.671333333333333115e+00,8.400972353600519305e-02,1.288298147538194383e-01,4.345840234952086378e-01
4.688016666666666943e+00,8.376018401531237778e-02,1.285781576326658626e-01,4.315556312537909833e-01
4.704699999999999882e+00,8.393959356338165367e-02,1.287582811077372935e-01,4.337329315944375430e-01
4.721383333333333709e+00,8.351335801624359956e-02,1.283280297075057030e-01,4.285601701000436581e-01
4.738066666666666649e+00,8.390765866305432974e-02,1.287190912374356622e-01,4.333453721244457379e-01
4.754750000000000476e+00,8.333744714488391936e-02,1.281588916571464731e-01,4.264253294282028817e-01
4.771433333333333415e+00,8.346435803064730652e-02,1.282779396238198921e-01,4.279655100806711854e-01
4.788116666666666355e+00,8.387331236463330120e-02,1.286797158145549236e-01,4.329285481144817815e-01
4.804800000000000182e+00,8.345044238174009754e-02,1.282657569242608986e-01,4.277966308463603817e-01
4.821483333333333121e+00,8.361740450291621496e-02,1.284321741603545175e-01,4.298228701810219987e-01
