frame_idx,timestamp,state,is_lost,is_keyframe,x,y,z,q_x,q_y,q_z,q_w
34,1.134467,2,false,false,0.015930772,-0.065191329,0.015815254,-0.041926417,-0.018139200,-0.006413937,-0.998935461
35,1.167833,2,false,false,0.017354431,-0.064714365,0.016445300,-0.040424678,-0.020091338,-0.008256868,-0.998946488
36,1.201200,2,false,false,0.019055709,-0.064227849,0.016916782,-0.039157834,-0.023129944,-0.009141834,-0.998923481
37,1.234567,2,false,false,0.020745894,-0.063920304,0.017401163,-0.038828097,-0.025567994,-0.009412513,-0.998874426
38,1.267933,2,false,false,0.022997357,-0.063624278,0.017812606,-0.039030910,-0.028003646,-0.010517773,-0.998790145
39,1.301300,2,false,false,0.025289131,-0.063819066,0.018879211,0.039771937,0.031017318,0.011073358,0.998665869
40,1.334667,2,false,false,0.026910376,-0.064085215,0.019691437,0.039461277,0.034812268,0.011644614,0.998546660
41,1.368033,2,false,false,0.029021541,-0.064538546,0.020110782,0.038611561,0.039667640,0.012768184,0.998385072
42,1.401400,2,false,false,0.031556610,-0.064724155,0.020747574,0.038724553,0.044089425,0.013459412,0.998186052
43,1.434767,2,false,false,0.034265965,-0.065585993,0.021858251,0.038281083,0.047954973,0.014501870,0.998010337
44,1.468133,2,false,false,0.036874451,-0.066403508,0.023230273,0.038250595,0.052851774,0.015930466,0.997742355
45,1.501500,2,false,false,0.040063400,-0.067006469,0.024819553,0.038295064,0.058743842,0.016960090,0.997394204
46,1.534867,2,false,false,0.043348402,-0.067872413,0.026041996,0.037934903,0.065035917,0.018050099,0.996998310
47,1.568233,2,false,false,0.046723142,-0.068875134,0.026997628,0.037407942,0.071759269,0.019664105,0.996526301
48,1.601600,2,false,false,0.050218724,-0.069536902,0.028232792,0.037092946,0.078335799,0.022217268,0.995989025
49,1.634967,2,false,false,0.053771559,-0.069945753,0.027626991,-0.037484027,-0.083470538,-0.025769908,-0.995471537
50,1.668333,2,false,false,0.057081632,-0.070356146,0.028267855,-0.037444320,-0.088265374,-0.029255062,-0.994962931
51,1.701700,2,false,false,0.060232900,-0.070300236,0.028765144,-0.037491783,-0.093970671,-0.032145120,-0.994349301
52,1.735067,2,false,false,0.063390009,-0.070762694,0.029943988,-0.036176827,-0.099925652,-0.035171114,-0.993714809
53,1.768433,2,false,false,0.066418722,-0.071128540,0.031020559,-0.034677435,-0.106032945,-0.038056213,-0.993028820
54,1.801800,2,false,false,0.067987889,-0.071709797,0.032472689,0.033175703,0.111361697,0.040316895,0.992407501
55,1.835167,2,false,false,0.070224792,-0.072203696,0.033285707,0.032150570,0.116388664,0.041676000,0.991807997
56,1.868533,2,false,false,0.072299771,-0.072540082,0.034049235,0.031988762,0.122438088,0.042169869,0.991063714
57,1.901900,2,false,false,0.074303277,-0.072735898,0.034662481,0.031159012,0.128024712,0.043338530,0.990333557
58,1.935267,2,false,false,0.076254308,-0.072809815,0.034941416,0.030639118,0.132794321,0.046165001,0.989593744
59,1.968633,2,false,false,0.078633055,-0.072579227,0.035464581,0.030638706,0.136739150,0.049610771,0.988889515
60,2.002000,2,false,false,0.080358356,-0.072194114,0.036183022,0.030508906,0.140804186,0.052851729,0.988154948
61,2.035367,2,false,false,0.082476065,-0.071909510,0.036595598,0.029474983,0.145668671,0.055137619,0.987356007
62,2.068733,2,false,false,0.085154355,-0.071336232,0.036461353,-0.028526373,-0.150217786,-0.056110080,-0.986647129
63,2.102100,2,false,false,0.086350091,-0.071150109,0.037270106,-0.027072899,-0.153026879,-0.057153221,-0.986196399
64,2.135467,2,false,false,0.087566078,-0.070908502,0.038358171,-0.024787081,-0.154548332,-0.058767226,-0.985924423
65,2.168833,2,false,false,0.088269681,-0.070730209,0.038916137,-0.023642877,-0.156490535,-0.059508700,-0.985601604
66,2.202200,2,false,false,0.088368662,-0.070453219,0.039595123,-0.022653228,-0.158468902,-0.059554335,-0.985305965
67,2.235567,2,false,false,0.088454284,-0.070169978,0.040564109,-0.021511903,-0.160620242,-0.059151862,-0.985007405
68,2.268933,2,false,false,0.088301480,-0.070051320,0.041975558,-0.020178365,-0.162786528,-0.058476504,-0.984720230
69,2.302300,2,false,false,0.088151440,-0.069922656,0.043606892,0.018787917,0.164086506,0.058330555,0.984540582
70,2.335667,2,false,false,0.088539958,-0.069737598,0.045011964,0.017073439,0.165138975,0.058602724,0.984379709
71,2.369033,2,false,false,0.088960223,-0.069539830,0.046131387,0.015567860,0.166217998,0.059105791,0.984192967
72,2.402400,2,false,false,0.089368291,-0.069185145,0.047660157,0.013588904,0.165950701,0.061015371,0.984150887
73,2.435767,2,false,false,0.090535842,-0.068406023,0.049503963,0.010919285,0.164830729,0.063041665,0.984244585
74,2.469133,2,false,false,0.091344029,-0.067532122,0.051235627,0.009949073,0.165385336,0.064368829,0.984075963
75,2.502500,2,false,false,0.092532299,-0.066562995,0.052442133,0.008482853,0.166672304,0.065839782,0.983775198
76,2.535867,2,false,false,0.092411369,-0.066461511,0.055321682,-0.006609432,-0.169061840,-0.068047754,-0.983231366
77,2.569233,2,false,false,0.094032876,-0.065481827,0.056750983,-0.005268048,-0.170093223,-0.070424937,-0.982894182
78,2.602600,2,false,false,0.095629998,-0.064489953,0.058476973,-0.004334750,-0.170456976,-0.073703736,-0.982595265
79,2.635967,2,false,false,0.096978433,-0.063875586,0.060446002,-0.003193631,-0.171040460,-0.076282158,-0.982301414
80,2.669333,2,false,false,0.098042987,-0.063700929,0.063155770,-0.001021048,-0.171529561,-0.077650942,-0.982113540
81,2.702700,2,false,false,0.099096887,-0.063554965,0.065929852,0.001018451,-0.171908200,-0.078212738,-0.982002735
82,2.736067,2,false,false,0.100049898,-0.063532822,0.068568572,0.002442252,-0.172615454,-0.078461960,-0.981856227
83,2.769433,2,false,false,0.100597888,-0.063595995,0.072038956,0.004556151,-0.172764376,-0.078824952,-0.981793463
84,2.802800,2,false,true,0.102300219,-0.064420387,0.076094627,-0.005528939,0.172428459,0.078115068,0.981904268
85,2.836167,2,false,false,0.103083715,-0.064871870,0.078872822,-0.005916506,0.172650248,0.077353172,0.981923401
86,2.869533,2,false,false,0.103748493,-0.066094145,0.082764328,-0.006787729,0.173234925,0.076889589,0.981851161
87,2.902900,2,false,false,0.104717419,-0.067349806,0.086648755,-0.007383382,0.174146295,0.076492466,0.981716633
88,2.936267,2,false,false,0.106074564,-0.068360619,0.090384923,-0.008230724,0.175324097,0.077070571,0.981454968
89,2.969633,2,false,false,0.107569650,-0.069428153,0.093937010,-0.007456608,0.176791340,0.077997461,0.981124699
90,3.003000,2,false,false,0.109226853,-0.071030885,0.097584978,-0.007209315,0.176885292,0.080055341,0.980943918
91,3.036367,2,false,false,0.111180417,-0.072416864,0.100987315,-0.006821886,0.177414104,0.081409886,0.980739653
92,3.069733,2,false,false,0.112451859,-0.073667280,0.104491085,0.006189402,-0.180031866,-0.081615679,-0.980249584
93,3.103100,2,false,false,0.114118807,-0.075000420,0.108159140,0.006273786,-0.182534993,-0.082141817,-0.979742050
94,3.136467,2,false,false,0.115478411,-0.076164767,0.111447424,0.005195381,-0.184210151,-0.082448937,-0.979408979
95,3.169833,2,false,false,0.117070667,-0.077431530,0.115532666,0.005916990,-0.186644852,-0.082614534,-0.978929818
96,3.203200,2,false,false,0.118938424,-0.078594625,0.118869901,0.005770374,-0.189207152,-0.083237618,-0.978385925
97,3.236567,2,false,false,0.121153988,-0.079467639,0.121760972,0.004808607,-0.190907344,-0.084359482,-0.977964640
98,3.269933,2,false,false,0.123179741,-0.080051102,0.124471456,0.004353419,-0.192368492,-0.086309083,-0.977510214
99,3.303300,2,false,true,0.126939610,-0.081041329,0.127792731,-0.003364778,0.193421453,0.087780327,0.977175236
100,3.336667,2,false,false,0.129220188,-0.081514403,0.130138755,-0.002651998,0.194874316,0.089194357,0.976760685
101,3.370033,2,false,false,0.130956784,-0.082166485,0.133073598,-0.002411901,0.197336927,0.090699509,0.976128042
102,3.403400,2,false,false,0.132665917,-0.083347373,0.136405423,-0.002293046,0.200231701,0.091740616,0.975441337
103,3.436767,2,false,false,0.134938166,-0.084431723,0.139773294,-0.001981573,0.203409687,0.093864396,0.974582016
104,3.470133,2,false,false,0.136352628,-0.085455887,0.143909514,-0.000567656,0.205746740,0.096589908,0.973826706
105,3.503500,2,false,false,0.137885690,-0.086532913,0.147432566,0.000927814,0.207102969,0.098731831,0.973324001
106,3.536867,2,false,false,0.139511734,-0.087889716,0.151001960,0.001920494,0.208418384,0.099703953,0.972942591
107,3.570233,2,false,false,0.140835956,-0.089094102,0.154768705,0.002611734,0.209431022,0.099546812,0.972739637
108,3.603600,2,false,false,0.141991973,-0.090515308,0.157959849,0.002997933,0.210125580,0.098498240,0.972695410
109,3.636967,2,false,false,0.142350033,-0.092269398,0.161448359,-0.004034545,-0.212142855,-0.096868105,-0.972417533
110,3.670333,2,false,false,0.143681720,-0.093694501,0.164542615,-0.004323780,-0.213487998,-0.096391819,-0.972169161
111,3.703700,2,false,false,0.145241573,-0.095218137,0.167630985,-0.004630377,-0.214096695,-0.096653983,-0.972007811
112,3.737067,2,false,false,0.146732748,-0.096654132,0.170138478,-0.005337643,-0.215198040,-0.097079642,-0.971718550
113,3.770433,2,false,false,0.147564888,-0.097426042,0.172330260,-0.007312464,-0.216449410,-0.097351551,-0.971400499
114,3.803800,2,false,true,0.149273887,-0.098762169,0.175437078,0.008299226,0.217231631,0.098296322,0.971122742
115,3.837167,2,false,false,0.149966225,-0.099174827,0.176633433,0.007972104,0.217435151,0.099594355,0.970947683
116,3.870533,2,false,false,0.150059134,-0.099712357,0.176970884,0.007541100,0.217952803,0.099980652,0.970795393
117,3.903900,2,false,false,0.149635732,-0.099888258,0.176275179,0.007865494,0.217598349,0.099418789,0.970929980
118,3.937267,2,false,false,0.148944423,-0.099916220,0.175137356,0.008775802,0.217283860,0.098646507,0.971071422
119,3.970633,2,false,false,0.147989243,-0.099719718,0.173538908,0.009824338,0.216599286,0.098333634,0.971246064
120,4.004000,2,false,false,0.146667868,-0.099381544,0.171323195,0.011123001,0.215225220,0.098247714,0.971546173
121,4.037367,2,false,false,0.144752666,-0.098779187,0.170023412,-0.012341948,-0.213366732,-0.097752422,-0.971991181
122,4.070733,2,false,false,0.143281609,-0.097858176,0.167083278,-0.013144669,-0.212250143,-0.096536241,-0.972346604
123,4.104100,2,false,false,0.141886145,-0.096994542,0.164703637,-0.013604846,-0.211980224,-0.094947673,-0.972555518
124,4.137467,2,false,false,0.140822753,-0.095712550,0.162183866,-0.014639788,-0.210511118,-0.094508350,-0.972902417
125,4.170833,2,false,false,0.139793187,-0.094286598,0.160668701,-0.015152283,-0.209378123,-0.095081173,-0.973083138
126,4.204200,2,false,false,0.139021680,-0.093175679,0.159765035,-0.014305361,-0.207155928,-0.096181564,-0.973463416
127,4.237567,2,false,false,0.138642296,-0.092250600,0.159286216,-0.013830679,-0.204913527,-0.096986771,-0.973864853
128,4.270933,2,false,false,0.137912557,-0.091294661,0.159414291,-0.012650943,-0.203541338,-0.097022414,-0.974165022
129,4.304300,2,false,true,0.136738241,-0.090402909,0.159581244,0.011241423,0.201968059,0.096009448,0.974610090
130,4.337667,2,false,false,0.136237815,-0.090187952,0.160559654,0.009372083,0.200531766,0.094021745,0.975120068
131,4.371033,2,false,false,0.135693327,-0.090125263,0.162016809,0.007305703,0.199792743,0.091422990,0.975536466
132,4.404400,2,false,false,0.135361016,-0.090209834,0.163248464,0.004664531,0.199708223,0.088893197,0.975803733
133,4.437767,2,false,false,0.135191530,-0.090861462,0.164253592,0.003620903,0.199267909,0.086097583,0.976148784
134,4.471133,2,false,false,0.135014579,-0.091458343,0.165642768,0.004166540,0.198504567,0.083428890,0.976533771
135,4.504500,2,false,false,0.134951681,-0.092122525,0.167444274,0.004920092,0.197392106,0.082098782,0.976868451
136,4.537867,2,false,false,0.134819910,-0.092604168,0.168147117,0.007875436,0.195043832,0.081125893,0.977401912
137,4.571233,2,false,false,0.134396777,-0.092589512,0.169879764,-0.010465278,-0.193671092,-0.081701398,-0.977602661
138,4.604600,2,false,false,0.134964719,-0.092768066,0.171613783,-0.011335195,-0.193456396,-0.083002254,-0.977525830
139,4.637967,2,false,false,0.135581374,-0.092776701,0.173988640,-0.010313381,-0.192328170,-0.083488248,-0.977718413
140,4.671333,2,false,false,0.136520758,-0.092774846,0.176641658,-0.007294055,-0.194004819,-0.084750704,-0.977305591
141,4.704700,2,false,false,0.137476102,-0.092607960,0.178841442,-0.004994198,-0.196429774,-0.086567886,-0.976676226
142,4.738067,2,false,false,0.138389856,-0.091961265,0.180502102,-0.003642112,-0.196783021,-0.088603847,-0.976428509
143,4.771433,2,false,false,0.138947144,-0.091455266,0.181341663,-0.002610079,-0.196722656,-0.088945344,-0.976412892
144,4.804800,2,false,true,0.138998672,-0.091382399,0.182921007,0.002145446,0.198031977,0.086782284,0.976343989
145,4.838167,2,false,false,0.138863489,-0.091402441,0.183225855,0.001061434,0.199232459,0.084885187,0.976268351
146,4.871533,2,false,false,0.138717100,-0.091353834,0.183345988,0.000503547,0.199698716,0.083500028,0.976292968
147,4.904900,2,false,false,0.138742641,-0.091258854,0.182990924,0.000586295,0.199537933,0.082207926,0.976435423
148,4.938267,2,false,false,0.138819873,-0.091126099,0.182874039,0.001158042,0.199650168,0.082373083,0.976398051
149,4.971633,2,false,false,0.138886303,-0.091020755,0.182839319,0.001295654,0.199186474,0.082708217,0.976464272
150,5.005000,2,false,false,0.138499334,-0.090216547,0.182875991,0.001427719,0.198224917,0.082243837,0.976698935
151,5.038367,2,false,false,0.138082370,-0.088848017,0.183022752,-0.003509012,-0.196568176,-0.083847061,-0.976892233
152,5.071733,2,false,false,0.138365120,-0.088055983,0.182139561,-0.006246388,-0.194332123,-0.085842729,-0.977152526
153,5.105100,2,false,false,0.138708562,-0.087133341,0.181097150,-0.009508238,-0.193118185,-0.088002130,-0.977174819
154,5.138467,2,false,false,0.139409274,-0.086691156,0.179771930,-0.013417532,-0.192069590,-0.092029609,-0.976964593
155,5.171833,2,false,false,0.139517143,-0.086250335,0.177721277,-0.017919172,-0.189354882,-0.095280185,-0.977110744
156,5.205200,2,false,false,0.139936239,-0.086447373,0.176757202,-0.020464398,-0.188224599,-0.097240888,-0.977085948
157,5.238567,2,false,false,0.140212432,-0.086511932,0.176463321,-0.021439692,-0.188143238,-0.098915972,-0.976912558
158,5.271933,2,false,false,0.140117496,-0.087114923,0.176970437,-0.020738505,-0.189938620,-0.097710297,-0.976701558
159,5.305300,2,false,true,0.139498934,-0.087093085,0.176580340,0.020546066,0.189823315,0.096212380,0.976876736
160,5.338667,2,false,false,0.139579862,-0.087138563,0.176542029,0.020921921,0.188746288,0.096878491,0.977011681
161,5.372033,2,false,false,0.139332473,-0.087138563,0.176414207,0.021486230,0.188722447,0.097935595,0.976898611
162,5.405400,2,false,false,0.138778746,-0.086983770,0.176135689,0.022016020,0.187767699,0.098135494,0.977050722
163,5.438767,2,false,false,0.138528645,-0.086977735,0.175376981,0.022392055,0.187575579,0.099387385,0.976952493
164,5.472133,2,false,false,0.138070375,-0.086967871,0.174749106,0.022265071,0.187109798,0.099532180,0.977029979
165,5.505500,2,false,false,0.137345880,-0.086956784,0.174445033,0.022290869,0.185361296,0.100111045,0.977303505
166,5.538867,2,false,false,0.136129051,-0.087355688,0.174600810,-0.023129130,-0.184700817,-0.100536838,-0.977365375
167,5.572233,2,false,false,0.134730473,-0.088278852,0.173670575,-0.026020195,-0.183442444,-0.100102536,-0.977574229
168,5.605600,2,false,false,0.134134308,-0.088925131,0.173076078,-0.027333206,-0.183060959,-0.101048701,-0.977512538
169,5.638967,2,false,false,0.133534357,-0.089857444,0.172619537,-0.028949257,-0.182991788,-0.100636542,-0.977521479
170,5.672333,2,false,false,0.132987693,-0.091059014,0.172037408,-0.031308733,-0.182585672,-0.099947967,-0.977595329
171,5.705700,2,false,false,0.132686853,-0.092556253,0.171659261,-0.033929285,-0.182334542,-0.100740194,-0.977473497
172,5.739067,2,false,false,0.132483318,-0.094130680,0.171372771,-0.036019120,-0.182994962,-0.101081729,-0.977240026
173,5.772433,2,false,false,0.132223323,-0.096117541,0.170819730,-0.037882976,-0.182222456,-0.100261703,-0.977398336
174,5.805800,2,false,true,0.132487386,-0.098810695,0.170258388,0.041036937,0.182485715,0.098809287,0.977369785
175,5.839167,2,false,false,0.132493004,-0.101332709,0.169894621,0.044157661,0.183528125,0.097500861,0.977169991
176,5.872533,2,false,false,0.132767886,-0.104246296,0.169258818,0.047316678,0.183729440,0.096767470,0.977057219
177,5.905900,2,false,false,0.133168787,-0.107611790,0.168987602,0.051140625,0.184644222,0.095509790,0.976815760
178,5.939267,2,false,false,0.133643344,-0.111241192,0.168559104,0.054493740,0.186667159,0.094619662,0.976336479
179,5.972633,2,false,false,0.134157330,-0.114500999,0.168166801,0.058422871,0.187590927,0.094107397,0.975981712
180,6.006000,2,false,false,0.134853691,-0.117577642,0.167568058,0.063049927,0.188654467,0.094330296,0.975467086
181,6.039367,2,false,false,0.135725066,-0.120772466,0.167242929,0.066588230,0.189970687,0.095245272,0.974887431
182,6.072733,2,false,false,0.135854229,-0.123810112,0.167153552,-0.071233928,-0.190566361,-0.094356008,-0.974529266
183,6.106100,2,false,false,0.136651829,-0.127348170,0.166993946,-0.075394861,-0.191878289,-0.093646400,-0.974027097
184,6.139467,2,false,true,0.138030559,-0.131314367,0.166410118,0.078629039,0.194064364,0.093928777,0.973310828
185,6.172833,2,false,false,0.139192551,-0.135149792,0.166256413,0.083348259,0.196175218,0.094392516,0.972449720
186,6.206200,2,false,false,0.140307188,-0.138752252,0.166531757,0.087697327,0.197488159,0.095542058,0.971688986
187,6.239567,2,false,false,0.140883490,-0.142379552,0.166967228,0.091731869,0.199481547,0.094738506,0.970987618
188,6.272933,2,false,false,0.141144186,-0.145779446,0.167522550,0.094925724,0.200943217,0.093661711,0.970483601
189,6.306300,2,false,false,0.141456634,-0.148876563,0.167442352,0.098751746,0.201106027,0.093740299,0.970060408
190,6.339667,2,false,false,0.142039806,-0.151165202,0.167468309,0.101908877,0.202071324,0.094164662,0.969492018
191,6.373033,2,false,false,0.142623991,-0.153088585,0.167460069,0.103792593,0.202653974,0.094016500,0.969184935
192,6.406400,2,false,false,0.143449649,-0.154690266,0.167352438,-0.105271801,-0.203206167,-0.093050554,-0.969003022
193,6.439767,2,false,false,0.143957853,-0.155825704,0.167635828,-0.105407327,-0.203583583,-0.092745863,-0.968938231
194,6.473133,2,false,false,0.144790292,-0.156667203,0.167573333,-0.104989037,-0.204222709,-0.092376918,-0.968884408
195,6.506500,2,false,false,0.145463124,-0.156991556,0.166991264,-0.105795138,-0.204763085,-0.091828249,-0.968734801
196,6.539867,2,false,false,0.146338105,-0.156819895,0.166558936,-0.106204957,-0.205068082,-0.091978177,-0.968611181
197,6.573233,2,false,false,0.147320509,-0.156648442,0.166393414,-0.105215609,-0.206965700,-0.092648514,-0.968251586
198,6.606600,2,false,false,0.148244902,-0.156368315,0.165923133,-0.104570478,-0.208668798,-0.092659697,-0.967954814
199,6.639967,2,false,true,0.149946839,-0.156364173,0.165386721,0.104041442,0.210092768,0.093517981,0.967621207
200,6.673333,2,false,false,0.151535869,-0.155592337,0.164998665,0.103731118,0.212557599,0.094376266,0.967032731
201,6.706700,2,false,false,0.153381377,-0.155362517,0.164382130,0.103310496,0.215101406,0.094779111,0.966475666
202,6.740067,2,false,false,0.155457854,-0.154821351,0.164076522,0.102664091,0.217790231,0.095569916,0.965864360
203,6.773433,2,false,false,0.157810599,-0.154362053,0.162884638,0.102839291,0.221289113,0.096086219,0.964998782
204,6.806800,2,false,false,0.160225600,-0.153760329,0.162104726,0.102806613,0.224689037,0.097097211,0.964115024
205,6.840167,2,false,false,0.163238555,-0.153352842,0.161641225,0.102709897,0.228572160,0.098660260,0.963053286
206,6.873533,2,false,false,0.166485831,-0.152846515,0.160636395,0.102662571,0.232409820,0.099990509,0.962002039
207,6.906900,2,false,false,0.170375749,-0.152347326,0.159713402,-0.102141872,-0.236260310,-0.101410359,-0.960970402
208,6.940267,2,false,false,0.174179733,-0.152091742,0.158475488,-0.101844534,-0.240589932,-0.102518901,-0.959809422
209,6.973633,2,false,false,0.177312896,-0.152021378,0.157520175,-0.101974875,-0.245051757,-0.103319056,-0.958580196
210,7.007000,2,false,false,0.180564120,-0.151392013,0.156489372,-0.101443060,-0.249247760,-0.104538590,-0.957421839
211,7.040367,2,false,false,0.183522671,-0.150726587,0.155754164,-0.100909323,-0.252890468,-0.105862282,-0.956377029
212,7.073733,2,false,false,0.186173871,-0.150038078,0.154735863,-0.100998379,-0.256435990,-0.107400537,-0.955251276
213,7.107100,2,false,false,0.188747108,-0.149258822,0.153546125,-0.101548061,-0.258917242,-0.109043747,-0.954337120
214,7.140467,2,false,true,0.190859497,-0.148776665,0.153176367,0.101391956,0.261774600,0.111078814,0.953339040
215,7.173833,2,false,false,0.193126589,-0.148252636,0.152627647,0.100701377,0.265146434,0.111275688,0.952457070
216,7.207200,2,false,false,0.194530010,-0.147485942,0.152570844,0.100258917,0.267577827,0.111341402,0.951815844
217,7.240567,2,false,false,0.196101561,-0.146645427,0.152743638,0.098955907,0.269855350,0.113108344,0.951100647
218,7.273933,2,false,false,0.197651237,-0.146073222,0.153324723,0.097548135,0.272167474,0.114042908,0.950475454
219,7.307300,2,false,false,0.198974445,-0.144921646,0.153547779,0.097716272,0.272895604,0.114660285,0.950175047
220,7.340667,2,false,false,0.200510532,-0.143699646,0.154005677,0.096545391,0.273507088,0.116383068,0.949909449
221,7.374033,2,false,false,0.201597497,-0.142503574,0.155113399,0.094440073,0.274362922,0.117529191,0.949733138
222,7.407400,2,false,false,0.202197567,-0.141840219,0.156199142,-0.093110502,-0.274115443,-0.118362285,-0.949832439
223,7.440767,2,false,false,0.202893004,-0.140574366,0.157420754,-0.091454469,-0.273898542,-0.119058818,-0.949968815
224,7.474133,2,false,false,0.203396052,-0.139835238,0.159593359,-0.089590877,-0.273780197,-0.119495809,-0.950125635
225,7.507500,2,false,false,0.203916490,-0.138764560,0.161666587,-0.087809637,-0.272808820,-0.119663775,-0.950550079
226,7.540867,2,false,false,0.204369009,-0.138053492,0.164578095,-0.086054049,-0.272242159,-0.120549351,-0.950761199
227,7.574233,2,false,false,0.206012011,-0.137464136,0.167850703,-0.083957642,-0.271197081,-0.121653490,-0.951106608
228,7.607600,2,false,false,0.207721412,-0.137050748,0.171261966,-0.082236283,-0.269616216,-0.121663690,-0.951704919
229,7.640967,2,false,true,0.210479721,-0.136090040,0.174399152,0.081028774,0.268481553,0.122365892,0.952039182
230,7.674333,2,false,false,0.212413415,-0.135504380,0.177880749,0.079653859,0.267283589,0.123829544,0.952302992
231,7.707700,2,false,false,0.214331672,-0.135140002,0.181671605,0.077992193,0.266768128,0.125909373,0.952312410
232,7.741067,2,false,false,0.216493368,-0.134760410,0.184731930,0.077887960,0.266757220,0.128108367,0.952030659
233,7.774433,2,false,false,0.218846083,-0.134658858,0.188238561,0.077954844,0.265566558,0.130854785,0.951984525
234,7.807800,2,false,false,0.221071690,-0.134509116,0.191553637,0.078208670,0.264892846,0.133320212,0.951809347
235,7.841167,2,false,false,0.223140344,-0.134712979,0.195911691,0.077759758,0.265756369,0.134746626,0.951404393
236,7.874533,2,false,false,0.225006580,-0.134844959,0.199770927,0.077517197,0.266330779,0.134958833,0.951233506
237,7.907900,2,false,false,0.226838559,-0.134440780,0.202829063,-0.077666961,-0.265865117,-0.134789035,-0.951375663
238,7.941267,2,false,false,0.228986695,-0.134748012,0.206435502,-0.078690693,-0.265822947,-0.133428201,-0.951495051
239,7.974633,2,false,false,0.230735764,-0.134467900,0.210501567,-0.079092920,-0.265831470,-0.130822003,-0.951821208
