t_s,width_x_m,width_3d_m,width_norm
4.838166666666666726e-01,8.907027572482703603e-02,1.343408754558738649e-01,4.959984918061533521e-01
5.005000000000000560e-01,8.417729750246796816e-02,1.289994081803985670e-01,4.366176881367471729e-01
5.171833333333333282e-01,8.447599664800176100e-02,1.292988876683257571e-01,4.402426777670116476e-01
5.338666666666667115e-01,8.423922654402660193e-02,1.290665103162113581e-01,4.373692541750801022e-01
5.505499999999999838e-01,8.415821711554516416e-02,1.289816402333588130e-01,4.363861300430238455e-01
5.672333333333333671e-01,8.385098716014671716e-02,1.286799990722479747e-01,4.326576111668291036e-01
5.839166666666666394e-01,8.431621233250197189e-02,1.291490293662833355e-01,4.383035477245385003e-01
6.006000000000000227e-01,8.422877901186248684e-02,1.290725750830368779e-01,4.372424637361952415e-01
6.172833333333332950e-01,8.912548196974973136e-02,1.344887996363917371e-01,4.966684705066715111e-01
6.339666666666666783e-01,8.364078667548419110e-02,1.284890948316807779e-01,4.301066344112158824e-01
6.506500000000000616e-01,8.414001226633627262e-02,1.289748574110824442e-01,4.361651974069936100e-01
6.673333333333333339e-01,8.452810159417317726e-02,1.293493582702010813e-01,4.408750193467618761e-01
6.840166666666667172e-01,8.428334619928273819e-02,1.291206758634577401e-01,4.379046868844992391e-01
7.006999999999999895e-01,8.397898913404841514e-02,1.287989127950944501e-01,4.342110331801992129e-01
7.173833333333333728e-01,8.410619330981716768e-02,1.289294011454876210e-01,4.357547731773928068e-01
7.340666666666666451e-01,8.905089616859751533e-02,1.343856344016985394e-01,4.957633030169601440e-01
7.507500000000000284e-01,8.393943394707881200e-02,1.287760263825117324e-01,4.337309945033836489e-01
7.674333333333333007e-01,8.411064307874990820e-02,1.289334974667123435e-01,4.358087752275474069e-01
7.841166666666666840e-01,8.415734126056473308e-02,1.289812358548619864e-01,4.363755007350089143e-01
8.008000000000000673e-01,8.417139163761877541e-02,1.289994874204677955e-01,4.365460150196453504e-01
8.174833333333333396e-01,8.389041587282891621e-02,1.287301825691703205e-01,4.331361149615159944e-01
8.341666666666667229e-01,8.404116871708228187e-02,1.288710795716092872e-01,4.349656397704160238e-01
8.508499999999999952e-01,8.391844821223279349e-02,1.287501709455612098e-01,4.334763132552523213e-01
8.675333333333333785e-01,8.398079184232681849e-02,1.288134930342000883e-01,4.342329107078497508e-01
8.842166666666666508e-01,8.432540111430952834e-02,1.291491413186549031e-01,4.384150620668632037e-01
9.009000000000000341e-01,8.445697872687596419e-02,1.292770788375765534e-01,4.400118777533491010e-01
9.175833333333333064e-01,8.415020278231186146e-02,1.289772714325589653e-01,4.362888687173769320e-01
9.342666666666666897e-01,8.415484051051164149e-02,1.289760264391248967e-01,4.363451518265976103e-01
9.509499999999999620e-01,8.416175545250470513e-02,1.289802875599684040e-01,4.364290710255425143e-01
9.676333333333333453e-01,8.403200557619977529e-02,1.288560821385608957e-01,4.348544366043661791e-01
9.843166666666667286e-01,8.412630161426498665e-02,1.289473422101337086e-01,4.359988059983614939e-01
1.001000000000000112e+00,8.433166946150597032e-02,1.291504293838398598e-01,4.384911342415773183e-01
1.017683333333333273e+00,8.380030178335962088e-02,1.286290775278693954e-01,4.320424973708691940e-01
1.034366666666666656e+00,8.461372108087772403e-02,1.294526128792994057e-01,4.419140907873509994e-01
1.051050000000000040e+00,8.924164972653875205e-02,1.344635413843183191e-01,4.980782733803246765e-01
1.067733333333333423e+00,8.414798081947971742e-02,1.289791471724062721e-01,4.362619031490256871e-01
1.084416666666666584e+00,8.466550798452637805e-02,1.295100648912947960e-01,4.425425726277473215e-01
1.101099999999999968e+00,8.468208705128765779e-02,1.295368975984433624e-01,4.427437748942676943e-01
1.117783333333333351e+00,8.474908765698152546e-02,1.295740082154017980e-01,4.435568890410379050e-01
1.134466666666666734e+00,8.404572628038184390e-02,1.288677096577816872e-01,4.350209500046340327e-01
1.151150000000000118e+00,8.463058662395567255e-02,1.294604057839989497e-01,4.421187697081999102e-01
1.167833333333333279e+00,8.399407512167486600e-02,1.288140157298387489e-01,4.343941155543066257e-01
1.184516666666666662e+00,8.409188163213893175e-02,1.289125924193019190e-01,4.355810877686763782e-01
1.201200000000000045e+00,8.413245365638977180e-02,1.289549894960261289e-01,4.360734667037593493e-01
1.217883333333333429e+00,8.399353028327127824e-02,1.288182366849954241e-01,4.343875034377582267e-01
1.234566666666666590e+00,8.395004821622864544e-02,1.287706043530745803e-01,4.338598084493767715e-01
1.251249999999999973e+00,8.399776392283470061e-02,1.288181176654535631e-01,4.344388825586735225e-01
1.267933333333333357e+00,8.387690246647638848e-02,1.286966448160043464e-01,4.329721173116066746e-01
1.284616666666666740e+00,8.424025891196823546e-02,1.290655681957947332e-01,4.373817829122358392e-01
1.301300000000000123e+00,8.413232990138258538e-02,1.289517623026016080e-01,4.360719648226041856e-01
1.317983333333333285e+00,8.397225760498688851e-02,1.288033648960663080e-01,4.341293398663457204e-01
1.334666666666666668e+00,8.436081847467832850e-02,1.291834186915539473e-01,4.388448844014360417e-01
1.351350000000000051e+00,8.434084364732835626e-02,1.291699374340669337e-01,4.386024714481596698e-01
1.368033333333333434e+00,8.456663164179548109e-02,1.293901868497599750e-01,4.413426170120810510e-01
1.384716666666666596e+00,8.436991378657671126e-02,1.291965092956052219e-01,4.389552644002028270e-01
1.401399999999999979e+00,8.472983332929201472e-02,1.295732953268913801e-01,4.433232200156798086e-01
1.418083333333333362e+00,8.428305180746706315e-02,1.291037256498516750e-01,4.379011141682895847e-01
1.434766666666666746e+00,8.472201594320719065e-02,1.295442804313318708e-01,4.432283488253299653e-01
1.451450000000000129e+00,8.441396686255125958e-02,1.292479597735168573e-01,4.394898891086317927e-01
1.468133333333333290e+00,8.432262493273526283e-02,1.291617949097339790e-01,4.383813705429036589e-01
1.484816666666666674e+00,7.527160605495530898e-02,1.213742663105883690e-01,3.285389084339236376e-01
1.501500000000000057e+00,8.403244380818769566e-02,1.288764081922232907e-01,4.348597549537341900e-01
1.518183333333333440e+00,8.437756775271729182e-02,1.292200398140955775e-01,4.390481523388020668e-01
1.534866666666666601e+00,8.416175860454153113e-02,1.290105175439716090e-01,4.364291092784166604e-01
1.551549999999999985e+00,8.428852434333305998e-02,1.291367794584914186e-01,4.379675284385080025e-01
1.568233333333333368e+00,8.433878428516161652e-02,1.291800042157862372e-01,4.385774791888545909e-01
1.584916666666666751e+00,8.428550579937810205e-02,1.291224858252408847e-01,4.379308956235206662e-01
1.601600000000000135e+00,8.389692411249677351e-02,1.287319760142136282e-01,4.332150984526307314e-01
1.618283333333333296e+00,8.385545786808296098e-02,1.286860153251008221e-01,4.327118673311038943e-01
1.634966666666666679e+00,8.387248082382153802e-02,1.287048499126024759e-01,4.329184565997759582e-01
1.651650000000000063e+00,8.396225501791781953e-02,1.288019921129854306e-01,4.340079492465754862e-01
1.668333333333333446e+00,8.415793571186774846e-02,1.290075941037924778e-01,4.363827149498513136e-01
1.685016666666666607e+00,8.429193885779823203e-02,1.291446545585348826e-01,4.380089667208523219e-01
1.701699999999999990e+00,8.399061253550327288e-02,1.288309043520471375e-01,4.343520938774669271e-01
1.718383333333333374e+00,8.381037708102939687e-02,1.286402277646550574e-01,4.321647704008421687e-01
1.735066666666666757e+00,8.379289833374325980e-02,1.286215776574277381e-01,4.319526496813502203e-01
1.751750000000000140e+00,8.377160689341389688e-02,1.285961821114700310e-01,4.316942584152171913e-01
1.768433333333333302e+00,8.377023129337013430e-02,1.285976341358852637e-01,4.316775642399288127e-01
1.785116666666666685e+00,8.386406416203273650e-02,1.286892403179731859e-01,4.328163126460283783e-01
1.801800000000000068e+00,8.385057558916125808e-02,1.286800599868452299e-01,4.326526163733162567e-01
1.818483333333333452e+00,8.425941162671832241e-02,1.290760221141234454e-01,4.376142187708534359e-01
1.835166666666666613e+00,8.406855740661367538e-02,1.288887610144215656e-01,4.352980267792921909e-01
1.851849999999999996e+00,8.363699978384014910e-02,1.284650570945017611e-01,4.300606769883513203e-01
1.868533333333333379e+00,8.393315588358513102e-02,1.287640929200142836e-01,4.336548044124409196e-01
1.885216666666666763e+00,8.395668010803478132e-02,1.288118400144692699e-01,4.339402925732376293e-01
1.901899999999999924e+00,8.397722245692207377e-02,1.288282862570037934e-01,4.341895929238115959e-01
1.918583333333333307e+00,8.362766085904854707e-02,1.284849692753863570e-01,4.299473405224338296e-01
1.935266666666666691e+00,8.385619068865260428e-02,1.286980817035196234e-01,4.327207607846189630e-01
1.951950000000000074e+00,7.561474617068081328e-02,1.215504503793231467e-01,3.327032302267088903e-01
1.968633333333333457e+00,7.532258907077174492e-02,1.212431925885833761e-01,3.291576343540260075e-01
1.985316666666666618e+00,8.378579422799642407e-02,1.286190101764157490e-01,4.318664348057818514e-01
2.002000000000000224e+00,8.315797056162865797e-02,1.279918324040371369e-01,4.242472155537458378e-01
2.018683333333333163e+00,8.361565953846497590e-02,1.284510891447013248e-01,4.298016934279730306e-01
2.035366666666666546e+00,8.358424099703531951e-02,1.284113164639629212e-01,4.294204004494577842e-01
2.052049999999999930e+00,8.377906088478964675e-02,1.286074841525277346e-01,4.317847194756024853e-01
2.068733333333333313e+00,8.390127491914206592e-02,1.287321945157926528e-01,4.332678995041512882e-01
2.085416666666666696e+00,8.392321251321288589e-02,1.287563603057817196e-01,4.335341324419039744e-01
2.102100000000000080e+00,8.381231024825480658e-02,1.286544776373325649e-01,4.321882311681408684e-01
2.118783333333333463e+00,8.396322120704108327e-02,1.287858905183217606e-01,4.340196748427315732e-01
2.135466666666666846e+00,8.400803333146436569e-02,1.288258874612116800e-01,4.345635113041791953e-01
2.152150000000000230e+00,8.341198408027805655e-02,1.282458003563528570e-01,4.273299038868695887e-01
2.168833333333333169e+00,8.343066034199186909e-02,1.282659328849795888e-01,4.275565575484450154e-01
2.185516666666666552e+00,8.337876177270384104e-02,1.282090856191966111e-01,4.269267205425223421e-01
2.202199999999999935e+00,8.320038559672338074e-02,1.280305977954989960e-01,4.247619611252837490e-01
2.218883333333333319e+00,8.372561429712366277e-02,1.285762304968217085e-01,4.311360958388794073e-01
2.235566666666666702e+00,8.339403075110707331e-02,1.282305481948397829e-01,4.271120236784838875e-01
2.252250000000000085e+00,8.351923957054324665e-02,1.283620662625642450e-01,4.286315481862044696e-01
2.268933333333333469e+00,8.375253173764923842e-02,1.285888164142553469e-01,4.314627638064227888e-01
2.285616666666666852e+00,8.368961806220032162e-02,1.285235308988292857e-01,4.306992483276738115e-01
2.302300000000000235e+00,8.370090721070633233e-02,1.285333404870301899e-01,4.308362525571156620e-01
2.318983333333333174e+00,8.359768496836239571e-02,1.284296666457886704e-01,4.295835554412912316e-01
2.335666666666666558e+00,8.356264368011181998e-02,1.283974967564214253e-01,4.291582970887356518e-01
2.352349999999999941e+00,8.391236871415699849e-02,1.287426288017829989e-01,4.334025329387985459e-01
2.369033333333333324e+00,8.346716123707284551e-02,1.282917235583730942e-01,4.279995295761267471e-01
2.385716666666666708e+00,8.327038399667216484e-02,1.280984278193952608e-01,4.256114562702932869e-01
2.402400000000000091e+00,8.350434097307837811e-02,1.283357008251937437e-01,4.284507399645434145e-01
2.419083333333333474e+00,8.333405445684552437e-02,1.281707546439748713e-01,4.263841560296787181e-01
2.435766666666666858e+00,8.305985411002586583e-02,1.278897140320373604e-01,4.230564819177896063e-01
2.452450000000000241e+00,8.330120399606955051e-02,1.281324919487225600e-01,4.259854853891935633e-01
2.469133333333333180e+00,8.318613639844929519e-02,1.280080797321543618e-01,4.245890339617632847e-01
2.485816666666666563e+00,8.321041014777399991e-02,1.280312737722313909e-01,4.248836182982281273e-01
2.502499999999999947e+00,8.304197250828088128e-02,1.278699705346603710e-01,4.228394721878747653e-01
2.519183333333333330e+00,8.328533896814610538e-02,1.281109361588615159e-01,4.257929486425497956e-01
2.535866666666666713e+00,8.327300663813180792e-02,1.280940239689732918e-01,4.256432844433472029e-01
2.552550000000000097e+00,8.278935677580226415e-02,1.276165806874233755e-01,4.197737472791536750e-01
2.569233333333333480e+00,8.316795234300894402e-02,1.279869708974998577e-01,4.243683536772930309e-01
2.585916666666666863e+00,8.288699992691112017e-02,1.277116122974454315e-01,4.209587369770766974e-01
2.602600000000000247e+00,8.306166970699199736e-02,1.278898280720975333e-01,4.230785158615533725e-01
2.619283333333333186e+00,8.268319336968116273e-02,1.275220453911158347e-01,4.184853564281694749e-01
2.635966666666666569e+00,8.283844990671163089e-02,1.276804119645590097e-01,4.203695377028110469e-01
2.652649999999999952e+00,8.295777013655894483e-02,1.278037447976453633e-01,4.218175987446473596e-01
2.669333333333333336e+00,8.306551260186206820e-02,1.279028452192171594e-01,4.231251529352192953e-01
2.686016666666666719e+00,8.290445391852374613e-02,1.277338962574116332e-01,4.211705572636376682e-01
2.702700000000000102e+00,8.281765807711108374e-02,1.276444871291959882e-01,4.201172096736782158e-01
2.719383333333333486e+00,8.306311884161768355e-02,1.278927212977584160e-01,4.230961024468165577e-01
2.736066666666666869e+00,8.256858411338713344e-02,1.273927330533813629e-01,4.170944673954748994e-01
2.752750000000000252e+00,8.302307310099749094e-02,1.278532926108218448e-01,4.226101104489986549e-01
2.769433333333333191e+00,8.318887913601410999e-02,1.280206564009232217e-01,4.246223196118217302e-01
2.786116666666666575e+00,8.268013900334528210e-02,1.275056805608172361e-01,4.184482888755495233e-01
2.802799999999999958e+00,8.317783495665115323e-02,1.280087713499047097e-01,4.244882883088731962e-01
2.819483333333333341e+00,8.248569825378224141e-02,1.273154259221122020e-01,4.160885710410466287e-01
2.836166666666666725e+00,8.295716475826275804e-02,1.277836824683529771e-01,4.218102519206645140e-01
2.852850000000000108e+00,8.253577945466972210e-02,1.273601041175900506e-01,4.166963526052150923e-01
2.869533333333333491e+00,8.270341149218729537e-02,1.275349351980731294e-01,4.187307219925642809e-01
2.886216666666666875e+00,8.347514438203285092e-02,1.283145997835713481e-01,4.280964124033113105e-01
2.902900000000000258e+00,8.292850311596058899e-02,1.277606877789039808e-01,4.214624164558323782e-01
2.919583333333333197e+00,8.237807281326331443e-02,1.272035033850529573e-01,4.147824370541664529e-01
2.936266666666666580e+00,8.233627630693901578e-02,1.271655387523123737e-01,4.142751978997453177e-01
2.952949999999999964e+00,8.254567790987898945e-02,1.273692546498745026e-01,4.168164794888226665e-01
2.969633333333333347e+00,8.239139258126393361e-02,1.272198956928208280e-01,4.149440847240768449e-01
2.986316666666666730e+00,8.219644851387597484e-02,1.270250314476558673e-01,4.125782586635433624e-01
3.003000000000000114e+00,8.276460560853982074e-02,1.275837405206790842e-01,4.194733690356774458e-01
3.019683333333333497e+00,8.241156524852349952e-02,1.272373629759453728e-01,4.151888986471298226e-01
3.036366666666666880e+00,8.230018812505646153e-02,1.271343140914295011e-01,4.138372345273842456e-01
3.053050000000000264e+00,8.226327089842366824e-02,1.270968219313903802e-01,4.133892099323260849e-01
3.069733333333333203e+00,8.233063500146600711e-02,1.271699552736315630e-01,4.142067354546845603e-01
3.086416666666666586e+00,8.222869635909713093e-02,1.270666657991035842e-01,4.129696160084603274e-01
3.103099999999999969e+00,8.247689795908691446e-02,1.273105376347102580e-01,4.159817713481421819e-01
3.119783333333333353e+00,8.211214854245857397e-02,1.269466188356757896e-01,4.115552007579924010e-01
3.136466666666666736e+00,8.196784534274445533e-02,1.268113683948728643e-01,4.098039483342773570e-01
3.153150000000000119e+00,8.220471991507560805e-02,1.270437609200853468e-01,4.126786397460632250e-01
3.169833333333333503e+00,8.226419284876926308e-02,1.270955699350800328e-01,4.134003986501124106e-01
3.186516666666666886e+00,8.191228570951181176e-02,1.267623486836383928e-01,4.091296809406773094e-01
3.203200000000000269e+00,8.198546191530559080e-02,1.268343303743705852e-01,4.100177416906018446e-01
3.219883333333333209e+00,8.214455024414851758e-02,1.269726293418516616e-01,4.119484252930645241e-01
3.236566666666666592e+00,8.190663038595002998e-02,1.267308509075595335e-01,4.090610483731799696e-01
3.253249999999999975e+00,8.198709845974477828e-02,1.268085047858493186e-01,4.100376026668055562e-01
3.269933333333333358e+00,8.206091453505470756e-02,1.268928179220175367e-01,4.109334288234794408e-01
3.286616666666666742e+00,8.285807797399322161e-02,1.276815236074469173e-01,4.206077424028303313e-01
3.303300000000000125e+00,8.288124688935022411e-02,1.277104855150486828e-01,4.208889185600755423e-01
3.319983333333333508e+00,8.272779532991358931e-02,1.275603783375685030e-01,4.190266423533202667e-01
3.336666666666666892e+00,8.301680136790620668e-02,1.278427726119286401e-01,4.225339971833277364e-01
3.353350000000000275e+00,8.296266367193799729e-02,1.278093567201788461e-01,4.218769863099271489e-01
3.370033333333333214e+00,8.245453743585157147e-02,1.272950018224543456e-01,4.157104057748977066e-01
3.386716666666666598e+00,8.297286690317695612e-02,1.277900671693200652e-01,4.220008119317592010e-01
3.403399999999999981e+00,8.241898541959286062e-02,1.272398387460613456e-01,4.152789492669036187e-01
3.420083333333333364e+00,8.268177386456404543e-02,1.275318508639023407e-01,4.184681294243209337e-01
3.436766666666666747e+00,8.222906514381081444e-02,1.270537458814700038e-01,4.129740915511020960e-01
3.453450000000000131e+00,8.239827974004554356e-02,1.272272992155306925e-01,4.150276667481255233e-01
3.470133333333333514e+00,8.268362438265319803e-02,1.275187936013996715e-01,4.184905871681213196e-01
3.486816666666666897e+00,8.298261652326671678e-02,1.278182554129182469e-01,4.221191325639164771e-01
3.503500000000000281e+00,8.296418963974716565e-02,1.277867905035973972e-01,4.218955053367374197e-01
3.520183333333333220e+00,8.243489585573962608e-02,1.272681785877695371e-01,4.154720370842187593e-01
3.536866666666666603e+00,8.200101032344436769e-02,1.268445674208351082e-01,4.102064359641307001e-01
3.553549999999999986e+00,8.313819895331950316e-02,1.280065921234185555e-01,4.240072688509648469e-01
3.570233333333333370e+00,8.257068630975411549e-02,1.273992908966737336e-01,4.171199794873072242e-01
3.586916666666666753e+00,8.231638134448368560e-02,1.271542833105629433e-01,4.140337541806272670e-01
3.603600000000000136e+00,8.203221003458022187e-02,1.268586756724937592e-01,4.105850732351968846e-01
3.620283333333333520e+00,8.236932740853192270e-02,1.271873409498618379e-01,4.146763035016010068e-01
3.636966666666666903e+00,8.270249917468036616e-02,1.275338959647120962e-01,4.187196501781597635e-01
3.653650000000000286e+00,8.246581990173740273e-02,1.272927867882797381e-01,4.158473289045801491e-01
3.670333333333333226e+00,8.248855696378323832e-02,1.273003189863072260e-01,4.161232641235829699e-01
3.687016666666666609e+00,8.220037696159920859e-02,1.270235055817358905e-01,4.126259339999903686e-01
3.703699999999999992e+00,8.243758226208766637e-02,1.272696672839884469e-01,4.155046391030056685e-01
3.720383333333333375e+00,8.226471888080738593e-02,1.270930139545385085e-01,4.134067825340702051e-01
3.737066666666666759e+00,8.251655548187303291e-02,1.273411839459204775e-01,4.164630519644785256e-01
3.753750000000000142e+00,8.258676857094310320e-02,1.274204874455181769e-01,4.173151525599891332e-01
3.770433333333333525e+00,8.296141332089407294e-02,1.278042771499598995e-01,4.218618121467727078e-01
3.787116666666666909e+00,8.223595207678185970e-02,1.270618361586831613e-01,4.130576708347313275e-01
3.803799999999999848e+00,8.207281179723696640e-02,1.269002932680113604e-01,4.110778130732641311e-01
3.820483333333333231e+00,8.232265705692864977e-02,1.271506729411872594e-01,4.141099157394253494e-01
3.837166666666666615e+00,8.239217878823243413e-02,1.272300453260031550e-01,4.149536260707819557e-01
3.853849999999999998e+00,8.226453760243923607e-02,1.271004118702326047e-01,4.134045825538742447e-01
3.870533333333333381e+00,8.278701860935186452e-02,1.276266662026898369e-01,4.197453714727167884e-01
3.887216666666666764e+00,8.262782752574185374e-02,1.274527949634212121e-01,4.178134408463817229e-01
3.903900000000000148e+00,8.233190028439979491e-02,1.271542023484038275e-01,4.142220908300945914e-01
3.920583333333333531e+00,8.232926744755317272e-02,1.271494162835025421e-01,4.141901389266161582e-01
3.937266666666666914e+00,8.229219668347020900e-02,1.271167800316921337e-01,4.137402510129879474e-01
3.953949999999999854e+00,8.238070741271427688e-02,1.271900203577802924e-01,4.148144103484742162e-01
3.970633333333333237e+00,8.260126245362214847e-02,1.274080238994197145e-01,4.174910491944435198e-01
3.987316666666666620e+00,8.216794453058925973e-02,1.270004314198373285e-01,4.122323365362774439e-01
4.004000000000000448e+00,8.178180217768826754e-02,1.266033540325418594e-01,4.075461429331100338e-01
4.020683333333333387e+00,8.216148501603909304e-02,1.270023833127943147e-01,4.121539443694064442e-01
4.037366666666666326e+00,8.224774954074950961e-02,1.270730063466417870e-01,4.132008439411348211e-01
4.054050000000000153e+00,8.247298315301121452e-02,1.272900774628814569e-01,4.159342615656700937e-01
4.070733333333333093e+00,8.223072668154923770e-02,1.270574105402378362e-01,4.129942558440441447e-01
4.087416666666666920e+00,8.167784121616833426e-02,1.265013350163269601e-01,4.062844807787419077e-01
4.104099999999999859e+00,8.170018915560783856e-02,1.265285466274569948e-01,4.065556936360174567e-01
4.120783333333333687e+00,8.225328659522979091e-02,1.270646909002821900e-01,4.132680412042450402e-01
4.137466666666666626e+00,8.240340901391490780e-02,1.272088025045473580e-01,4.150899152174139517e-01
4.154150000000000453e+00,8.207778715482189069e-02,1.269003582749161085e-01,4.111381936264792425e-01
4.170833333333333393e+00,8.188239599789862155e-02,1.267108594603855998e-01,4.087669417220706203e-01
4.187516666666666332e+00,8.172215086345821500e-02,1.265420450247728146e-01,4.068222192167258999e-01
4.204200000000000159e+00,8.174845919192694210e-02,1.265699455227644044e-01,4.071414950476570649e-01
4.220883333333333098e+00,8.148916320787613632e-02,1.263123074154685055e-01,4.039946991247103658e-01
4.237566666666666926e+00,8.136238177144827777e-02,1.261745911905248763e-01,4.024560894593237625e-01
4.254249999999999865e+00,8.099050575415270292e-02,1.258034774852854198e-01,3.979430309969987922e-01
4.270933333333333692e+00,8.057931896351322454e-02,1.253992478697736612e-01,3.929529000426362217e-01
4.287616666666666632e+00,7.983466004764688817e-02,1.246680311474907266e-01,3.839157772772680555e-01
4.304300000000000459e+00,7.934955054083328574e-02,1.241843380536009622e-01,3.780285259809864629e-01
4.320983333333333398e+00,7.846155166406756920e-02,1.232914454251934772e-01,3.672518405833442579e-01
4.337666666666666337e+00,7.776672318569874398e-02,1.225909888073823673e-01,3.588194561371206848e-01
4.354350000000000165e+00,7.714977019204297126e-02,1.219827716142014434e-01,3.513321625247933233e-01
4.371033333333333104e+00,7.695878560123883827e-02,1.217757887703047326e-01,3.490143883645490108e-01
4.387716666666666931e+00,7.605292016563350299e-02,1.208748733860392083e-01,3.380208757965230681e-01
4.404399999999999871e+00,7.548388414035442362e-02,1.203021954711092495e-01,3.311150987907090504e-01
4.421083333333333698e+00,7.443528694261677958e-02,1.192549563170079846e-01,3.183894046434075364e-01
4.437766666666666637e+00,7.391448544180762026e-02,1.187410389497730451e-01,3.120689980801895635e-01
4.454450000000000465e+00,7.332460499843473922e-02,1.181389740513712761e-01,3.049102548353730402e-01
4.471133333333333404e+00,7.227100680627568385e-02,1.170949698039741721e-01,2.921238690082000322e-01
4.487816666666666343e+00,7.116410591216917880e-02,1.159780656593709797e-01,2.786906057302084849e-01
4.504500000000000171e+00,6.979143515486027627e-02,1.146004406581235258e-01,2.620319800347120642e-01
4.521183333333333110e+00,6.887047850603097987e-02,1.136740833803536188e-01,2.508553216751332471e-01
4.537866666666666937e+00,6.738340517576230093e-02,1.121911993276375474e-01,2.328083152398337519e-01
4.554549999999999876e+00,6.694827584930881925e-02,1.117567744433060895e-01,2.275276195304468396e-01
4.571233333333333704e+00,6.605067622539995131e-02,1.108593493371175243e-01,2.166344202111644690e-01
4.587916666666666643e+00,6.410200753604394786e-02,1.089604051502203186e-01,1.929855283500479246e-01
4.604600000000000470e+00,6.287473140235869118e-02,1.077077463491445258e-01,1.780914005140617762e-01
4.621283333333333410e+00,6.228725062268109652e-02,1.071110599511207739e-01,1.709617794014696157e-01
4.637966666666666349e+00,6.208709478625638184e-02,1.069027193896948807e-01,1.685327037167036746e-01
4.654650000000000176e+00,6.135483032825914812e-02,1.061871186358739755e-01,1.596459991293585901e-01
4.671333333333333115e+00,5.956176510989712874e-02,1.043806123554670562e-01,1.378854989065185499e-01
4.688016666666666943e+00,5.787670477585591527e-02,1.027263794838794292e-01,1.174357375710669282e-01
4.704699999999999882e+00,5.698771294449190422e-02,1.018071922762258386e-01,1.066470017535425252e-01
4.721383333333333709e+00,5.675428736702035210e-02,1.015689150408811969e-01,1.038141670754897106e-01
4.738066666666666649e+00,5.558789332275591161e-02,1.004166725308224539e-01,8.965889954800863870e-02
4.754750000000000476e+00,4.910479939566120972e-02,9.529838176423716112e-02,1.098057519006322667e-02
4.771433333333333415e+00,5.516861658878264435e-02,9.999388164723913008e-02,8.457058966969228930e-02
4.788116666666666355e+00,5.485844431178171082e-02,9.968281352781449556e-02,8.080636300705959507e-02
4.804800000000000182e+00,5.397322682859199278e-02,9.880474752426587903e-02,7.006343238582515842e-02
4.821483333333333121e+00,5.339919195551918324e-02,9.822878969152114281e-02,6.309698975144639732e-02
