t,gx,gy,gz,ax,ay,az
3.013705074793486260e-01,-3.301384451544196047e-02,8.945686900958466081e-02,4.675186368477103338e-01,7.263788968824940184e+00,-1.175059952038369326e+00,9.170263788968824770e+00
3.063272467749830197e-01,-6.176783812566560145e-02,-1.640042598509052207e-01,3.535676251331203446e-01,8.055155875299760737e+00,-1.647482014388489180e+00,7.143884892086330929e+00
3.112839860706174688e-01,-1.214057507987220397e-01,-2.012779552715655007e-01,1.938232161874334503e-01,7.923261390887289757e+00,-8.848920863309353013e-01,6.654676258992806126e+00
3.162407253662519180e-01,-1.086261980830670881e-01,-1.576144834930777450e-01,1.586794462193823196e-01,7.479616306954436133e+00,-3.333333333333333148e-01,5.851318944844124736e+00
3.211974646618863671e-01,-1.448349307774227934e-01,-1.501597444089456945e-01,2.300319488817891278e-01,7.467625899280575297e+00,-9.280575539568345356e-01,5.505995203836930862e+00
3.261542039575208163e-01,-1.661341853035143701e-01,-1.554845580404685956e-01,2.385516506922257807e-01,8.443645083932853623e+00,-1.613908872901678615e+00,5.067146282973620686e+00
3.311109432531552099e-01,-2.097976570820021258e-01,-1.821086261980830734e-01,1.490947816826411199e-01,9.268585131894484519e+00,-1.810551558752997670e+00,5.517985611510791699e+00
3.360676825487896591e-01,-1.991480298189563236e-01,-2.385516506922257807e-01,1.810436634717784918e-02,9.764988009592325824e+00,-1.402877697841726556e+00,4.884892086330935079e+00
3.410244218444241082e-01,-2.492012779552715551e-01,-3.045793397231096877e-01,-6.815761448349308416e-02,8.714628297362111198e+00,-6.594724220623501276e-01,4.232613908872902009e+00
3.459811611400585574e-01,-2.577209797657081802e-01,-3.226837060702875126e-01,-5.218317358892438779e-02,8.306954436450839196e+00,-5.947242206235011652e-01,3.484412470023980912e+00
3.509379004356930065e-01,-2.002129925452609260e-01,-2.374866879659212060e-01,-1.171458998935037341e-02,8.589928057553956720e+00,-9.424460431654676507e-01,2.856115107913669071e+00
3.558946397313274002e-01,-1.725239616613418459e-01,-1.363152289669861683e-01,-3.194888178913737886e-02,8.992805755395682610e+00,-1.175059952038369326e+00,3.721822541966426812e+00
3.608513790269618493e-01,-1.512247071352502692e-01,-1.458998935037273681e-01,-1.075612353567625135e-01,9.616306954436451448e+00,-9.064748201438849184e-01,3.623501199040767506e+00
3.658081183225962985e-01,-1.757188498402555976e-01,-1.767838125665601723e-01,-1.671991480298189447e-01,1.016306954436450916e+01,-6.354916067146283432e-01,3.508393285371702586e+00
3.707648576182307476e-01,-1.533546325878594185e-01,-1.373801916932907430e-01,-1.906283280085196985e-01,9.841726618705035179e+00,-4.676258992805755188e-01,2.374100719424460326e+00
3.757215969138651968e-01,-1.714589989350372712e-01,-2.555910543130990309e-02,-2.044728434504792247e-01,8.829736211031175230e+00,-5.539568345323740983e-01,2.892086330935251581e+00
3.806783362094995904e-01,-1.458998935037273681e-01,2.129925452609158706e-02,-2.300319488817891278e-01,9.069544364508393741e+00,-7.458033573141487071e-01,2.695443645083932971e+00
3.856350755051340395e-01,-1.629392971246006461e-01,5.324813631522896940e-02,-2.875399361022364375e-01,9.458033573141486627e+00,-6.235011990407673954e-01,3.035971223021582954e+00
3.905918148007684887e-01,-1.395101171458998923e-01,9.904153354632587447e-02,-3.290734824281150162e-01,9.184652278177457774e+00,-2.565947242206235157e-01,3.244604316546762401e+00
3.955485540964029378e-01,-1.064962726304579388e-01,1.373801916932907430e-01,-3.248136315228967175e-01,9.494004796163070026e+00,-3.788968824940047719e-01,3.458033573141486627e+00
4.005052933920373870e-01,-8.200212992545261037e-02,1.576144834930777450e-01,-3.365282215122470943e-01,9.532374100719424703e+00,-5.131894484412470314e-01,3.726618705035971146e+00
4.054620326876717806e-01,-6.815761448349308416e-02,1.480298189563365174e-01,-3.706070287539935948e-01,8.978417266187049606e+00,-3.093525179856115304e-01,3.798561151079136611e+00
4.104187719833062298e-01,-5.005324813631523151e-02,1.373801916932907430e-01,-3.844515441959531210e-01,8.820143884892086561e+00,-4.076738609112710160e-02,3.868105515587529908e+00
4.153755112789406789e-01,-1.810436634717784918e-02,1.586794462193823196e-01,-3.780617678381256730e-01,8.647482014388488736e+00,1.990407673860911386e-01,3.537170263788969038e+00
4.203322505745751281e-01,-2.768903088391906284e-02,2.279020234291799785e-01,-3.780617678381256730e-01,8.940047961630694928e+00,5.107913669064748641e-01,5.199040767386090778e+00
4.252889898702095772e-01,-1.916932907348242732e-02,1.597444089456868943e-01,-3.578274760383386432e-01,8.908872901678657641e+00,1.045563549160671402e+00,6.086330935251798913e+00
4.302457291658439709e-01,-3.194888178913737886e-02,0.000000000000000000e+00,-2.939297124600638855e-01,8.270983213429255798e+00,1.107913669064748197e+00,5.400479616306954611e+00
4.352024684614784200e-01,-2.236421725239616520e-02,-3.194888178913737886e-02,-2.449414270500532564e-01,8.287769784172661858e+00,9.880095923261390523e-01,4.731414868105515481e+00
4.401592077571128692e-01,-2.768903088391906284e-02,-3.833865814696485463e-02,-2.097976570820021258e-01,8.323741007194245256e+00,1.021582733812949728e+00,4.755395683453237154e+00
4.451159470527473183e-01,-9.584664536741213658e-03,-4.685835995740149362e-02,-1.640042598509052207e-01,7.772182254196642326e+00,1.194244604316546665e+00,4.376498800959232938e+00
4.500726863483817675e-01,7.454739084132055646e-03,-4.153354632587859252e-02,-6.922257720979765883e-02,8.472422062350119631e+00,7.913669064748201087e-01,5.050359712230215514e+00
4.550294256440161611e-01,9.584664536741213658e-02,-6.709265175718849561e-02,3.940362087326943624e-02,9.254196642685851515e+00,1.103117505995203779e-01,4.573141486810551548e+00
4.599861649396506103e-01,1.427050053248136441e-01,-9.158679446219382403e-02,5.750798722044728195e-02,1.024460431654676285e+01,-7.505995203836930418e-01,3.863309352517985573e+00
4.649429042352850594e-01,1.586794462193823196e-01,-4.685835995740149362e-02,-5.005324813631523151e-02,1.000239808153477306e+01,-6.450839328537170125e-01,2.791366906474820109e+00
4.698996435309195085e-01,9.797657082002129980e-02,3.514376996805111675e-02,-1.331203407880724165e-01,8.115107913669064033e+00,1.510791366906474864e-01,3.767386091127098435e+00
4.748563828265539022e-01,1.416400425985090417e-01,5.218317358892438779e-02,-9.904153354632587447e-02,7.635491606714627899e+00,6.810551558752997447e-01,3.318944844124700033e+00
4.798131221221883513e-01,1.160809371671991524e-01,9.371671991480298725e-02,-5.537806176783812567e-02,8.611510791366907114e+00,3.405275779376498724e-01,3.657074340527577849e+00
4.847698614178228005e-01,7.987220447284344715e-02,1.182108626198083018e-01,-9.904153354632587447e-02,9.203836930455635112e+00,-4.316546762589928282e-02,5.143884892086330929e+00
4.897266007134572496e-01,7.667731629392970927e-02,3.514376996805111675e-02,-2.034078807241746500e-01,9.659472422062350461e+00,1.031175059952038342e-01,5.318944844124700033e+00
4.946833400090916988e-01,2.342917997870074681e-02,-8.519701810436634826e-02,-3.130990415335463406e-01,9.597122302158274110e+00,8.345323741007194540e-01,5.249400479616307180e+00
4.996400793047261479e-01,-2.236421725239616520e-02,-1.725239616613418459e-01,-3.280085197018104415e-01,8.954436450839327932e+00,1.865707434052757741e+00,3.988009592326139163e+00
5.045968186003605416e-01,-7.987220447284344715e-02,-1.661341853035143701e-01,-2.460063897763578311e-01,8.347721822541966930e+00,2.405275779376498946e+00,3.083932853717026301e+00
5.095535578959949907e-01,-1.214057507987220397e-01,-7.880724174653887248e-02,-1.458998935037273681e-01,8.429256594724220619e+00,2.460431654676258795e+00,2.621103117505995339e+00
5.145102971916293289e-01,-1.906283280085196985e-01,-1.277955271565495154e-02,-8.732694355697551147e-02,9.043165467625899012e+00,2.009592326139088669e+00,3.009592326139088669e+00
5.194670364872637780e-01,-2.396166134185303553e-01,1.810436634717784918e-02,-9.371671991480298725e-02,9.565947242206235046e+00,1.925659472422062368e+00,2.688249400479616469e+00
5.244237757828982271e-01,-3.397231096911608184e-01,3.940362087326943624e-02,-1.001064962726304630e-01,9.424460431654676285e+00,2.359712230215827322e+00,3.323741007194244812e+00
5.293805150785326763e-01,-3.610223642172524228e-01,6.070287539936101984e-02,-3.407880724174654208e-02,8.983213429256593940e+00,2.678657074340527799e+00,3.153477218225419598e+00
5.343372543741671254e-01,-3.791267305644302477e-01,9.371671991480298725e-02,8.626198083067092293e-02,8.884892086330935967e+00,2.103117505995203640e+00,3.477218225419664410e+00
5.392939936698015746e-01,-3.535676251331203446e-01,1.320553780617678419e-01,1.533546325878594185e-01,9.009592326139088669e+00,1.419664268585131950e+00,3.625899280575539674e+00
5.442507329654360237e-01,-3.322683706070287402e-01,1.565495207667731703e-01,1.650692225772097954e-01,8.381294964028777272e+00,1.211031175059952059e+00,4.508393285371703030e+00
5.492074722610704729e-01,-2.332268370607028796e-01,1.629392971246006461e-01,1.980830670926517489e-01,8.695443645083932083e+00,9.568345323741007658e-01,5.556354916067146377e+00
5.541642115567049220e-01,-1.033013844515442009e-01,1.299254526091586925e-01,2.566560170394036056e-01,8.333333333333333925e+00,6.235011990407673954e-01,5.724220623501198979e+00
5.591209508523393712e-01,-4.259850905218317413e-02,6.602768903088392094e-02,2.864749733759318628e-01,8.249400479616307180e+00,5.899280575539568305e-01,5.848920863309352569e+00
5.640776901479737093e-01,-2.875399361022364098e-02,1.277955271565495154e-02,3.013844515441959637e-01,7.930455635491607147e+00,9.664268585131894351e-01,5.647482014388489624e+00
5.690344294436081585e-01,-5.537806176783812567e-02,-6.815761448349308416e-02,3.418530351437699677e-01,8.465227817745804018e+00,4.388489208633093441e-01,5.522781774580336034e+00
5.739911687392426076e-01,-4.898828541001064990e-02,-1.033013844515442009e-01,3.397231096911608184e-01,8.712230215827338142e+00,-1.606714628297362113e-01,4.014388489208633004e+00
5.789479080348770568e-01,-1.405750798722044670e-01,-6.922257720979765883e-02,2.875399361022364375e-01,8.407673860911270225e+00,-3.453237410071942626e-01,5.033573141486810343e+00
5.839046473305115059e-01,-1.139510117145899892e-01,-9.478168264110756192e-02,2.577209797657081802e-01,8.446043165467626679e+00,-2.877697841726618577e-01,4.834532374100719565e+00
5.888613866261459551e-01,-1.054313099041533502e-01,-1.363152289669861683e-01,2.555910543130990309e-01,9.127098321342925757e+00,-6.115107913669064477e-01,4.170263788968824770e+00
5.938181259217804042e-01,-1.096911608093716767e-01,-1.192758253461128903e-01,2.172523961661341763e-01,9.577937649880096771e+00,-7.817745803357314394e-01,3.793764988009592276e+00
5.987748652174148534e-01,-1.277955271565495154e-01,-9.584664536741213658e-02,1.778487752928647470e-01,9.426858513189447564e+00,-7.817745803357314394e-01,3.913669064748201532e+00
6.037316045130493025e-01,-1.352502662406815659e-01,-1.107561235356762513e-01,1.693290734824281218e-01,9.323741007194245256e+00,-1.055155875299760293e+00,3.865707434052757741e+00
6.086883438086837517e-01,-1.033013844515442009e-01,-8.839190628328008614e-02,1.363152289669861683e-01,9.366906474820144268e+00,-1.134292565947242259e+00,3.527577937649879924e+00
6.136450831043180898e-01,-8.839190628328008614e-02,-6.070287539936101984e-02,8.732694355697551147e-02,8.954436450839327932e+00,-9.280575539568345356e-01,3.846522781774580402e+00
6.186018223999525389e-01,-5.431309904153354406e-02,-6.922257720979765883e-02,4.792332268370606829e-02,9.153477218225420486e+00,-8.609112709832134058e-01,3.230215827338129397e+00
6.235585616955869881e-01,-5.111821086261980618e-02,-3.407880724174654208e-02,1.384451544195953142e-02,9.302158273381294862e+00,-7.817745803357314394e-01,3.208633093525179891e+00
6.285153009912214372e-01,-2.768903088391906284e-02,1.916932907348242732e-02,-6.389776357827475772e-03,9.223021582733812451e+00,-5.083932853717025857e-01,3.318944844124700033e+00
6.334720402868558864e-01,-1.703940362087327104e-02,4.685835995740149362e-02,3.194888178913737886e-03,9.177458033573142160e+00,-4.604316546762590168e-01,3.800959232613908778e+00
6.384287795824903355e-01,1.490947816826411129e-02,3.940362087326943624e-02,1.597444089456868943e-02,9.059952038369305072e+00,-6.354916067146283432e-01,3.676258992805755188e+00
6.433855188781247847e-01,4.153354632587859252e-02,4.898828541001064990e-02,1.064962726304579440e-03,8.956834532374100988e+00,-8.657074340527577405e-01,3.460431654676258795e+00
6.483422581737592338e-01,5.324813631522896940e-02,8.200212992545261037e-02,-4.685835995740149362e-02,8.908872901678657641e+00,-8.105515587529975585e-01,3.676258992805755188e+00
6.532989974693936830e-01,6.496272630457934627e-02,1.107561235356762513e-01,-8.839190628328008614e-02,8.851318944844123848e+00,-5.227817745803357008e-01,4.033573141486810343e+00
6.582557367650280211e-01,7.135250266240682204e-02,1.128860489882854146e-01,-9.371671991480298725e-02,8.995203836930455665e+00,-4.004796163069544446e-01,4.426858513189448452e+00
6.632124760606624703e-01,7.987220447284344715e-02,9.158679446219382403e-02,-9.797657082002129980e-02,9.081534772182253690e+00,-4.820143884892086339e-01,4.239808153477218511e+00
6.681692153562969194e-01,5.750798722044728195e-02,9.052183173588924936e-02,-1.203407880724174650e-01,9.460431654676259683e+00,-5.203836930455635335e-01,4.750599520383692820e+00
6.731259546519313686e-01,6.922257720979765883e-02,6.602768903088392094e-02,-1.267305644302449408e-01,8.503597122302158695e+00,-8.153477218225420320e-02,5.107913669064748419e+00
6.780826939475658177e-01,8.519701810436634826e-02,-9.584664536741213658e-03,-1.064962726304579388e-01,8.820143884892086561e+00,-1.798561151079136611e-01,4.374100719424460770e+00
6.830394332432002669e-01,8.200212992545261037e-02,-1.597444089456868943e-02,-1.267305644302449408e-01,8.846522781774579514e+00,-2.877697841726618577e-01,3.640287769784172678e+00
6.879961725388347160e-01,7.135250266240682204e-02,4.153354632587859252e-02,-1.799787007454738963e-01,8.604316546762589724e+00,6.474820143884892076e-02,3.964028776978417046e+00
6.929529118344691652e-01,7.028753993610223350e-02,5.111821086261980618e-02,-2.002129925452609260e-01,8.700239808153476417e+00,4.724220623501199090e-01,4.424460431654676285e+00
6.979096511301036143e-01,9.691160809371672513e-02,4.685835995740149362e-02,-1.810436634717784987e-01,8.844124700239808234e+00,6.762589928057554101e-01,3.944844124700239707e+00
7.028663904257380635e-01,1.022364217252396124e-01,1.139510117145899892e-01,-1.448349307774227934e-01,8.354916067146282543e+00,1.083932853717026301e+00,4.750599520383692820e+00
7.078231297213724016e-01,1.384451544195953177e-01,1.160809371671991524e-01,-7.880724174653887248e-02,8.366906474820144268e+00,1.326139088729016757e+00,5.820143884892086561e+00
7.127798690170068507e-01,2.002129925452609260e-01,1.277955271565495154e-02,8.519701810436635520e-03,8.455635491606715348e+00,1.143884892086330929e+00,5.249400479616307180e+00
7.177366083126412999e-01,2.087326943556975511e-01,-5.005324813631523151e-02,6.496272630457934627e-02,8.868105515587529908e+00,9.208633093525180335e-01,4.366906474820144268e+00
7.226933476082757490e-01,1.874334398296059745e-01,-4.685835995740149362e-02,7.135250266240682204e-02,8.724220623501199867e+00,1.225419664268585063e+00,4.211031175059951615e+00
7.276500869039101982e-01,1.831735889243876481e-01,-4.153354632587859252e-02,1.022364217252396124e-01,8.625899280575540118e+00,1.494004796163069582e+00,3.868105515587529908e+00
7.326068261995446473e-01,1.640042598509052207e-01,-4.259850905218317413e-02,1.597444089456868943e-01,9.043165467625899012e+00,1.158273381294963933e+00,3.539568345323741205e+00
7.375635654951790965e-01,1.512247071352502692e-01,-1.277955271565495154e-02,1.831735889243876481e-01,9.359712230215826878e+00,7.673860911270983243e-01,3.225419664268585063e+00
7.425203047908135456e-01,1.256656017039403661e-01,3.407880724174654208e-02,1.778487752928647470e-01,9.333333333333333925e+00,6.522781774580336256e-01,3.553956834532374209e+00
7.474770440864479948e-01,1.182108626198083018e-01,5.005324813631523151e-02,1.799787007454738963e-01,9.105515587529975363e+00,7.266187050359712574e-01,3.784172661870503607e+00
7.524337833820824439e-01,1.182108626198083018e-01,5.111821086261980618e-02,2.076677316293929765e-01,9.079136690647482411e+00,6.618705035971222950e-01,3.863309352517985573e+00
7.573905226777167821e-01,1.299254526091586925e-01,5.963791267305644517e-02,2.225772097976570774e-01,9.201438848920863833e+00,3.525179856115107646e-01,4.052757793764987682e+00
7.623472619733512312e-01,1.490947816826411199e-01,6.922257720979765883e-02,2.140575079872204523e-01,9.779376498800958828e+00,1.103117505995203779e-01,3.829736211031175230e+00
7.673040012689856804e-01,1.416400425985090417e-01,9.052183173588924936e-02,2.002129925452609260e-01,1.000959232613908867e+01,3.836930455635491344e-02,4.362110311750599934e+00
7.722607405646201295e-01,1.799787007454738963e-01,1.150159744408945639e-01,2.055378061767837994e-01,1.008153477218225369e+01,1.582733812949640162e-01,4.386091127098321607e+00
7.772174798602545787e-01,1.991480298189563236e-01,1.203407880724174650e-01,2.364217252396166036e-01,1.035971223021582688e+01,6.714628297362110199e-02,4.681055155875299967e+00
7.821742191558890278e-01,2.502662406815761575e-01,1.139510117145899892e-01,2.587859424920127549e-01,1.033812949640287826e+01,1.510791366906474864e-01,4.211031175059951615e+00
7.871309584515234770e-01,2.747603833865814860e-01,1.224707135250266282e-01,2.822151224707135087e-01,1.022541966426858551e+01,2.086330935251798635e-01,4.081534772182254578e+00
7.920876977471579261e-01,3.205537806176783633e-01,1.373801916932907430e-01,3.120340788072417659e-01,1.033573141486810520e+01,1.534772182254196538e-01,3.604316546762589724e+00
7.970444370427923753e-01,3.588924387646432179e-01,1.778487752928647470e-01,3.280085197018104415e-01,1.054436450839328465e+01,-7.673860911270982688e-02,3.064748201438848962e+00
