timestamp,x,y,z,q_x,q_y,q_z,q_w,ok
0.0,0.2259589977607609,-0.0026481523778866534,0.028543837589706578,-0.38504016910166133,-0.3764982983031875,0.5723677980809027,0.6183754549405944,1
0.033367,0.21762273621015998,-0.004862019143786017,0.021015407122369933,-0.38460315321052096,-0.3780383658681406,0.5718210597294642,0.6182136233715195,1
0.066733,0.21800894859439834,-0.004587320831217757,0.021078599307456314,-0.3841385210830125,-0.37808548663290154,0.5717720687006238,0.61851892684988,1
0.1001,0.21790574853023337,-0.004368898747617981,0.021063549848370083,-0.384295776905136,-0.3781583718794583,0.5719253499669423,0.6182349033300738,1
0.133467,0.22983298415113934,-0.005975720809871417,0.025833378408157748,-0.38364573264495505,-0.3777825013578913,0.5741349184448545,0.6168187974708705,1
0.166833,0.22942222680253727,-0.005655240487414033,0.02580447285860879,-0.3828925327965119,-0.37810742227339794,0.5769707788691936,0.6144369828399935,1
0.2002,0.22928224875585368,-0.004804218147641464,0.025585514425433775,-0.38055416357224015,-0.37925087600131757,0.5796982334843915,0.6126150991733241,1
0.233567,0.22940029582662397,-0.003966474387137645,0.02539393837165385,-0.37800182402087995,-0.3807719212561637,0.582602296024338,0.6104931856187646,1
0.266933,0.22982844740945552,-0.0038831588719150673,0.02514061645849952,-0.3757216281621825,-0.3809807964034298,0.5843958785151135,0.6100560204419883,1
0.3003,0.2305241019044681,-0.0043142259151753605,0.02544751978279297,-0.3742105113900203,-0.38061593383527587,0.5851915369221354,0.6104497269969326,1
0.333667,0.23218942538460463,-0.005170997901563294,0.02666215352392237,-0.37362791117533867,-0.38094599856491346,0.5843702460082513,0.6113867399186785,1
0.367033,0.23441995325518084,-0.006069153806722882,0.028945299270943137,-0.373370294482147,-0.38286138090692107,0.5829591407019235,0.6116947167341201,1
0.4004,0.23815677541557,-0.007481011437641065,0.03204332742902513,-0.3750514928828836,-0.3850244022985641,0.5830440206713151,0.609222666420399,1
0.433767,0.23363501856020097,-0.012226732203915427,0.033282349375840486,-0.37625801102226564,-0.38667886341589697,0.5823673809937022,0.6080769682231804,1
0.467133,0.23551104146669,-0.013746882856122637,0.04088929831945967,-0.37654534938853634,-0.3873261705648275,0.5801790839095913,0.609577122309621,1
0.5005,0.23685923634566491,-0.016115877601931748,0.04410404462041079,-0.3765634681777122,-0.38663981134703584,0.5790016012541669,0.6111192653325637,1
0.533867,0.2392621497346673,-0.01826398958440376,0.04803789157067076,-0.377168825138677,-0.38499068648064844,0.5777771778299392,0.6129432122517877,1
0.567233,0.2427672648476218,-0.020649704459203926,0.052342276381507236,-0.37776376356020697,-0.38379021755357806,0.5761520594411788,0.6148564159644865,1
0.6006,0.24627169163135376,-0.022453751013416318,0.05722730229279327,-0.3787203770939328,-0.38347382643168415,0.5737127836460976,0.6167433358348657,1
0.633967,0.2488128707851216,-0.02358329105481686,0.06273039774520472,-0.3814440554893086,-0.3839261729105922,0.571391445982632,0.6169383613814042,1
0.667333,0.2519911116006791,-0.025162271886851745,0.06892630002763692,-0.3849116599976831,-0.3831549214118614,0.5698653484150282,0.6166756074886671,1
0.7007,0.25443268779960676,-0.02398424116850601,0.07229661438716242,-0.3887674823301472,-0.3814848041795784,0.5692037540782701,0.6159028131174202,1
0.734067,0.25459799533777083,-0.023614168847048627,0.07873716467251415,-0.39189795210512857,-0.38046606498168245,0.5693550729465856,0.6144073318598572,1
0.767433,0.25664864566839996,-0.02365507423453732,0.08535836020078938,-0.3955098936347497,-0.3789886369991095,0.5698632310034564,0.6125319869303869,1
0.8008,0.2590032640501606,-0.023872029765718436,0.09055159752719075,-0.39941267706221845,-0.37746283977174855,0.5699250619097178,0.6108819376938915,1
0.834167,0.2613927538118933,-0.023652082735878377,0.0964240665389165,-0.4028147540350219,-0.3765945399151612,0.5696346072811409,0.6094532308762121,1
0.867533,0.2639782289380316,-0.023229469959299524,0.10180906844881649,-0.40510093271983966,-0.3763110292722148,0.5691106830070232,0.6086019011183598,1
0.9009,0.2656986617147,-0.022203755750413424,0.106087397412154,-0.4049824346008923,-0.37660806958202103,0.56890127683902,0.6086928016671219,1
0.934267,0.26684430991807345,-0.021855977199333097,0.11067939218915043,-0.40609499049002706,-0.3773046284875731,0.5680413038635845,0.6083232307956994,1
0.967633,0.2682356151987169,-0.02122617039638882,0.11383863078479683,-0.40698759665872725,-0.3771471624330542,0.5677687586716469,0.6080787372627873,1
1.001,0.2724628054230608,-0.020651499383735828,0.11397766315910701,-0.4064146286876587,-0.3753964037774069,0.5681291626725116,0.6092076363118684,1
1.034367,0.2710793478823966,-0.019524428962368754,0.11671685159761777,-0.4061143606857593,-0.37507852884347676,0.5681801472486752,0.609556021640246,1
1.067733,0.2706035477298762,-0.018248152989188623,0.1178660929933866,-0.4056292891231156,-0.3758894530193649,0.5679817576578993,0.6095643705812553,1
1.1011,0.27014122629405946,-0.01668969573550743,0.1178536502179128,-0.40373429294920354,-0.3772356749076067,0.567994187473084,0.6099790728136503,1
1.134467,0.2698043238401653,-0.015916100565675953,0.11722036701123606,-0.40143461793000423,-0.37774483552837634,0.5677492872129389,0.6114080745526927,1
1.167833,0.26894544937164133,-0.015678008741792135,0.11638888240182343,-0.3995068845881894,-0.3775119846471979,0.5674912770255596,0.6130518747335112,1
1.2012,0.27626518719049736,-0.01658756875878517,0.1101802831892231,-0.3996385383802999,-0.3774536266528561,0.5666178634186452,0.6138094127844191,1
1.234567,0.27595677222025833,-0.017320331265413207,0.10995747441811099,-0.40051341954470454,-0.3759423986035707,0.5651659597776331,0.6155028445144898,1
1.267933,0.27501670424666114,-0.01802990301291344,0.10917972000247916,-0.40011423672921104,-0.37300846153991907,0.5644558027301505,0.6181932804151828,1
1.3013,0.2746551623998606,-0.018503618052596718,0.10846465408327571,-0.3991125986154259,-0.37113812020120235,0.5642152017406448,0.6201829048633343,1
1.334667,0.27460725000112385,-0.01862699874913943,0.10783305151315528,-0.3979727891126275,-0.3703458600349303,0.5639181806055067,0.6216573724033836,1
1.368033,0.27430414115380486,-0.018628346574037037,0.10775556266710906,-0.3976368038593534,-0.3706874307900535,0.5624834831509291,0.6229671998212957,1
1.4014,0.274181721410795,-0.01841632480110007,0.10766544170570486,-0.39718024717983674,-0.3710926182702145,0.5608968686952923,0.6244460125610033,1
1.434767,0.27401365652921506,-0.01901981914704775,0.10741712503819503,-0.3966381579090686,-0.3703771416149337,0.5592592428177134,0.6266801767908491,1
1.468133,0.274208221976989,-0.020348200891594073,0.10714538158417802,-0.3972426931252805,-0.3690436710522118,0.5576855241246795,0.6284837848319261,1
1.5015,0.27468988310497816,-0.02092524984538781,0.10639192740376197,-0.39700789395514796,-0.3682621485723287,0.5567059114628624,0.6299573399909661,1
1.534867,0.2736819055163723,-0.022677310832461838,0.10568749179736076,-0.39605854054874323,-0.36821415149142567,0.5561618752389924,0.6310625481127018,1
1.568233,0.2749781855629234,-0.02324383824674158,0.10567941083396809,-0.3968758397666431,-0.3684960863682428,0.5548601043638003,0.6315302579656836,1
1.6016,0.27596168101184543,-0.023484240136112135,0.10608290156009104,-0.3976440851634652,-0.3683411464395661,0.5542285404260052,0.6316919394383284,1
1.634967,0.2771012991598816,-0.02375495657282651,0.10610028557836282,-0.3991240788606731,-0.36771407127960887,0.5533365780956916,0.6319058179807688,1
1.668333,0.27838039797818304,-0.023644376353054344,0.10618136810974615,-0.3997277001291538,-0.36756106376499365,0.5529360520382774,0.6319638854473624,1
1.7017,0.2795358097361643,-0.023080998325967328,0.10649328854831719,-0.4001605201275194,-0.3679902758553381,0.552430972934932,0.6318818996848619,1
1.735067,0.2809087403506306,-0.022759372099177583,0.10640100168381822,-0.40018184935757556,-0.3682862932479158,0.5521195321466168,0.6319681288424773,1
1.768433,0.2824540698225866,-0.022536089911111425,0.10629085474859679,-0.4001618056736577,-0.3682091954428186,0.5513588977120627,0.6326894053049168,1
1.8018,0.2836408724611934,-0.022318210854539017,0.10599666853063902,-0.40089996217403023,-0.36792890255050026,0.5502404302281184,0.633358517696905,1
1.835167,0.28568548900539137,-0.021928740055056527,0.10552906182251892,-0.4006594852620723,-0.367427284275337,0.5493994645755963,0.6345308471332424,1
1.868533,0.2877141772225146,-0.021258725444477825,0.10480143550568433,-0.39997696083377676,-0.3676402521732514,0.5490429862780697,0.6351463414072562,1
1.9019,0.2900999608513709,-0.020167502689297047,0.10410823613232212,-0.3985809955376595,-0.368168391771711,0.549010499019996,0.6357457803731418,1
1.935267,0.29288823770192285,-0.018683957133781834,0.10273907158938711,-0.39770426525563574,-0.3680681341022708,0.549371778685753,0.6360407336323671,1
1.968633,0.29548160037438054,-0.01814835585326879,0.10154661564173276,-0.39782421914786126,-0.3666890674747517,0.5499604682600202,0.6362534886388528,1
2.002,0.29840286312053177,-0.016576134871955223,0.10078218463917105,-0.39850241195607206,-0.36432850295363595,0.5504235397355236,0.6367844976958625,1
2.035367,0.302042155332725,-0.016603500265792593,0.1005849641548415,-0.39945940053741247,-0.3631576485036338,0.5500861655977368,0.6371451326609828,1
2.068733,0.3054105690518339,-0.01658537676094242,0.100703893775961,-0.40021546833786553,-0.36290044437220437,0.549088652930537,0.63767742440868,1
2.1021,0.3094713432788434,-0.016340655419291812,0.10038631514717677,-0.40032848466626453,-0.3626454854403003,0.5484133170265062,0.638332350709696,1
2.135467,0.31363204343863393,-0.0164595680401712,0.1004316488995971,-0.40123119596767304,-0.3620466109643118,0.5470016650160826,0.6393160074182722,1
2.168833,0.31777926110316757,-0.0168039520536676,0.10028498953329751,-0.4020421646145239,-0.3611143368880068,0.5454665043597409,0.6406440713747128,1
2.2022,0.3213150962308924,-0.018052201923701387,0.10083363639353532,-0.40218076554142285,-0.3610336241926229,0.5440577498061714,0.6417994382256037,1
2.235567,0.32560027855010387,-0.018840076867164393,0.10108802659405447,-0.40300750545448466,-0.3607730088133304,0.5432226195047201,0.6421346995121506,1
2.268933,0.3300913658641305,-0.0191735424231747,0.10119681315593945,-0.4041951350282843,-0.3593650968886576,0.542887947937721,0.6424606571157824,1
2.3023,0.33439945850942676,-0.02001342423525536,0.10105642724005345,-0.40543957738618835,-0.3572646944475655,0.5433926601434329,0.642421282409324,1
2.335667,0.33928701318163873,-0.021000958230039894,0.10061120956478606,-0.4067221740375812,-0.3551420342806563,0.5441299904806067,0.6421633453356826,1
2.369033,0.34417219952879574,-0.022301313703873414,0.10053306194670442,-0.40842770476776724,-0.35301660084314934,0.5441883895903922,0.6422033059260109,1
2.4024,0.3492542384141717,-0.023546234070215496,0.10040474088707049,-0.41088666557585457,-0.3509602455915148,0.5437172580576046,0.6421608812101681,1
2.435767,0.3541403355554849,-0.025119796216903585,0.0999879390850833,-0.4125061757404853,-0.34897129852641356,0.5428346262192129,0.6429527637067872,1
2.469133,0.35938183419015357,-0.026140245167115883,0.09933181871566285,-0.4140209569553021,-0.3473523038648068,0.5415763863796912,0.6439161761576907,1
2.5025,0.3638784142161849,-0.02647183283625522,0.09767702472311582,-0.41470194188140236,-0.34615906125342943,0.5396623399239825,0.6457249898987266,1
2.535867,0.36747776515017544,-0.027632550503986122,0.09718968127954197,-0.41478090380056853,-0.3459831331456662,0.53809517431836,0.6470750009051389,1
2.569233,0.3724061260594907,-0.0286609379036612,0.09636335591778042,-0.41500559928830993,-0.34523841342340966,0.5371123968310649,0.6481443231461851,1
2.6026,0.37738298377382834,-0.02998473884058759,0.09554191048713404,-0.41564722884191585,-0.3429892051169146,0.5366389907893503,0.6493183963926255,1
2.635967,0.384166376231303,-0.030754200682777823,0.0942500724201796,-0.41724021935519606,-0.34039292005699323,0.5363748684846874,0.6498809581650591,1
2.669333,0.3891877279606509,-0.03166757832714509,0.09316817106545353,-0.4173793208216334,-0.3384825612368349,0.5369719039023588,0.6502962653348858,1
2.7027,0.3927794403725686,-0.032858574771477134,0.09275730430882534,-0.41713905256823114,-0.3380291935418052,0.5371175144450822,0.6505659465513793,1
2.736067,0.39714161625318156,-0.03406117282047995,0.0921562960855426,-0.41785151793089526,-0.33683197012850086,0.5362696942638704,0.6514285439526997,1
2.769433,0.4016421659530377,-0.03518371984558359,0.09103555223776477,-0.4187119188733786,-0.33475403210802307,0.5360039299790349,0.6521655112222844,1
2.8028,0.4066138432821011,-0.036248673913560424,0.08938051241162454,-0.41851057340543496,-0.332154003749473,0.5366512880523985,0.6530911213397032,1
2.836167,0.41113832559345737,-0.037164009134208725,0.0878443136466231,-0.4181980665315862,-0.32976360951638145,0.5365240018421571,0.6546054799917637,1
2.869533,0.4155010372639628,-0.03761045634059973,0.08673036377250878,-0.4190019947488582,-0.32850643963647314,0.5353124608600129,0.6557144323269416,1
2.9029,0.41984466806933485,-0.037488678658685104,0.08501164071402831,-0.4186830992102602,-0.3274435214978616,0.5340729923376171,0.6574581671257226,1
2.936267,0.4237506891806795,-0.03776390486530642,0.08363045828961202,-0.4181909012335893,-0.32683547110037175,0.5323118117730471,0.6594991129659937,1
2.969633,0.42779463232061354,-0.03758463383081436,0.08251201808980865,-0.41811087861016827,-0.3262772517511296,0.5309457466890258,0.660925912830172,1
3.003,0.43188522779720684,-0.03755010003803904,0.0808036347132009,-0.4177735622428972,-0.32576480037836913,0.5298198744543496,0.6622940783054749,1
3.036367,0.4355337166223664,-0.03699436240091752,0.07921331210892643,-0.4167276427304789,-0.3257049952228493,0.5294854297056394,0.6632492047493286,1
3.069733,0.4387832233269923,-0.03685444741091592,0.07787735749144906,-0.4165072621871826,-0.32470180132854753,0.5293455061037375,0.663990795062034,1
3.1031,0.44195176895167665,-0.036543306212355416,0.07665006663170099,-0.4164950897997126,-0.3232415476073076,0.5294907559863323,0.6645948249860093,1
3.136467,0.44545533766090784,-0.036072654315415044,0.07562752854143284,-0.4152953704326972,-0.3232825901923703,0.5303498691466061,0.664640608503467,1
3.169833,0.448630707811254,-0.03602690580182944,0.07466684644170712,-0.41457533221399634,-0.32352150466224594,0.5305259337980719,0.6648333351362691,1
3.2032,0.4516029766336259,-0.03613805654903966,0.07313241389369399,-0.41409321009844324,-0.3227870424480024,0.5313101144217618,0.6648645733464615,1
3.236567,0.4546889260672793,-0.03634686800425936,0.07198470506396767,-0.4136858514016511,-0.3219887471987543,0.5326412080905011,0.6644400698869382,1
3.269933,0.45757832246815366,-0.036291594155711926,0.07137983183003344,-0.41301856286866107,-0.32258431064060206,0.5339660177059005,0.6635023143815969,1
3.3033,0.4607515087992524,-0.035308184080015646,0.07033642474640042,-0.4106654175311742,-0.32517856631544123,0.5370177024660906,0.6612297649766092,1
3.336667,0.46444962810788554,-0.03448558128977943,0.06970762180018675,-0.4082446265745242,-0.3279215536608796,0.5408083528915341,0.6582781364745514,1
3.370033,0.46805610305246603,-0.03379577761609684,0.06915066435472952,-0.40490490747505875,-0.33031768544655893,0.5452810487895436,0.6554470386040491,1
3.4034,0.47211307606647807,-0.03411357656042298,0.06861961731498525,-0.4035599116496997,-0.3317304850315434,0.5482182007917067,0.6531087867505133,1
3.436767,0.475630125125439,-0.0353277999207343,0.06784812942027454,-0.40251466798591723,-0.33096038211687584,0.5499125484917825,0.65271996793151,1
3.470133,0.47904564661764215,-0.036684407796952964,0.06728236212983424,-0.4021033180047771,-0.33023459616205214,0.5517439415441493,0.6517949494408206,1
3.5035,0.48284184113659323,-0.03784301818737969,0.066335703029619,-0.40179392838740835,-0.32842326994074805,0.5532588029179819,0.6516168290231631,1
3.536867,0.4864995976468581,-0.03895770549528643,0.0657908761244522,-0.4016001151024469,-0.3270940113136339,0.5544954202713169,0.6513537320155564,1
3.570233,0.4900525454532014,-0.0397624652103907,0.0652759458617278,-0.4007348728197442,-0.32686794601637265,0.5562858517560302,0.6504728731540226,1
3.6036,0.49414188817263477,-0.04075640083646067,0.0649109456090621,-0.4011686313501566,-0.3266725595217588,0.5575330346093547,0.6492346905360413,1
3.636967,0.49749818228424325,-0.04242335837943562,0.06424086525263559,-0.4023620052620809,-0.32487290554480636,0.5585454437517019,0.6485286417950769,1
3.670333,0.501591864099926,-0.044519091482664405,0.06325363715898555,-0.4037597470739341,-0.3221700362102388,0.558765025464296,0.6488190662495754,1
3.7037,0.505537845643034,-0.04633973091734284,0.06248732160797066,-0.4046401773135204,-0.3203377723170002,0.5586846226678425,0.6492468951987026,1
3.737067,0.5092573204802614,-0.04772602753332251,0.06186484126555669,-0.4050099345042079,-0.3199127244344977,0.5581350132143527,0.6496984752344803,1
3.770433,0.5130936788183268,-0.04945888544617762,0.060966503304155345,-0.4054781375437295,-0.31947528253233975,0.5570729443060881,0.6505326729281906,1
3.8038,0.5166485575999931,-0.051661322682354995,0.05984321054120145,-0.4061002919779428,-0.3182849753891001,0.5555964901007185,0.6519890854030853,1
3.837167,0.5201773792064156,-0.05375298541157586,0.058987807192199676,-0.4063619234936008,-0.31791714369534263,0.5533183732216023,0.65393994734576,1
3.870533,0.5238635195377012,-0.05555703723622089,0.0580967107584785,-0.4056922149468966,-0.3184427510342738,0.5508868558858563,0.65614915458103,1
3.9039,0.5271988491489705,-0.057034508871128396,0.057516565771105976,-0.40532895818969594,-0.31972888488127704,0.5471620492231372,0.6588592928048962,1
3.937267,0.5305841669001451,-0.05849267812941018,0.057174792616276254,-0.40540058842048454,-0.32164013827525906,0.5433301438824977,0.6610524480759612,1
3.970633,0.5334119826015322,-0.05999316089899629,0.05705141559705321,-0.4059546600725455,-0.32323940005163165,0.5396107926278658,0.6629760905939004,1
4.004,0.5370515799356587,-0.06142261176757127,0.056488325263413075,-0.40680935716891675,-0.32393646616518945,0.535783037233465,0.6652126350431907,1
4.037367,0.5407517478015792,-0.06276497834910572,0.05605444534057746,-0.4080741358919125,-0.3240458294046883,0.5325805238220614,0.6669541106454888,1
4.070733,0.5439499614058806,-0.06373628147903983,0.055796564529889986,-0.4083632436951972,-0.3244169366524771,0.5297409633197765,0.6688554583710854,1
4.1041,0.5470758161006438,-0.06421099797563781,0.055267783607309856,-0.40811499868092527,-0.32481692402920537,0.5279437130028805,0.6702324593874921,1
4.137467,0.5504860368152671,-0.06494211404777377,0.054716816547093095,-0.4086300169195269,-0.32464050823098767,0.527314979220691,0.6704990398034552,1
4.170833,0.5535979564562907,-0.06549833552234208,0.0543285618847934,-0.4096803404920204,-0.3244096182684003,0.527860594817007,0.6695398499183812,1
4.2042,0.5562533319759404,-0.06608268516017142,0.054305047896125086,-0.4104462980782294,-0.3248711744645239,0.5286607741642607,0.6682142936633149,1
4.237567,0.5579156556129631,-0.06660186242908675,0.05427672654636104,-0.4115798648250526,-0.3240845104973899,0.5295406588245938,0.6672015704252156,1
4.270933,0.5604049662831984,-0.06711153652747323,0.05348790030308745,-0.4123683067467003,-0.32275425875798874,0.5306226126957354,0.6664995956040725,1
4.3043,0.5629871776271523,-0.06778560336827066,0.05277683147895185,-0.4129277332508359,-0.3218967460971439,0.5315861274224052,0.6657997905500179,1
4.337667,0.5658273648173071,-0.06854879580965013,0.05226464830882885,-0.41354548453424766,-0.321644998129413,0.5318828269849387,0.6653008986602784,1
4.371033,0.5685750499814973,-0.069395489700529,0.05216525643088096,-0.41362529432119727,-0.3220016453598749,0.5315007821274523,0.6653840807241654,1
4.4044,0.5714675810089156,-0.07050918806971901,0.052031274220022905,-0.41465364598963217,-0.3216714697361825,0.529679484797937,0.6663553577555005,1
4.437767,0.5754216785344154,-0.07092948185844901,0.05159744302044683,-0.41405234137287716,-0.32278682343297826,0.52928910845837,0.6665000861883137,1
4.471133,0.5787084566676393,-0.07137680913697947,0.0516569726350504,-0.4137377812389344,-0.3247372532261352,0.5284667047339118,0.666400560271605,1
4.5045,0.5823428828663999,-0.07179921644272812,0.05130960273921642,-0.414024353928708,-0.3256077542844394,0.5272110676633888,0.6667922576312578,1
4.537867,0.5857553612360604,-0.07247509539868631,0.05055997696516887,-0.41385582400598037,-0.3253429413548566,0.5259016597990664,0.6680589582271076,1
4.571233,0.5896298893241939,-0.07230761505616272,0.05033252954265438,-0.4134759866208892,-0.3260455039100101,0.5250817461583499,0.6685963638244289,1
4.6046,0.5933159172118637,-0.07272712543749246,0.050016006079247166,-0.41428188182034076,-0.3255236212962168,0.5243821945656001,0.6689007462966083,1
4.637967,0.5967327650042749,-0.07312188478607523,0.04965232171956724,-0.4152694210464257,-0.32405343273322984,0.524549200853189,0.6688713004471468,1
4.671333,0.5996616989168541,-0.073580623958408,0.048996223874603284,-0.41581382916265847,-0.3229810811719515,0.5250807489452259,0.6686346444577974,1
4.7047,0.6023094071699155,-0.07404199217863133,0.04813962245352582,-0.41614224797212396,-0.32165155990275773,0.5256470562481549,0.6686262601203148,1
4.738067,0.6045157629415809,-0.07437174085305315,0.04744372637294522,-0.41674560696973795,-0.3208163272510103,0.5259390682397543,0.6684220820257933,1
4.771433,0.6064729236383463,-0.07454751794430423,0.04670334416731875,-0.4168009885517156,-0.32019216993714866,0.5261260531089611,0.6685396671052805,1
4.8048,0.6076537087553232,-0.07475743201918544,0.04550848022051024,-0.41613132624913507,-0.31855396491631544,0.527008569805452,0.6690441376335665,1
4.838167,0.6084011401782807,-0.07505274875554527,0.04453496349174055,-0.4165423071536357,-0.31697192441275235,0.5277848776885924,0.6689278199988697,1
4.871533,0.608848178313578,-0.07487192335872714,0.044084774979739866,-0.4168487084092388,-0.31698296898480083,0.528004223851766,0.6685585174581388,1
4.9049,0.6088206729861096,-0.07370138961075771,0.044351226534750765,-0.41673541369416256,-0.31965581321654074,0.5279684683113971,0.6673837370800586,1
4.938267,0.6085917750173947,-0.07244242242670142,0.04447083773141561,-0.41615241641635947,-0.3228381008792723,0.528176734094102,0.6660495961211733,1
4.971633,0.6079423904295267,-0.0714922790660509,0.044264908989158025,-0.4158741182936532,-0.3240434371101287,0.5284602959978109,0.6654128674388832,1
5.005,0.6074323859004084,-0.07030783411128053,0.0442319063860071,-0.41662350910357776,-0.32581287990107816,0.5285310270117501,0.6640224186265786,1
5.038367,0.6070729931869672,-0.06894528890438786,0.0440511223465615,-0.41597341425799916,-0.3284446898232269,0.5285511315273859,0.6631168115185947,1
5.071733,0.6067518246409098,-0.0679380350967463,0.04348776116876374,-0.4148399026267646,-0.3299155654948309,0.5282199010507557,0.6633606190955054,1
5.1051,0.606449208549282,-0.06703055619626874,0.042867567185016664,-0.41383220502428314,-0.3292548834102841,0.5284048377472501,0.6641705016639343,1
5.138467,0.6058513490327466,-0.06631940530229531,0.04214260745707385,-0.41354532344607275,-0.32838799561374055,0.528800023550737,0.6644637874898924,1
5.171833,0.6055958360354999,-0.06560303750016958,0.04108256569101787,-0.4124991252571544,-0.32750137017256753,0.5297758283166575,0.6647743195465458,1
5.2052,0.6053655185994384,-0.06425535848043883,0.03993736035971701,-0.41098408795109653,-0.3273988418937378,0.5310919259183579,0.6647130538826315,1
5.238567,0.6055617790742567,-0.06313913051490719,0.03938537909350889,-0.40991755908030636,-0.32880733217336916,0.5319344452269791,0.664002318555998,1
5.271933,0.6055455115992118,-0.06172334121414799,0.03921088385381921,-0.4089725147378936,-0.32987423296141266,0.5333077243773721,0.6629535004331087,1
5.3053,0.605820036536429,-0.06028293517579125,0.03910411661498159,-0.4077855192825509,-0.3311348849536016,0.5350488519255893,0.6616520114707838,1
5.338667,0.6059617475517114,-0.05931533766953742,0.03872435153529194,-0.4069756834333985,-0.3315120298673996,0.536746140544387,0.6605862152344839,1
