frame_idx,timestamp,state,is_lost,is_keyframe,x,y,z,q_x,q_y,q_z,q_w
33,1.101100,2,false,false,0.000495727,-0.018023159,-0.000242240,0.025253549,-0.000132686,0.005073731,0.999668241
34,1.134467,2,false,false,0.000573807,-0.022879818,-0.001689045,0.025910988,0.002404232,0.001912022,0.999659598
35,1.167833,2,false,false,0.000678751,-0.027100895,-0.003394986,0.028497295,0.005341643,-0.001068812,0.999579072
36,1.201200,2,false,false,0.000548737,-0.031632271,-0.004792699,0.032931976,0.006229825,-0.002601614,0.999434829
37,1.234567,2,false,false,0.004248716,-0.038721725,-0.005498378,-0.034251019,-0.005661356,0.003282885,-0.999391913
38,1.267933,2,false,false,0.003308881,-0.043660063,-0.004966573,0.036206972,0.005504342,-0.004943375,0.999316931
39,1.301300,2,false,false,0.003840708,-0.046402533,-0.005249405,0.038538419,0.006123001,-0.008086945,0.999205709
40,1.334667,2,false,false,0.003697736,-0.049142070,-0.005285297,0.040990338,0.008335158,-0.012287998,0.999049246
41,1.368033,2,false,false,0.002864692,-0.051897764,-0.004483076,0.039120898,0.009426127,-0.017803079,0.999031425
42,1.401400,2,false,false,0.002635826,-0.054193381,-0.003897344,0.037348889,0.010266393,-0.021463972,0.999019086
43,1.434767,2,false,false,0.003575728,-0.055465523,-0.003775063,0.037901644,0.012370273,-0.021360189,0.998976648
44,1.468133,2,false,false,0.004207501,-0.056617677,-0.004016445,0.039785936,0.013502547,-0.018436721,0.998946846
45,1.501500,2,false,false,0.004501367,-0.057725079,-0.004310894,0.042056579,0.012714137,-0.016430829,0.998899221
46,1.534867,2,false,false,0.004707678,-0.058448158,-0.004342864,0.043382492,0.012832845,-0.017016705,0.998831153
47,1.568233,2,false,false,0.004601974,-0.059287570,-0.004323489,0.042656418,0.014238364,-0.017997917,0.998826265
48,1.601600,2,false,false,0.004509837,-0.060797349,-0.002989933,-0.041367866,-0.016373932,0.018987160,-0.998829424
49,1.634967,2,false,false,0.004355198,-0.061270174,-0.002864178,-0.040531475,-0.018961387,0.019690584,-0.998804271
50,1.668333,2,false,false,0.004241782,-0.061621495,-0.002365398,-0.039975103,-0.020756265,0.019938391,-0.998786151
51,1.701700,2,false,false,0.004253505,-0.061715137,-0.002302637,-0.039944705,-0.021723544,0.019178009,-0.998781621
52,1.735067,2,false,false,0.004365335,-0.061567560,-0.002497928,-0.039791755,-0.022229465,0.017132107,-0.998813808
53,1.768433,2,false,false,0.005198656,-0.062260870,-0.003653201,0.040799137,0.022959340,-0.015088754,0.998789549
54,1.801800,2,false,false,0.005701587,-0.062069599,-0.004077643,0.041428436,0.024830712,-0.012607079,0.998753309
55,1.835167,2,false,false,0.006293064,-0.061896350,-0.004292649,0.041406989,0.027318271,-0.010265810,0.998716056
56,1.868533,2,false,false,0.006601734,-0.061857689,-0.004651113,0.041626755,0.029740293,-0.007735322,0.998660624
57,1.901900,2,false,false,0.007938016,-0.061841633,-0.004502556,0.041988272,0.031973429,-0.005230272,0.998592734
58,1.935267,2,false,false,0.009480771,-0.061796702,-0.004021118,0.042490020,0.035111155,-0.003287760,0.998474419
59,1.968633,2,false,false,0.011278806,-0.061826579,-0.003717910,0.042568345,0.039589714,-0.000989124,0.998308361
60,2.002000,2,false,false,0.013382734,-0.062069841,-0.003693394,0.042443842,0.043566324,0.001198804,0.998147786
61,2.035367,2,false,false,0.016271757,-0.062345844,-0.003400550,-0.042879116,-0.047103271,-0.004332121,-0.997959852
62,2.068733,2,false,false,0.018887784,-0.062268708,-0.003233205,-0.043284126,-0.051484823,-0.007354951,-0.997708261
63,2.102100,2,false,false,0.021823078,-0.062040463,-0.002794816,-0.043662649,-0.055549968,-0.009925792,-0.997451425
64,2.135467,2,false,false,0.025020646,-0.061914563,-0.002381177,-0.044117644,-0.060033694,-0.012877952,-0.997137785
65,2.168833,2,false,false,0.028077079,-0.061897520,-0.001942454,-0.044009876,-0.065184161,-0.015452392,-0.996782541
66,2.202200,2,false,false,0.030861972,-0.061582524,-0.001633154,-0.043318041,-0.070284724,-0.017816974,-0.996426761
67,2.235567,2,false,false,0.034096390,-0.061617672,-0.001153359,-0.041941121,-0.075353779,-0.020049587,-0.996072710
68,2.268933,2,false,false,0.037791695,-0.060657311,-0.001366458,0.040580712,0.080953881,0.021341216,0.995662689
69,2.302300,2,false,false,0.040798396,-0.060345240,-0.001015357,0.039910506,0.085909784,0.023004293,0.995237410
70,2.335667,2,false,false,0.044408716,-0.060109254,-0.000873539,0.039807033,0.090589471,0.025512272,0.994765401
71,2.369033,2,false,false,0.047474720,-0.059715852,-0.000800885,0.039883867,0.096104838,0.028541991,0.994162202
72,2.402400,2,false,false,0.050707001,-0.059711803,-0.000362113,0.039329909,0.101490952,0.031996127,0.993543684
73,2.435767,2,false,false,0.054097295,-0.059462838,-0.000150106,0.038585041,0.107109368,0.035648312,0.992858529
74,2.469133,2,false,false,0.057572857,-0.059361678,-0.000065725,0.038379654,0.112456970,0.038946681,0.992151022
75,2.502500,2,false,false,0.061253030,-0.059186745,0.000771321,-0.038509089,-0.118310668,-0.042453464,-0.991321027
76,2.535867,2,false,false,0.064537600,-0.059348211,0.000294114,-0.038821179,-0.124859437,-0.045956317,-0.990348935
77,2.569233,2,false,false,0.067941427,-0.059002783,-0.000476067,-0.039333858,-0.131092519,-0.050162680,-0.989318609
78,2.602600,2,false,false,0.071295016,-0.058628127,-0.001408643,-0.039895192,-0.137526616,-0.054245647,-0.988206625
79,2.635967,2,false,false,0.074485675,-0.058251206,-0.002465957,-0.040387221,-0.143976286,-0.058496684,-0.987024724
80,2.669333,2,false,false,0.077528290,-0.057864059,-0.003043799,-0.040356901,-0.149763092,-0.062515981,-0.985917926
81,2.702700,2,false,false,0.079922721,-0.057375178,-0.003241115,-0.040465992,-0.154900298,-0.065715000,-0.984911203
82,2.736067,2,false,false,0.081662990,-0.056897998,-0.003138140,-0.039587576,-0.159281597,-0.068595544,-0.984051287
83,2.769433,2,false,true,0.086169109,-0.056191795,-0.002943788,0.038406610,0.162049100,0.071996346,0.983403087
84,2.802800,2,false,false,0.086724266,-0.055906482,-0.003546269,0.037828572,0.165223971,0.075138919,0.982661784
85,2.836167,2,false,false,0.086587787,-0.055902492,-0.003502029,0.036962546,0.167740867,0.077198185,0.982108653
86,2.869533,2,false,false,0.086431168,-0.055919990,-0.003693191,0.036234628,0.169702932,0.078107633,0.981726706
87,2.902900,2,false,false,0.086197585,-0.055953912,-0.003729737,0.035957281,0.171605095,0.078451939,0.981378675
88,2.936267,2,false,false,0.086311094,-0.055915903,-0.003713257,0.035040032,0.171668425,0.079609618,0.981307566
89,2.969633,2,false,false,0.086586133,-0.055937260,-0.003530699,0.033917844,0.171608537,0.079977609,0.981327534
90,3.003000,2,false,false,0.087696478,-0.056113761,-0.002285742,0.033062730,0.171834260,0.079428911,0.981361747
91,3.036367,2,false,false,0.090455517,-0.055885315,0.001536613,0.032565497,0.172118887,0.079044223,0.981359541
92,3.069733,2,false,false,0.093994103,-0.055125438,0.004233063,-0.032400709,-0.172510475,-0.078733958,-0.981321275
93,3.103100,2,false,false,0.094674602,-0.055770125,0.005594614,-0.032293901,-0.173187882,-0.078231804,-0.981245577
94,3.136467,2,false,false,0.095940061,-0.056009740,0.006829230,-0.032830082,-0.173293740,-0.078352153,-0.981199503
95,3.169833,2,false,false,0.096681528,-0.056322008,0.008501655,-0.033397060,-0.173471898,-0.079220258,-0.981079161
96,3.203200,2,false,false,0.097665176,-0.056649983,0.010613833,-0.033856466,-0.172627211,-0.080774024,-0.981085718
97,3.236567,2,false,false,0.098723896,-0.057014979,0.012937908,-0.033987626,-0.171895355,-0.081456132,-0.981153309
98,3.269933,2,false,true,0.099693455,-0.057088550,0.014886100,0.033237461,0.172418043,0.081035987,0.981122077
99,3.303300,2,false,false,0.100614153,-0.057566669,0.017837334,0.031972431,0.173415035,0.080819979,0.981006205
100,3.336667,2,false,false,0.101583950,-0.058283530,0.020891849,0.030095432,0.173729405,0.081355542,0.980965734
101,3.370033,2,false,false,0.102736868,-0.058846481,0.023606094,0.029589562,0.173926964,0.081761807,0.980912268
102,3.403400,2,false,false,0.104364298,-0.059262861,0.026477151,0.029094333,0.173813626,0.083111614,0.980833769
103,3.436767,2,false,false,0.106095292,-0.059681155,0.029743465,0.028903080,0.173662663,0.084132224,0.980779171
104,3.470133,2,false,false,0.108144283,-0.060264677,0.033305161,0.028532842,0.173402876,0.085951895,0.980678141
105,3.503500,2,false,false,0.110246852,-0.060348853,0.036766384,0.028608903,0.172792658,0.088085547,0.980594337
106,3.536867,2,false,false,0.111911669,-0.061019160,0.041403513,-0.027756022,-0.173988417,-0.089151971,-0.980310977
107,3.570233,2,false,false,0.113678887,-0.061939798,0.045492437,-0.026584582,-0.174398273,-0.090226077,-0.980172336
108,3.603600,2,false,false,0.115757450,-0.062319905,0.048312657,-0.025905300,-0.174492911,-0.090498514,-0.980148554
109,3.636967,2,false,false,0.117722414,-0.062838502,0.052039903,-0.024233785,-0.175320670,-0.090468295,-0.980046391
110,3.670333,2,false,false,0.119088300,-0.063649736,0.055287145,-0.023288613,-0.176022500,-0.090156220,-0.979972243
111,3.703700,2,false,false,0.120585226,-0.064720079,0.058342978,-0.022446208,-0.176213056,-0.090785876,-0.979899526
112,3.737067,2,false,false,0.122655407,-0.065501921,0.061965190,-0.021522459,-0.176951692,-0.091928288,-0.979680598
113,3.770433,2,false,true,0.124654718,-0.066629507,0.066624820,0.020904375,0.177457392,0.091783404,0.979616165
114,3.803800,2,false,false,0.126525283,-0.067590341,0.069720417,0.020079089,0.177367955,0.091575369,0.979669034
115,3.837167,2,false,false,0.128712133,-0.068027988,0.072168618,0.019517431,0.178289220,0.090545684,0.979608893
116,3.870533,2,false,false,0.130981982,-0.068475328,0.075117186,0.018452171,0.178726271,0.090547040,0.979549825
117,3.903900,2,false,false,0.133474797,-0.068926655,0.078128070,0.018405879,0.178393170,0.092011020,0.979474962
118,3.937267,2,false,false,0.136191383,-0.069202602,0.080850631,0.018008349,0.178743720,0.093745515,0.979253948
119,3.970633,2,false,false,0.138417065,-0.069595471,0.083401442,0.017873293,0.179491863,0.094691813,0.979028463
120,4.004000,2,false,false,0.140418291,-0.069900721,0.086220004,0.017892947,0.180030882,0.095406815,0.978859723
121,4.037367,2,false,false,0.142269418,-0.070319548,0.089118667,0.017598467,0.180837050,0.095832877,0.978674829
122,4.070733,2,false,false,0.143699273,-0.071022205,0.092703551,-0.017265301,-0.182056800,-0.096158795,-0.978422642
123,4.104100,2,false,false,0.145404637,-0.071403861,0.094861597,-0.017153557,-0.182475731,-0.096928753,-0.978270531
124,4.137467,2,false,false,0.147069603,-0.071742609,0.097184300,-0.016974250,-0.182499737,-0.097437240,-0.978218675
125,4.170833,2,false,false,0.148631841,-0.072374716,0.099815734,-0.017244035,-0.182559162,-0.097542904,-0.978192329
126,4.204200,2,false,false,0.149968639,-0.073570579,0.102855109,-0.018300751,-0.182719931,-0.097341314,-0.978163183
127,4.237567,2,false,false,0.151436508,-0.074518532,0.105569050,-0.018586900,-0.182652399,-0.096994877,-0.978204787
128,4.270933,2,false,true,0.153999135,-0.076424174,0.108741850,0.018081427,0.182135612,0.096097276,0.978399277
129,4.304300,2,false,false,0.155526370,-0.077577025,0.111170113,0.018054660,0.181675404,0.094797999,0.978612006
130,4.337667,2,false,false,0.156827271,-0.078987956,0.114418969,0.018128011,0.181005746,0.093881562,0.978823125
131,4.371033,2,false,false,0.158213347,-0.080056399,0.117500871,0.018212803,0.180071861,0.093020447,0.979075909
132,4.404400,2,false,false,0.159715801,-0.081161804,0.120504491,0.018221457,0.179770127,0.092093572,0.979218900
133,4.437767,2,false,false,0.160785049,-0.082225062,0.123430289,0.018704252,0.180113837,0.091043644,0.979244769
134,4.471133,2,false,false,0.162077233,-0.083339460,0.125555262,0.019957623,0.179600820,0.090279818,0.979384959
135,4.504500,2,false,false,0.163391888,-0.084422410,0.127799153,0.020619836,0.178815797,0.089532293,0.979583442
136,4.537867,2,false,false,0.164988846,-0.085785784,0.130312040,0.020923795,0.178144082,0.089245446,0.979725599
137,4.571233,2,false,false,0.166143417,-0.086935200,0.133288458,-0.021495037,-0.178079322,-0.089591712,-0.979693413
138,4.604600,2,false,false,0.167252004,-0.087799966,0.135190383,-0.021798261,-0.177134782,-0.090271331,-0.979795516
139,4.637967,2,false,false,0.168085828,-0.088554762,0.136499405,-0.021552619,-0.176373392,-0.089731425,-0.979987860
140,4.671333,2,false,false,0.168207288,-0.088996284,0.136837959,-0.020995494,-0.176996782,-0.087800883,-0.980062485
141,4.704700,2,false,false,0.167863503,-0.089089289,0.136573106,-0.020952452,-0.177343488,-0.086234637,-0.980139732
142,4.738067,2,false,false,0.167321548,-0.089036569,0.136180088,-0.021175446,-0.177598238,-0.085109055,-0.980187178
143,4.771433,2,false,true,0.166469201,-0.088626452,0.135668740,0.022057233,0.177837059,0.084115744,0.980210185
144,4.804800,2,false,false,0.165556416,-0.088034317,0.134682700,0.022605356,0.177594259,0.083950981,0.980255842
145,4.838167,2,false,false,0.164655030,-0.087336756,0.132768959,0.023520464,0.178373411,0.083238468,0.980153620
146,4.871533,2,false,false,0.163748339,-0.086389139,0.130916983,0.023992348,0.179712921,0.083310381,0.979891360
147,4.904900,2,false,false,0.162793830,-0.085315183,0.128885776,0.024360044,0.181245893,0.084142096,0.979528844
148,4.938267,2,false,false,0.162121609,-0.084115438,0.126932427,0.025127031,0.183314368,0.084687002,0.979077458
149,4.971633,2,false,false,0.161612213,-0.083468825,0.124992579,0.026078129,0.185384169,0.084236681,0.978701591
150,5.005000,2,false,false,0.161210239,-0.082537308,0.122997895,-0.027288847,-0.187424362,-0.083739519,-0.978322625
151,5.038367,2,false,false,0.160858482,-0.082012914,0.121557251,-0.027546087,-0.189244643,-0.083349377,-0.977998257
152,5.071733,2,false,false,0.160341188,-0.081933893,0.120937027,-0.028159948,-0.189696684,-0.082657769,-0.977951884
153,5.105100,2,false,false,0.160176203,-0.081315003,0.120639019,-0.028301142,-0.188924655,-0.083516099,-0.978024364
154,5.138467,2,false,false,0.160372123,-0.081117325,0.120725349,-0.028216524,-0.188724712,-0.085077755,-0.977930784
155,5.171833,2,false,false,0.160434872,-0.081254788,0.121426113,-0.028324211,-0.188891500,-0.087328576,-0.977697074
156,5.205200,2,false,false,0.160496667,-0.081328355,0.122162998,-0.028750759,-0.189461797,-0.089646451,-0.977364421
157,5.238567,2,false,false,0.160047591,-0.081148393,0.122855902,-0.029148808,-0.189789385,-0.091074407,-0.977157056
158,5.271933,2,false,true,0.160287127,-0.081555709,0.123326674,0.029231178,0.189949438,0.091766022,0.977058768
159,5.305300,2,false,false,0.160332739,-0.081861295,0.123593554,0.028923776,0.190734953,0.092417099,0.976853490
160,5.338667,2,false,false,0.159982353,-0.082222573,0.124280848,0.028737195,0.192587808,0.092198484,0.976516008
161,5.372033,2,false,false,0.159711450,-0.082464255,0.124945618,0.028740233,0.196137860,0.091301247,0.975893438
162,5.405400,2,false,false,0.159514889,-0.082612462,0.126025826,0.028038686,0.200783551,0.090355806,0.975056767
163,5.438767,2,false,false,0.159889996,-0.082464702,0.126569092,0.026944716,0.202908322,0.091121681,0.974576354
164,5.472133,2,false,false,0.160396129,-0.082168698,0.126934022,0.026476933,0.205724314,0.092333533,0.973884523
165,5.505500,2,false,false,0.160514757,-0.081777409,0.126842305,-0.025360895,-0.209641248,-0.093623698,-0.972955287
166,5.538867,2,false,false,0.161205024,-0.081226125,0.126673236,-0.025514372,-0.211555794,-0.095102951,-0.972393274
167,5.572233,2,false,false,0.161833942,-0.080878600,0.126339927,-0.026010318,-0.215251520,-0.096412435,-0.971439600
168,5.605600,2,false,false,0.162151396,-0.080485985,0.125858650,-0.027665645,-0.214066282,-0.097475126,-0.971549749
169,5.638967,2,false,false,0.162246034,-0.079811797,0.125348747,-0.028763423,-0.213627070,-0.097282924,-0.971633792
170,5.672333,2,false,false,0.161790103,-0.079485610,0.125687078,-0.028213641,-0.213589519,-0.095060624,-0.971878111
171,5.705700,2,false,false,0.161613867,-0.079715587,0.125837311,-0.027031856,-0.213058874,-0.094093196,-0.972122312
172,5.739067,2,false,false,0.161453500,-0.079713695,0.125809729,-0.027100652,-0.212695196,-0.094400428,-0.972170174
173,5.772433,2,false,true,0.161263883,-0.079643875,0.125442550,0.027226776,0.212670460,0.094366208,0.972175419
174,5.805800,2,false,false,0.161235750,-0.079639956,0.125468180,0.027343797,0.212426811,0.094210647,0.972240508
175,5.839167,2,false,false,0.161535308,-0.079514265,0.125031084,0.028455885,0.211606503,0.095719725,0.972240090
176,5.872533,2,false,false,0.161700606,-0.079189532,0.124727599,0.029598299,0.212113440,0.097193614,0.971949220
177,5.905900,2,false,false,0.161604732,-0.079114921,0.124834433,0.030189095,0.212378904,0.097710662,0.971821249
178,5.939267,2,false,false,0.161504656,-0.079177096,0.124976426,0.030439787,0.212197274,0.097994566,0.971824527
179,5.972633,2,false,false,0.161466509,-0.079327323,0.124791957,0.030790195,0.211440399,0.098320253,0.971945524
180,6.006000,2,false,false,0.161451668,-0.079322889,0.124246724,-0.030683786,-0.211456254,-0.097524688,-0.972025573
181,6.039367,2,false,false,0.161138028,-0.079369090,0.124245048,-0.030219428,-0.211667836,-0.096421257,-0.972104132
182,6.072733,2,false,false,0.160822511,-0.079703063,0.124812238,-0.029341456,-0.211716428,-0.095309742,-0.972230077
183,6.106100,2,false,false,0.160783082,-0.079878040,0.124701343,-0.028934641,-0.211230740,-0.095194839,-0.972359180
184,6.139467,2,false,false,0.160452604,-0.080023028,0.124615669,-0.029216511,-0.211233586,-0.094626233,-0.972405672
185,6.172833,2,false,false,0.160181373,-0.080242731,0.124657817,-0.028902028,-0.211622089,-0.093240313,-0.972464442
186,6.206200,2,false,false,0.160133973,-0.080708846,0.124585256,-0.028654456,-0.210694924,-0.093272589,-0.972670019
187,6.239567,2,false,false,0.159865901,-0.080934286,0.124296091,-0.029581740,-0.209795281,-0.092703395,-0.972891033
188,6.272933,2,false,true,0.160210252,-0.081238836,0.124369755,0.029757541,0.208909437,0.091981545,0.973144829
189,6.306300,2,false,false,0.160146981,-0.081261843,0.124426305,0.029316613,0.208274424,0.091663718,0.973324239
190,6.339667,2,false,false,0.159902245,-0.081524871,0.124268353,0.030072995,0.206966683,0.090394296,0.973698795
191,6.373033,2,false,false,0.159652352,-0.082429320,0.124158226,0.031392697,0.206153259,0.089007884,0.973957360
192,6.406400,2,false,false,0.159802973,-0.083991200,0.124257997,0.032407548,0.205850482,0.088320538,0.974050760
193,6.439767,2,false,false,0.160235196,-0.085825227,0.123956114,0.033585709,0.205182284,0.087064490,0.974264860
194,6.473133,2,false,false,0.160506397,-0.087949477,0.123708248,0.034725960,0.205710858,0.085217342,0.974276781
195,6.506500,2,false,false,0.160965130,-0.090457723,0.123429462,0.036279805,0.206103712,0.084499449,0.974199653
196,6.539867,2,false,false,0.161487803,-0.093049854,0.123673454,0.039309692,0.206000254,0.084149875,0.974134266
197,6.573233,2,false,false,0.161796987,-0.095657915,0.124763638,-0.043163355,-0.207648546,-0.083334751,-0.973691106
198,6.606600,2,false,false,0.162808836,-0.099027753,0.125358060,-0.046542365,-0.209804282,-0.084899195,-0.972937882
199,6.639967,2,false,false,0.164245531,-0.102713779,0.125657693,-0.051072601,-0.211022958,-0.087608099,-0.972206652
200,6.673333,2,false,false,0.165613681,-0.106445700,0.125982627,-0.056284457,-0.211821660,-0.089477517,-0.971574783
201,6.706700,2,false,false,0.167095557,-0.110431105,0.126329437,-0.060656890,-0.212748036,-0.090482607,-0.971015930
202,6.740067,2,false,false,0.168296158,-0.114267871,0.126566738,-0.064761616,-0.213390574,-0.089928739,-0.970661283
203,6.773433,2,false,true,0.169940099,-0.117883191,0.125911772,0.068272479,0.213349760,0.088129044,0.970594704
204,6.806800,2,false,false,0.170750737,-0.121624835,0.125939235,0.071280599,0.213404402,0.085663453,0.970587194
205,6.840167,2,false,false,0.171251848,-0.125390425,0.126532614,0.073665962,0.213505000,0.083984025,0.970533669
206,6.873533,2,false,false,0.171908915,-0.129036441,0.126039505,0.076992854,0.213240296,0.081907749,0.970511138
207,6.906900,2,false,false,0.172044665,-0.132042393,0.125964582,0.080684580,0.212616429,0.080254920,0.970486224
208,6.940267,2,false,false,0.172054484,-0.134552479,0.125952542,0.083367221,0.213030010,0.078806832,0.970287383
209,6.973633,2,false,false,0.172233775,-0.136880741,0.125965461,0.085646220,0.212776691,0.077323861,0.970263839
210,7.007000,2,false,false,0.172661439,-0.138792023,0.125479788,0.086971000,0.212043300,0.076314531,0.970386446
211,7.040367,2,false,false,0.172829792,-0.140027821,0.125655845,0.087937094,0.211364329,0.075712554,0.970494628
212,7.073733,2,false,false,0.172956482,-0.140411139,0.125986546,0.088941380,0.210100248,0.076532215,0.970613301
213,7.107100,2,false,false,0.172531396,-0.140915647,0.126273543,-0.089978345,-0.209056154,-0.077779569,-0.970644057
214,7.140467,2,false,false,0.171972990,-0.141193792,0.125938088,-0.091286816,-0.206737265,-0.078809202,-0.970935464
215,7.173833,2,false,false,0.171129286,-0.140982479,0.125747919,-0.091738246,-0.203940436,-0.079568878,-0.971422315
216,7.207200,2,false,false,0.169794500,-0.140737727,0.125964969,-0.091149561,-0.202015474,-0.079513021,-0.971884370
217,7.240567,2,false,false,0.167436868,-0.141021192,0.126527488,-0.090091340,-0.199500978,-0.078440078,-0.972589433
218,7.273933,2,false,true,0.163994193,-0.140902445,0.127585217,0.090184860,0.195847392,0.077390522,0.973407030
219,7.307300,2,false,false,0.161030501,-0.140890837,0.127850831,0.090683378,0.191935033,0.076283209,0.974227071
220,7.340667,2,false,false,0.156893611,-0.141130343,0.128782079,0.090814434,0.187709033,0.075599477,0.975091219
221,7.374033,2,false,false,0.152365416,-0.141768605,0.129521504,0.091439381,0.181192532,0.074922621,0.976316929
222,7.407400,2,false,false,0.147491157,-0.142524093,0.130415559,0.092248157,0.174388424,0.073079817,0.977618754
223,7.440767,2,false,false,0.141912699,-0.143138662,0.131621569,0.092448309,0.168208241,0.070821315,0.978848159
224,7.474133,2,false,false,0.136415511,-0.144133717,0.132796958,0.091857158,0.160372406,0.068153173,0.980407178
225,7.507500,2,false,false,0.130560413,-0.144886374,0.134105235,0.091624230,0.151392698,0.064477414,0.982103884
226,7.540867,2,false,false,0.124407366,-0.146282926,0.134892851,-0.091103852,-0.142538413,-0.060606889,-0.983722448
227,7.574233,2,false,false,0.117905267,-0.146961242,0.136030763,-0.090509512,-0.133483917,-0.055922329,-0.985323668
228,7.607600,2,false,false,0.111415632,-0.148221865,0.136528149,-0.090826161,-0.124621846,-0.050919428,-0.986725569
229,7.640967,2,false,false,0.104726486,-0.149027064,0.136989087,-0.092742302,-0.116019480,-0.048329893,-0.987726033
230,7.674333,2,false,false,0.098111086,-0.149710730,0.136867166,-0.095290698,-0.106972113,-0.046837363,-0.988576233
231,7.707700,2,false,true,0.091049954,-0.150175110,0.137392908,0.097243533,0.098628297,0.044721425,0.989351392
232,7.741067,2,false,false,0.083917946,-0.150470302,0.137307733,0.098148003,0.090709120,0.041217096,0.990171731
233,7.774433,2,false,false,0.077512428,-0.150660440,0.136816546,0.098401099,0.082318097,0.038140189,0.991002679
234,7.807800,2,false,false,0.070359066,-0.150491416,0.136853680,0.098540060,0.073887520,0.035504725,0.991750956
235,7.841167,2,false,false,0.063161545,-0.149973080,0.136840224,0.098555028,0.065632239,0.033168696,0.992410839
236,7.874533,2,false,false,0.055712793,-0.149915069,0.136674538,0.098894060,0.056685392,0.030140605,0.993024826
237,7.907900,2,false,false,0.048727140,-0.149910331,0.136252746,0.099440299,0.048409957,0.027682384,0.993479669
238,7.941267,2,false,false,0.042364400,-0.149558380,0.135742515,0.098972589,0.040580057,0.026501790,0.993909180
