t,gx,gy,gz,ax,ay,az
1.883069306930689746e-01,1.277955271565495154e-02,1.171458998935037341e-02,-1.033013844515442009e-01,8.872901678657074243e+00,3.045563549160671402e-01,4.306954436450839196e+00
1.932623762376234344e-01,-4.259850905218317760e-03,1.064962726304579440e-03,-1.171458998935037271e-01,8.697841726618705138e+00,5.059952038369304184e-01,4.388489208633093774e+00
1.982178217821778943e-01,-2.129925452609158880e-03,-4.259850905218317760e-03,-1.043663471778487756e-01,8.697841726618705138e+00,6.570743405275779603e-01,4.347721822541966041e+00
2.031732673267323541e-01,4.259850905218317760e-03,-7.454739084132055646e-03,-7.667731629392970927e-02,8.774580335731414493e+00,6.570743405275779603e-01,4.172661870503596937e+00
2.081287128712868140e-01,0.000000000000000000e+00,-1.064962726304579353e-02,-5.963791267305644517e-02,8.839328537170263900e+00,5.803357314148680501e-01,4.175059952038369104e+00
2.130841584158412738e-01,5.324813631522896766e-03,-4.259850905218317760e-03,-4.898828541001064990e-02,8.808153477218224836e+00,5.491606714628297636e-01,4.199040767386090778e+00
2.180396039603957059e-01,1.916932907348242732e-02,6.389776357827475772e-03,-3.940362087326943624e-02,8.827338129496402175e+00,5.659472422062350461e-01,4.366906474820144268e+00
2.229950495049501658e-01,2.129925452609158706e-02,-7.454739084132055646e-03,-3.194888178913737886e-02,8.860911270983214294e+00,5.779376498800958828e-01,4.282973621103117523e+00
2.279504950495046256e-01,7.454739084132055646e-03,-2.768903088391906284e-02,-2.129925452609158706e-02,8.966426858513189657e+00,4.892086330935251914e-01,4.247002398081535013e+00
2.329059405940590854e-01,1.171458998935037341e-02,-2.768903088391906284e-02,-1.703940362087327104e-02,9.045563549160672068e+00,3.501199040767385973e-01,4.023980815347721673e+00
2.378613861386135453e-01,5.324813631522896766e-03,-1.916932907348242732e-02,-2.555910543130990309e-02,8.990407673860911331e+00,2.997601918465228055e-01,4.038369304556354678e+00
2.428168316831680051e-01,2.129925452609158880e-03,-1.597444089456868943e-02,-3.514376996805111675e-02,8.848920863309352569e+00,4.196642685851318944e-01,3.884892086330935079e+00
2.477722772277224650e-01,-6.389776357827475772e-03,-2.129925452609158880e-03,-2.768903088391906284e-02,8.829736211031175230e+00,5.155875299760191988e-01,3.887290167865707247e+00
2.527277227722769526e-01,0.000000000000000000e+00,1.171458998935037341e-02,-1.277955271565495154e-02,8.997601918465226944e+00,3.645083932853717124e-01,3.995203836930455665e+00
2.576831683168314124e-01,1.277955271565495154e-02,1.916932907348242732e-02,-5.324813631522896766e-03,9.107913669064748419e+00,1.558752997601918489e-01,3.911270983213429364e+00
2.626386138613858723e-01,6.389776357827475772e-03,3.088391906283280072e-02,-1.916932907348242732e-02,9.033573141486810343e+00,2.062350119904076684e-01,4.088729016786571080e+00
2.675940594059403321e-01,9.584664536741213658e-03,2.981895633652822258e-02,-2.981895633652822258e-02,8.863309352517985573e+00,3.333333333333333148e-01,4.211031175059951615e+00
2.725495049504947920e-01,1.171458998935037341e-02,2.555910543130990309e-02,-2.342917997870074681e-02,8.949640287769783598e+00,2.709832134292565753e-01,4.187050359712229941e+00
2.775049504950491963e-01,1.064962726304579440e-03,3.088391906283280072e-02,-3.088391906283280072e-02,8.889688249400480302e+00,2.350119904076738708e-01,4.247002398081535013e+00
2.824603960396036562e-01,-7.454739084132055646e-03,2.662406815761448470e-02,-4.579339723109691201e-02,8.700239808153476417e+00,3.381294964028777050e-01,4.553956834532374209e+00
2.874158415841581160e-01,-3.194888178913737886e-03,8.519701810436635520e-03,-4.046858359957401785e-02,8.633093525179855732e+00,4.196642685851318944e-01,4.491606714628296970e+00
2.923712871287125759e-01,-2.129925452609158880e-03,-1.064962726304579440e-03,-2.981895633652822258e-02,8.697841726618705138e+00,4.316546762589927866e-01,4.362110311750599934e+00
2.973267326732670357e-01,-6.389776357827475772e-03,0.000000000000000000e+00,-3.301384451544196047e-02,8.772182254196643214e+00,4.196642685851318944e-01,4.299760191846522694e+00
3.022821782178214955e-01,-1.490947816826411129e-02,-7.454739084132055646e-03,-3.514376996805111675e-02,8.760191846522781489e+00,3.836930455635491621e-01,4.431654676258992787e+00
3.072376237623759554e-01,-1.064962726304579353e-02,-1.810436634717784918e-02,-3.407880724174654208e-02,8.875299760191847298e+00,3.621103117505995450e-01,4.287769784172661858e+00
3.121930693069304152e-01,-6.389776357827475772e-03,-2.129925452609158706e-02,-3.727369542066027996e-02,8.925659472422061924e+00,3.932853717026378870e-01,4.254196642685851515e+00
3.171485148514848751e-01,5.324813631522896766e-03,-2.129925452609158706e-02,-3.088391906283280072e-02,8.877697841726618577e+00,4.916067146282973588e-01,4.179856115107913439e+00
3.221039603960393349e-01,5.324813631522896766e-03,-2.342917997870074681e-02,-1.490947816826411129e-02,8.829736211031175230e+00,5.467625899280575963e-01,4.093525179856115415e+00
3.270594059405937948e-01,4.259850905218317760e-03,-1.916932907348242732e-02,-2.129925452609158880e-03,8.896882494004795916e+00,4.628297362110311841e-01,4.016786570743405171e+00
3.320148514851482546e-01,0.000000000000000000e+00,-1.171458998935037341e-02,-2.129925452609158880e-03,8.952038369304556653e+00,4.028776978417266119e-01,3.940047961630695372e+00
3.369702970297027145e-01,-8.519701810436635520e-03,-7.454739084132055646e-03,-1.277955271565495154e-02,8.997601918465226944e+00,4.052757793764987793e-01,4.055155875299759849e+00
3.419257425742571743e-01,-9.584664536741213658e-03,-6.389776357827475772e-03,-2.023429179978700893e-02,9.019184652278177339e+00,5.299760191846523139e-01,4.059952038369304184e+00
3.468811881188116342e-01,-1.703940362087327104e-02,-7.454739084132055646e-03,-1.277955271565495154e-02,8.961630695443645322e+00,5.779376498800958828e-01,4.074340527577938076e+00
3.518366336633660940e-01,-1.810436634717784918e-02,-3.194888178913737886e-03,-1.064962726304579440e-03,8.884892086330935967e+00,5.227817745803357008e-01,4.014388489208633004e+00
3.567920792079205539e-01,-1.916932907348242732e-02,4.259850905218317760e-03,8.519701810436635520e-03,8.918465227817746310e+00,4.580335731414867939e-01,4.062350119904076351e+00
3.617475247524749582e-01,-1.490947816826411129e-02,9.584664536741213658e-03,1.064962726304579353e-02,8.844124700239808234e+00,4.652278177458033515e-01,4.067146282973620686e+00
3.667029702970294180e-01,-1.810436634717784918e-02,1.490947816826411129e-02,8.519701810436635520e-03,8.820143884892086561e+00,5.107913669064748641e-01,4.213429256594723782e+00
3.716584158415838779e-01,-1.810436634717784918e-02,1.171458998935037341e-02,1.384451544195953142e-02,8.832134292565946510e+00,5.707434052757793808e-01,4.280575539568345356e+00
3.766138613861383377e-01,-2.236421725239616520e-02,5.324813631522896766e-03,1.703940362087327104e-02,8.889688249400480302e+00,5.155875299760191988e-01,4.282973621103117523e+00
3.815693069306927976e-01,-2.129925452609158706e-02,-3.194888178913737886e-03,2.555910543130990309e-02,8.906474820143884585e+00,4.292565947242206192e-01,4.251798561151079348e+00
3.865247524752472574e-01,-2.023429179978700893e-02,-9.584664536741213658e-03,2.662406815761448470e-02,8.892086330935251581e+00,4.076738609112710021e-01,4.175059952038369104e+00
3.914801980198017173e-01,-2.023429179978700893e-02,-6.389776357827475772e-03,2.555910543130990309e-02,8.844124700239808234e+00,4.436450839328537343e-01,4.107913669064748419e+00
3.964356435643561771e-01,-1.916932907348242732e-02,1.064962726304579440e-03,2.662406815761448470e-02,8.803357314148680501e+00,4.820143884892086339e-01,4.081534772182254578e+00
4.013910891089106370e-01,-2.023429179978700893e-02,8.519701810436635520e-03,3.407880724174654208e-02,8.839328537170263900e+00,4.412470023980815115e-01,4.179856115107913439e+00
4.063465346534650968e-01,-2.129925452609158706e-02,8.519701810436635520e-03,3.727369542066027996e-02,8.935251798561150594e+00,3.764988009592326046e-01,4.206235011990407280e+00
4.113019801980195567e-01,-2.236421725239616520e-02,4.259850905218317760e-03,3.727369542066027996e-02,8.961630695443645322e+00,3.501199040767385973e-01,4.266187050359712352e+00
4.162574257425740165e-01,-2.662406815761448470e-02,-1.064962726304579440e-03,3.833865814696485463e-02,8.949640287769783598e+00,3.357314148681055377e-01,4.225419664268585507e+00
4.212128712871284764e-01,-2.662406815761448470e-02,-5.324813631522896766e-03,3.833865814696485463e-02,8.896882494004795916e+00,3.189448441247002553e-01,4.167865707434052602e+00
4.261683168316829362e-01,-2.236421725239616520e-02,-2.129925452609158880e-03,4.153354632587859252e-02,8.832134292565946510e+00,2.853717026378896904e-01,4.107913669064748419e+00
4.311237623762373961e-01,-2.129925452609158706e-02,4.259850905218317760e-03,4.259850905218317413e-02,8.822541966426857840e+00,2.062350119904076684e-01,4.131894484412470092e+00
4.360792079207918004e-01,-1.916932907348242732e-02,1.064962726304579353e-02,3.940362087326943624e-02,8.865707434052758629e+00,1.223021582733812979e-01,4.187050359712229941e+00
4.410346534653462602e-01,-1.703940362087327104e-02,1.277955271565495154e-02,3.194888178913737886e-02,8.940047961630694928e+00,7.673860911270982688e-02,4.292565947242206192e+00
4.459900990099007201e-01,-1.703940362087327104e-02,6.389776357827475772e-03,2.236421725239616520e-02,8.930455635491606259e+00,4.076738609112710160e-02,4.306954436450839196e+00
4.509455445544551799e-01,-1.490947816826411129e-02,-4.259850905218317760e-03,1.597444089456868943e-02,8.935251798561150594e+00,-7.194244604316547137e-03,4.268585131894484519e+00
4.559009900990096398e-01,-1.703940362087327104e-02,-1.171458998935037341e-02,8.519701810436635520e-03,8.906474820143884585e+00,-1.918465227817745672e-02,4.208633093525179447e+00
4.608564356435640996e-01,-1.384451544195953142e-02,-1.064962726304579353e-02,-4.259850905218317760e-03,8.894484412470024637e+00,-2.398081534772182263e-02,4.098321342925659749e+00
4.658118811881185595e-01,-1.384451544195953142e-02,-5.324813631522896766e-03,-1.597444089456868943e-02,8.884892086330935967e+00,-2.158273381294964141e-02,4.045563549160671180e+00
4.707673267326730193e-01,-1.384451544195953142e-02,1.064962726304579440e-03,-2.875399361022364098e-02,8.863309352517985573e+00,3.117505995203836977e-02,4.107913669064748419e+00
4.757227722772274792e-01,-1.277955271565495154e-02,7.454739084132055646e-03,-3.833865814696485463e-02,8.865707434052758629e+00,1.007194244604316530e-01,4.179856115107913439e+00
4.806782178217819390e-01,-1.490947816826411129e-02,6.389776357827475772e-03,-4.366347177848775574e-02,8.911270983213428920e+00,1.918465227817745811e-01,4.242206235011990678e+00
4.856336633663363989e-01,-1.277955271565495154e-02,2.129925452609158880e-03,-5.005324813631523151e-02,8.908872901678657641e+00,2.829736211031175230e-01,4.273381294964028854e+00
4.905891089108908587e-01,-1.171458998935037341e-02,-5.324813631522896766e-03,-5.324813631522896940e-02,8.844124700239808234e+00,3.165467625899280324e-01,4.235011990407674176e+00
4.955445544554453186e-01,-1.171458998935037341e-02,-9.584664536741213658e-03,-4.579339723109691201e-02,8.880095923261391633e+00,3.477218225419664299e-01,4.184652278177457774e+00
5.004999999999997229e-01,-1.277955271565495154e-02,-1.277955271565495154e-02,-4.153354632587859252e-02,8.935251798561150594e+00,3.285371702637889801e-01,4.105515587529976251e+00
5.054554455445542382e-01,-1.277955271565495154e-02,-9.584664536741213658e-03,-4.472843450479233041e-02,9.035971223021583398e+00,3.669064748201438797e-01,4.011990407673860837e+00
5.104108910891086426e-01,-1.384451544195953142e-02,-5.324813631522896766e-03,-5.111821086261980618e-02,9.031175059952039064e+00,4.364508393285371768e-01,4.023980815347721673e+00
5.153663366336631579e-01,-1.597444089456868943e-02,0.000000000000000000e+00,-5.431309904153354406e-02,8.959232613908872267e+00,5.299760191846523139e-01,4.026378896882493841e+00
5.203217821782175623e-01,-2.129925452609158706e-02,7.454739084132055646e-03,-4.898828541001064990e-02,8.916067146282973255e+00,6.306954436450838974e-01,4.028776978417266008e+00
5.252772277227720776e-01,-2.768903088391906284e-02,9.584664536741213658e-03,-4.579339723109691201e-02,8.959232613908872267e+00,7.410071942446042614e-01,3.935251798561151038e+00
5.302326732673264820e-01,-5.537806176783812567e-02,6.389776357827475772e-03,-5.005324813631523151e-02,8.964028776978416602e+00,8.705035971223021862e-01,3.918465227817745866e+00
5.351881188118809973e-01,-6.922257720979765883e-02,1.064962726304579353e-02,-4.472843450479233041e-02,8.997601918465226944e+00,9.904076738609112196e-01,3.925659472422062368e+00
5.401435643564354017e-01,-6.496272630457934627e-02,2.981895633652822258e-02,-2.555910543130990309e-02,8.968824940047960936e+00,1.095923261390887360e+00,3.925659472422062368e+00
5.450990099009899170e-01,-6.496272630457934627e-02,4.259850905218317413e-02,2.129925452609158880e-03,8.937649880095923649e+00,1.182254196642685828e+00,4.170263788968824770e+00
5.500544554455443214e-01,-5.750798722044728195e-02,4.153354632587859252e-02,4.153354632587859252e-02,8.800959232613909222e+00,1.206235011990407724e+00,4.184652278177457774e+00
5.550099009900987257e-01,-5.218317358892438779e-02,3.833865814696485463e-02,9.904153354632587447e-02,8.767386091127098879e+00,1.002398081534772167e+00,4.242206235011990678e+00
5.599653465346532411e-01,-3.727369542066027996e-02,4.366347177848775574e-02,1.427050053248136441e-01,8.923261390887290645e+00,6.354916067146283432e-01,4.199040767386090778e+00
5.649207920792076454e-01,-3.727369542066027996e-02,4.046858359957401785e-02,1.373801916932907430e-01,8.995203836930455665e+00,4.052757793764987793e-01,4.333333333333333037e+00
5.698762376237621607e-01,-4.685835995740149362e-02,2.449414270500532495e-02,1.011714589989350377e-01,8.918465227817746310e+00,4.988009592326139163e-01,4.261390887290168017e+00
5.748316831683165651e-01,-6.709265175718849561e-02,1.384451544195953142e-02,7.561235356762513460e-02,8.657074340527577405e+00,7.434052757793765398e-01,4.177458033573141272e+00
5.797871287128710804e-01,-8.200212992545261037e-02,1.810436634717784918e-02,7.987220447284344715e-02,8.422062350119903229e+00,8.896882494004796360e-01,4.321342925659472201e+00
5.847425742574254848e-01,-7.454739084132055993e-02,2.129925452609158706e-02,1.096911608093716767e-01,8.498800959232614360e+00,8.465227817745802907e-01,4.232613908872902009e+00
5.896980198019800001e-01,-7.348242811501597138e-02,3.407880724174654208e-02,1.395101171458998923e-01,8.621103117505995783e+00,7.098321342925659749e-01,4.537170263788969038e+00
5.946534653465344045e-01,-6.389776357827475772e-02,2.768903088391906284e-02,1.490947816826411199e-01,8.676258992805754744e+00,6.163069544364508934e-01,4.760191846522781489e+00
5.996089108910889198e-01,-5.644302449414270728e-02,4.259850905218317760e-03,1.512247071352502692e-01,8.729016786570744202e+00,6.618705035971222950e-01,4.748201438848920652e+00
6.045643564356433242e-01,-6.815761448349308416e-02,-2.129925452609158880e-03,1.554845580404685956e-01,8.508393285371703030e+00,8.705035971223021862e-01,4.853717026378896904e+00
6.095198019801978395e-01,-1.075612353567625135e-01,-2.129925452609158706e-02,1.874334398296059745e-01,8.390887290167865942e+00,8.345323741007194540e-01,5.345323741007193874e+00
6.144752475247522439e-01,-1.107561235356762513e-01,-8.732694355697551147e-02,2.247071352502662545e-01,8.764988009592325824e+00,2.613908872901678504e-01,4.992805755395683498e+00
6.194306930693067592e-01,-1.171458998935037271e-01,-1.256656017039403661e-01,2.087326943556975511e-01,9.105515587529975363e+00,-1.774580335731414937e-01,4.347721822541966041e+00
6.243861386138611635e-01,-1.331203407880724165e-01,-1.246006389776357776e-01,1.661341853035143701e-01,9.004796163069544335e+00,-5.755395683453237710e-02,4.309352517985611364e+00
6.293415841584156789e-01,-1.182108626198083018e-01,-1.331203407880724165e-01,1.629392971246006461e-01,8.810551558752997892e+00,8.153477218225420320e-02,3.803357314148680945e+00
6.342970297029700832e-01,-1.064962726304579388e-01,-1.192758253461128903e-01,1.895633652822151238e-01,9.215827338129496837e+00,-2.446043165467625957e-01,3.549160671462829875e+00
6.392524752475244876e-01,-8.945686900958466081e-02,-6.922257720979765883e-02,1.778487752928647470e-01,9.290167865707434913e+00,-2.805755395683453002e-01,3.462829736211030962e+00
6.442079207920790029e-01,-1.054313099041533502e-01,-5.750798722044728195e-02,1.576144834930777450e-01,8.860911270983214294e+00,-2.230215827338129508e-01,3.968824940047961825e+00
6.491633663366334073e-01,-7.135250266240682204e-02,-6.815761448349308416e-02,1.586794462193823196e-01,9.112709832134292753e+00,-4.292565947242206192e-01,3.541966426858513373e+00
6.541188118811879226e-01,-5.218317358892438779e-02,-3.514376996805111675e-02,1.416400425985090417e-01,9.189448441247002108e+00,-5.683453237410072134e-01,3.458033573141486627e+00
6.590742574257423270e-01,-5.111821086261980618e-02,-6.389776357827475772e-03,1.086261980830670881e-01,9.088729016786571080e+00,-4.556354916067146266e-01,3.700239808153477306e+00
6.640297029702968423e-01,-4.792332268370606829e-02,8.519701810436635520e-03,9.052183173588924936e-02,9.059952038369305072e+00,-3.237410071942445899e-01,3.997601918465227833e+00
6.689851485148512467e-01,-3.727369542066027996e-02,1.171458998935037341e-02,8.519701810436634826e-02,8.923261390887290645e+00,-3.669064748201438797e-01,4.172661870503596937e+00
6.739405940594057620e-01,-3.088391906283280072e-02,2.129925452609158880e-03,7.454739084132055993e-02,8.985611510791366996e+00,-4.772182254196642437e-01,4.050359712230215514e+00
6.788960396039601664e-01,-3.514376996805111675e-02,9.584664536741213658e-03,4.472843450479233041e-02,8.964028776978416602e+00,-4.220623501199040617e-01,4.314148681055155699e+00
6.838514851485146817e-01,-2.555910543130990309e-02,6.389776357827475772e-03,2.662406815761448470e-02,8.896882494004795916e+00,-2.158273381294963933e-01,4.369304556354916436e+00
6.888069306930690860e-01,-3.301384451544196047e-02,-1.490947816826411129e-02,2.023429179978700893e-02,8.988009592326138275e+00,-2.062350119904076684e-01,4.381294964028777272e+00
6.937623762376236014e-01,-3.514376996805111675e-02,-2.449414270500532495e-02,2.129925452609158880e-03,8.872901678657074243e+00,-1.438848920863309289e-01,4.067146282973620686e+00
6.987178217821780057e-01,-5.218317358892438779e-02,-1.810436634717784918e-02,-1.384451544195953142e-02,8.628297362110311397e+00,1.199040767386091132e-02,4.206235011990407280e+00
7.036732673267325211e-01,-4.792332268370606829e-02,-1.384451544195953142e-02,-1.171458998935037341e-02,8.803357314148680501e+00,1.031175059952038342e-01,4.285371702637889690e+00
7.086287128712869254e-01,-4.579339723109691201e-02,-1.490947816826411129e-02,-7.454739084132055646e-03,9.064748201438849406e+00,1.199040767386091132e-02,4.280575539568345356e+00
7.135841584158414408e-01,-5.111821086261980618e-02,-3.301384451544196047e-02,-1.703940362087327104e-02,9.225419664268585507e+00,-2.158273381294963933e-01,3.954436450839328376e+00
7.185396039603958451e-01,-5.537806176783812567e-02,-3.088391906283280072e-02,-6.283280085197018305e-02,9.340527577937649539e+00,-3.021582733812949728e-01,3.582733812949640217e+00
7.234950495049502495e-01,-5.431309904153354406e-02,6.389776357827475772e-03,-1.086261980830670881e-01,8.851318944844123848e+00,-7.194244604316547137e-03,3.599520383693045389e+00
7.284504950495047648e-01,-4.046858359957401785e-02,3.514376996805111675e-02,-1.139510117145899892e-01,8.712230215827338142e+00,2.541966426858512929e-01,3.671462829736210853e+00
7.334059405940591692e-01,-3.727369542066027996e-02,5.431309904153354406e-02,-9.797657082002129980e-02,8.772182254196643214e+00,1.726618705035971313e-01,3.709832134292565975e+00
7.383613861386136845e-01,-3.940362087326943624e-02,7.561235356762513460e-02,-1.033013844515442009e-01,8.923261390887290645e+00,-1.294964028776978415e-01,3.822541966426858728e+00
7.433168316831680889e-01,-4.366347177848775574e-02,1.022364217252396124e-01,-1.448349307774227934e-01,8.992805755395682610e+00,-1.918465227817745811e-01,4.237410071942446343e+00
7.482722772277226042e-01,-5.218317358892438779e-02,9.797657082002129980e-02,-1.810436634717784987e-01,8.822541966426857840e+00,1.510791366906474864e-01,4.959232613908873155e+00
7.532277227722770085e-01,-4.685835995740149362e-02,4.153354632587859252e-02,-1.693290734824281218e-01,8.549160671462828986e+00,5.851318944844124958e-01,5.076738609112710243e+00
7.581831683168315239e-01,-4.259850905218317413e-02,-9.584664536741213658e-03,-1.171458998935037271e-01,8.577937649880096771e+00,6.858513189448440794e-01,4.906474820143884585e+00
7.631386138613859282e-01,-4.366347177848775574e-02,-4.046858359957401785e-02,-5.963791267305644517e-02,8.757793764988010210e+00,5.731414868105515481e-01,4.618705035971222728e+00
7.680940594059404436e-01,-5.750798722044728195e-02,-5.537806176783812567e-02,-2.662406815761448470e-02,8.853717026378896904e+00,5.179856115107913661e-01,4.532374100719424703e+00
7.730495049504948479e-01,-6.389776357827475772e-02,-7.135250266240682204e-02,-2.129925452609158880e-03,8.724220623501199867e+00,5.467625899280575963e-01,4.438848920863309289e+00
7.780049504950493633e-01,-5.644302449414270728e-02,-8.200212992545261037e-02,2.981895633652822258e-02,8.848920863309352569e+00,4.388489208633093441e-01,4.136690647482014427e+00
7.829603960396037676e-01,-4.792332268370606829e-02,-8.093716719914803570e-02,3.833865814696485463e-02,9.081534772182253690e+00,2.877697841726618577e-01,3.836930455635491732e+00
7.879158415841582830e-01,-4.472843450479233041e-02,-6.283280085197018305e-02,1.810436634717784918e-02,9.076738609112709355e+00,2.949640287769784153e-01,3.678657074340527799e+00
7.928712871287126873e-01,-3.407880724174654208e-02,-3.407880724174654208e-02,8.519701810436635520e-03,9.043165467625899012e+00,4.268585131894484519e-01,3.796163069544364443e+00
7.978267326732670917e-01,-1.810436634717784918e-02,-3.301384451544196047e-02,2.662406815761448470e-02,9.434052757793764954e+00,3.405275779376498724e-01,3.652278177458033515e+00
