t,gx,gy,gz,ax,ay,az
1.522782044545136770e-01,-2.981895633652822258e-02,-7.454739084132055646e-03,2.875399361022364098e-02,9.189448441247002108e+00,-3.285371702637889801e-01,4.038369304556354678e+00
1.572360768915440909e-01,-2.875399361022364098e-02,-4.259850905218317760e-03,-1.064962726304579440e-03,9.278177458033573188e+00,-4.436450839328537343e-01,3.752997601918465431e+00
1.621939493285745049e-01,-3.514376996805111675e-02,2.555910543130990309e-02,-5.111821086261980618e-02,8.803357314148680501e+00,-2.925659472422062479e-01,4.026378896882493841e+00
1.671518217656049188e-01,-2.555910543130990309e-02,4.153354632587859252e-02,-6.922257720979765883e-02,8.729016786570744202e+00,-2.134292565947242259e-01,4.242206235011990678e+00
1.721096942026353604e-01,-1.703940362087327104e-02,3.407880724174654208e-02,-8.413205537806177359e-02,8.788968824940047497e+00,-2.613908872901678504e-01,4.129496402877697925e+00
1.770675666396657744e-01,-2.662406815761448470e-02,3.088391906283280072e-02,-1.150159744408945639e-01,8.786570743405276218e+00,-1.870503597122302186e-01,4.697841726618705138e+00
1.820254390766961883e-01,-1.277955271565495154e-02,-4.259850905218317760e-03,-1.352502662406815659e-01,8.791366906474820553e+00,8.872901678657074687e-02,4.515587529976019532e+00
1.869833115137266299e-01,-2.555910543130990309e-02,-3.514376996805111675e-02,-1.352502662406815659e-01,8.721822541966426812e+00,2.901678657074340251e-01,4.455635491606714460e+00
1.919411839507570439e-01,-9.584664536741213658e-03,-3.620873269435569836e-02,-1.150159744408945639e-01,8.851318944844123848e+00,3.405275779376498724e-01,4.177458033573141272e+00
1.968990563877874578e-01,-9.584664536741213658e-03,-2.662406815761448470e-02,-9.158679446219382403e-02,9.155875299760191766e+00,1.606714628297362113e-01,4.033573141486810343e+00
2.018569288248178717e-01,-4.259850905218317760e-03,-1.490947816826411129e-02,-9.584664536741213658e-02,9.244604316546762846e+00,4.556354916067146404e-02,3.954436450839328376e+00
2.068148012618482856e-01,2.129925452609158880e-03,7.454739084132055646e-03,-1.139510117145899892e-01,9.218225419664268117e+00,2.637889688249400733e-01,3.868105515587529908e+00
2.117726736988787273e-01,1.064962726304579440e-03,3.301384451544196047e-02,-1.128860489882854146e-01,9.146282973621103096e+00,4.844124700239808012e-01,4.127098321342925757e+00
2.167305461359091412e-01,1.916932907348242732e-02,5.431309904153354406e-02,-8.945686900958466081e-02,9.100719424460431028e+00,6.187050359712230607e-01,4.134292565947242259e+00
2.216884185729395551e-01,1.703940362087327104e-02,6.176783812566560145e-02,-6.709265175718849561e-02,9.227817745803356786e+00,5.443645083932853179e-01,4.546762589928057707e+00
2.266462910099699968e-01,2.449414270500532495e-02,4.259850905218317413e-02,-5.963791267305644517e-02,9.266187050359711463e+00,6.522781774580336256e-01,4.539568345323741205e+00
2.316041634470004107e-01,6.389776357827475772e-03,1.064962726304579353e-02,-4.153354632587859252e-02,9.165467625899280435e+00,8.441247002398081234e-01,4.405275779376498946e+00
2.365620358840308246e-01,8.519701810436635520e-03,3.194888178913737886e-03,-6.389776357827475772e-03,9.129496402877697037e+00,9.472422062350119853e-01,3.985611510791366996e+00
2.415199083210612385e-01,8.519701810436635520e-03,3.088391906283280072e-02,3.514376996805111675e-02,9.247002398081534125e+00,8.417266187050359560e-01,3.808153477218225280e+00
2.464777807580916524e-01,1.490947816826411129e-02,6.602768903088392094e-02,6.283280085197018305e-02,9.354916067146282543e+00,5.995203836930456109e-01,3.815347721822541782e+00
2.514356531951221219e-01,1.597444089456868943e-02,9.052183173588924936e-02,6.922257720979765883e-02,9.314148681055156587e+00,4.844124700239808012e-01,3.712230215827338142e+00
2.563935256321525080e-01,9.584664536741213658e-03,1.086261980830670881e-01,6.602768903088392094e-02,9.239808153477218511e+00,4.340527577937650094e-01,3.932853717026378870e+00
2.613513980691829497e-01,2.875399361022364098e-02,1.235356762513312029e-01,7.561235356762513460e-02,9.167865707434053490e+00,3.117505995203836977e-01,3.882494004796162912e+00
2.663092705062133914e-01,2.875399361022364098e-02,1.150159744408945639e-01,7.880724174653887248e-02,9.388489208633092886e+00,-6.235011990407673954e-02,3.609112709832134502e+00
2.712671429432437775e-01,2.236421725239616520e-02,1.448349307774227934e-01,3.727369542066027996e-02,9.251798561151078459e+00,-1.894484412470023860e-01,3.952038369304556209e+00
2.762250153802742192e-01,5.111821086261980618e-02,1.746538871139510229e-01,1.064962726304579353e-02,9.323741007194245256e+00,-1.199040767386091166e-01,4.577937649880095883e+00
2.811828878173046609e-01,8.093716719914803570e-02,1.405750798722044670e-01,8.519701810436635520e-03,9.064748201438849406e+00,-1.127098321342925591e-01,4.431654676258992787e+00
2.861407602543350470e-01,1.075612353567625135e-01,1.309904153354632672e-01,3.194888178913737886e-03,8.856115107913668183e+00,1.438848920863309427e-02,4.529976019184652536e+00
2.910986326913654887e-01,1.501597444089456945e-01,1.160809371671991524e-01,9.584664536741213658e-03,8.930455635491606259e+00,2.685851318944844079e-01,4.424460431654676285e+00
2.960565051283959304e-01,1.703940362087326965e-01,8.732694355697551147e-02,2.342917997870074681e-02,8.762589928057554545e+00,4.100719424460431695e-01,4.059952038369304184e+00
3.010143775654263165e-01,1.853035143769967974e-01,9.691160809371672513e-02,3.514376996805111675e-02,8.724220623501199867e+00,4.340527577937650094e-01,3.935251798561151038e+00
3.059722500024567582e-01,1.842385516506922227e-01,1.182108626198083018e-01,4.366347177848775574e-02,8.803357314148680501e+00,4.268585131894484519e-01,4.131894484412470092e+00
3.109301224394871443e-01,1.650692225772097954e-01,1.054313099041533502e-01,3.727369542066027996e-02,8.863309352517985573e+00,4.412470023980815115e-01,4.474820143884891799e+00
3.158879948765175860e-01,1.512247071352502692e-01,7.028753993610223350e-02,2.555910543130990309e-02,8.868105515587529908e+00,6.067146282973621130e-01,4.529976019184652536e+00
3.208458673135480277e-01,1.224707135250266282e-01,3.301384451544196047e-02,2.236421725239616520e-02,8.810551558752997892e+00,7.529976019184652092e-01,4.402877697841726778e+00
3.258037397505784138e-01,1.022364217252396124e-01,2.555910543130990309e-02,3.301384451544196047e-02,8.983213429256593940e+00,7.961630695443645545e-01,4.091127098321343247e+00
3.307616121876088555e-01,7.880724174653887248e-02,4.259850905218317413e-02,4.579339723109691201e-02,9.035971223021583398e+00,7.865707434052757741e-01,4.184652278177457774e+00
3.357194846246392417e-01,6.176783812566560145e-02,5.431309904153354406e-02,6.070287539936101984e-02,9.062350119904076351e+00,8.129496402877698369e-01,4.544364508393285540e+00
3.406773570616696833e-01,4.579339723109691201e-02,4.153354632587859252e-02,7.028753993610223350e-02,8.976019184652278327e+00,8.369304556354916214e-01,4.681055155875299967e+00
3.456352294987001250e-01,2.129925452609158706e-02,8.519701810436635520e-03,7.987220447284344715e-02,8.949640287769783598e+00,7.649880095923261569e-01,4.772182254196642326e+00
3.505931019357305112e-01,1.277955271565495154e-02,-1.916932907348242732e-02,9.265175718849839870e-02,8.928057553956834980e+00,7.553956834532373765e-01,4.582733812949640217e+00
3.555509743727609528e-01,5.324813631522896766e-03,-3.301384451544196047e-02,1.075612353567625135e-01,8.892086330935251581e+00,7.050359712230215292e-01,4.599520383693045389e+00
3.605088468097913945e-01,8.519701810436635520e-03,-3.620873269435569836e-02,1.235356762513312029e-01,9.206235011990408168e+00,5.227817745803357008e-01,4.690647482014388636e+00
3.654667192468217807e-01,8.519701810436635520e-03,-5.005324813631523151e-02,1.299254526091586925e-01,9.201438848920863833e+00,3.069544364508393075e-01,4.772182254196642326e+00
3.704245916838522223e-01,1.597444089456868943e-02,-6.602768903088392094e-02,1.192758253461128903e-01,9.158273381294964821e+00,2.278177458033573133e-01,4.844124700239808234e+00
3.753824641208826640e-01,2.129925452609158706e-02,-8.732694355697551147e-02,1.086261980830670881e-01,8.992805755395682610e+00,3.021582733812949728e-01,4.899280575539568083e+00
3.803403365579130502e-01,3.088391906283280072e-02,-1.246006389776357776e-01,1.064962726304579388e-01,8.822541966426857840e+00,2.685851318944844079e-01,4.906474820143884585e+00
3.852982089949434918e-01,4.898828541001064990e-02,-1.629392971246006461e-01,1.086261980830670881e-01,8.817745803357313505e+00,8.872901678657074687e-02,4.688249400479616469e+00
3.902560814319738780e-01,5.431309904153354406e-02,-1.970181043663471743e-01,1.001064962726304630e-01,8.978417266187049606e+00,-8.633093525179856564e-02,4.659472422062350461e+00
3.952139538690043197e-01,6.709265175718849561e-02,-2.289669861554845531e-01,7.667731629392970927e-02,9.141486810551558762e+00,-1.534772182254196538e-01,4.410071942446043280e+00
4.001718263060347613e-01,7.774227902023429781e-02,-2.513312034078807322e-01,5.537806176783812567e-02,9.254196642685851515e+00,-1.342925659472422040e-01,4.170263788968824770e+00
4.051296987430651475e-01,9.371671991480298725e-02,-2.513312034078807322e-01,4.259850905218317413e-02,9.287769784172661858e+00,-7.194244604316546443e-02,3.800959232613908778e+00
4.100875711800955892e-01,9.904153354632587447e-02,-2.247071352502662545e-01,3.088391906283280072e-02,9.376498800959232938e+00,-3.357314148681055099e-02,3.594724220623501054e+00
4.150454436171259753e-01,9.584664536741213658e-02,-1.884984025559105492e-01,1.064962726304579353e-02,9.551558752997602042e+00,1.918465227817745672e-02,3.628297362110311841e+00
4.200033160541564170e-01,8.093716719914803570e-02,-1.586794462193823196e-01,-1.597444089456868943e-02,9.520383693045562978e+00,1.055155875299760154e-01,3.764988009592326268e+00
4.249611884911868587e-01,5.963791267305644517e-02,-1.416400425985090417e-01,-3.940362087326943624e-02,9.417266187050358894e+00,2.278177458033573133e-01,4.016786570743405171e+00
4.299190609282172448e-01,3.833865814696485463e-02,-1.395101171458998923e-01,-6.070287539936101984e-02,9.203836930455635112e+00,4.652278177458033515e-01,4.184652278177457774e+00
4.348769333652476865e-01,9.584664536741213658e-03,-1.576144834930777450e-01,-7.028753993610223350e-02,9.014388489208633004e+00,6.163069544364508934e-01,4.443645083932853623e+00
4.398348058022781282e-01,-9.584664536741213658e-03,-1.874334398296059745e-01,-6.070287539936101984e-02,9.028776978417266008e+00,5.923261390887289979e-01,4.513189448441247364e+00
4.447926782393085143e-01,-2.342917997870074681e-02,-2.204472843450479280e-01,-4.685835995740149362e-02,9.076738609112709355e+00,4.484412470023980690e-01,4.362110311750599934e+00
4.497505506763389560e-01,-2.981895633652822258e-02,-2.342917997870074542e-01,-3.727369542066027996e-02,9.470023980815348352e+00,2.470023980815347631e-01,4.326139088729016535e+00
4.547084231133693977e-01,-3.407880724174654208e-02,-2.438764643237486818e-01,-3.833865814696485463e-02,9.390887290167865942e+00,1.294964028776978415e-01,3.973621103117506159e+00
4.596662955503997838e-01,-4.046858359957401785e-02,-2.279020234291799785e-01,-5.111821086261980618e-02,9.287769784172661858e+00,1.870503597122302186e-01,4.609112709832134058e+00
4.646241679874302255e-01,2.129925452609158880e-03,-2.662406815761448331e-01,-3.194888178913737886e-02,8.911270983213428920e+00,1.894484412470023860e-01,3.937649880095923205e+00
4.695820404244606117e-01,-3.301384451544196047e-02,-2.790202342917997846e-01,-2.555910543130990309e-02,9.225419664268585507e+00,-1.151079136690647542e-01,4.117505995203837088e+00
4.745399128614910533e-01,-2.768903088391906284e-02,-2.928647497337593109e-01,-4.898828541001064990e-02,9.333333333333333925e+00,-2.589928057553956831e-01,3.870503597122302075e+00
4.794977852985214950e-01,-2.768903088391906284e-02,-2.960596379126730349e-01,-7.774227902023429781e-02,9.587529976019185440e+00,-2.973621103117505826e-01,3.549160671462829875e+00
4.844556577355518812e-01,-2.981895633652822258e-02,-2.800851970181043593e-01,-9.904153354632587447e-02,9.628297362110311397e+00,-3.141486810551558650e-01,3.333333333333333481e+00
4.894135301725823228e-01,-1.277955271565495154e-02,-2.279020234291799785e-01,-1.214057507987220397e-01,9.733812949640288537e+00,-2.254196642685851182e-01,2.889688249400479414e+00
4.943714026096127090e-01,-2.129925452609158706e-02,-1.661341853035143701e-01,-1.384451544195953177e-01,9.724220623501199867e+00,-1.606714628297362113e-01,3.378896882494004661e+00
4.993292750466432062e-01,1.064962726304579440e-03,-1.224707135250266282e-01,-1.458998935037273681e-01,9.664268585131894795e+00,5.995203836930455832e-02,3.254196642685851515e+00
5.042871474836735368e-01,-1.277955271565495154e-02,-9.904153354632587447e-02,-1.522896698615548439e-01,9.517985611510791699e+00,1.582733812949640162e-01,3.630695443645084008e+00
5.092450199207039230e-01,5.324813631522896766e-03,-7.987220447284344715e-02,-1.469648562300319428e-01,9.455635491606715348e+00,3.141486810551558650e-01,3.503597122302158251e+00
5.142028923577343091e-01,-1.064962726304579440e-03,-5.857294994675186356e-02,-1.395101171458998923e-01,9.407673860911270225e+00,4.148681055155875042e-01,3.693045563549160804e+00
5.191607647947648063e-01,1.064962726304579440e-03,-4.898828541001064990e-02,-1.267305644302449408e-01,9.314148681055156587e+00,4.556354916067146266e-01,3.901678657074340695e+00
5.241186372317951925e-01,9.584664536741213658e-03,-5.005324813631523151e-02,-1.086261980830670881e-01,9.316546762589927866e+00,4.148681055155875042e-01,3.887290167865707247e+00
5.290765096688255786e-01,5.324813631522896766e-03,-6.070287539936101984e-02,-9.478168264110756192e-02,9.362110311750599934e+00,2.997601918465228055e-01,4.083932853717026745e+00
5.340343821058560758e-01,1.916932907348242732e-02,-7.028753993610223350e-02,-9.691160809371672513e-02,9.357314148681055599e+00,2.781774580335731328e-01,3.820143884892086117e+00
5.389922545428864620e-01,9.584664536741213658e-03,-7.028753993610223350e-02,-9.584664536741213658e-02,9.359712230215826878e+00,1.534772182254196538e-01,3.930455635491606703e+00
5.439501269799168481e-01,3.088391906283280072e-02,-6.389776357827475772e-02,-1.001064962726304630e-01,9.386091127098321607e+00,2.877697841726618855e-02,3.702637889688249473e+00
5.489079994169473453e-01,3.940362087326943624e-02,-5.857294994675186356e-02,-1.043663471778487756e-01,9.477218225419663966e+00,-1.007194244604316530e-01,3.767386091127098435e+00
5.538658718539777315e-01,6.602768903088392094e-02,-4.792332268370606829e-02,-1.203407880724174650e-01,9.549160671462828986e+00,-2.877697841726618855e-02,3.729016786570743314e+00
5.588237442910081176e-01,8.200212992545261037e-02,-3.514376996805111675e-02,-1.363152289669861683e-01,9.359712230215826878e+00,3.045563549160671402e-01,3.832134292565947398e+00
5.637816167280386148e-01,9.265175718849839870e-02,-3.088391906283280072e-02,-1.267305644302449408e-01,9.223021582733812451e+00,6.115107913669064477e-01,4.040767386091126845e+00
5.687394891650690010e-01,1.075612353567625135e-01,-3.620873269435569836e-02,-1.043663471778487756e-01,9.218225419664268117e+00,7.482014388489208745e-01,3.923261390887290201e+00
5.736973616020993871e-01,9.265175718849839870e-02,-3.940362087326943624e-02,-8.519701810436634826e-02,9.273381294964028854e+00,6.930455635491606925e-01,4.093525179856115415e+00
5.786552340391298843e-01,8.519701810436634826e-02,-4.579339723109691201e-02,-7.987220447284344715e-02,9.247002398081534125e+00,7.673860911270983243e-01,4.081534772182254578e+00
5.836131064761602705e-01,5.644302449414270728e-02,-6.602768903088392094e-02,-7.561235356762513460e-02,9.167865707434053490e+00,8.920863309352518034e-01,4.294964028776978360e+00
5.885709789131906566e-01,4.259850905218317413e-02,-9.052183173588924936e-02,-5.963791267305644517e-02,9.139088729016785706e+00,9.400479616306954833e-01,4.163069544364508268e+00
5.935288513502211538e-01,2.023429179978700893e-02,-1.075612353567625135e-01,-3.833865814696485463e-02,9.086330935251798024e+00,9.688249400479616025e-01,4.035971223021582510e+00
5.984867237872515400e-01,-3.194888178913737886e-03,-1.150159744408945639e-01,-1.490947816826411129e-02,9.021582733812950394e+00,1.035971223021582732e+00,3.997601918465227833e+00
6.034445962242819261e-01,-2.342917997870074681e-02,-1.214057507987220397e-01,5.324813631522896766e-03,9.117505995203837088e+00,9.688249400479616025e-01,3.858513189448441238e+00
6.084024686613123123e-01,-4.046858359957401785e-02,-1.203407880724174650e-01,2.768903088391906284e-02,9.513189448441247364e+00,7.290167865707434247e-01,3.841726618705036067e+00
6.133603410983428095e-01,-4.472843450479233041e-02,-1.214057507987220397e-01,4.153354632587859252e-02,9.529976019184651648e+00,5.827338129496403285e-01,3.371702637889688159e+00
6.183182135353731956e-01,-7.774227902023429781e-02,-9.797657082002129980e-02,3.407880724174654208e-02,9.342925659472422595e+00,6.067146282973621130e-01,3.529976019184652092e+00
6.232760859724035818e-01,-8.093716719914803570e-02,-6.389776357827475772e-02,4.046858359957401785e-02,9.280575539568344468e+00,6.930455635491606925e-01,3.752997601918465431e+00
6.282339584094340790e-01,-8.945686900958466081e-02,-6.602768903088392094e-02,6.602768903088392094e-02,9.247002398081534125e+00,5.731414868105515481e-01,3.793764988009592276e+00
6.331918308464644651e-01,-9.158679446219382403e-02,-6.922257720979765883e-02,7.880724174653887248e-02,9.254196642685851515e+00,3.357314148681055377e-01,3.676258992805755188e+00
6.381497032834948513e-01,-9.265175718849839870e-02,-6.176783812566560145e-02,7.348242811501597138e-02,9.323741007194245256e+00,2.589928057553956831e-01,3.541966426858513373e+00
6.431075757205253485e-01,-9.478168264110756192e-02,-5.111821086261980618e-02,6.709265175718849561e-02,9.256594724220622794e+00,3.597122302158273222e-01,3.752997601918465431e+00
6.480654481575557346e-01,-8.200212992545261037e-02,-4.685835995740149362e-02,7.667731629392970927e-02,9.239808153477218511e+00,4.124700239808153368e-01,3.637889688249400511e+00
6.530233205945861208e-01,-7.880724174653887248e-02,-3.620873269435569836e-02,9.158679446219382403e-02,9.354916067146282543e+00,2.613908872901678504e-01,3.741007194244604150e+00
6.579811930316166180e-01,-6.815761448349308416e-02,-1.916932907348242732e-02,9.158679446219382403e-02,9.417266187050358894e+00,2.206235011990407557e-01,3.659472422062350017e+00
6.629390654686470041e-01,-7.348242811501597138e-02,-3.194888178913737886e-03,8.306709265175718504e-02,9.273381294964028854e+00,3.693045563549160470e-01,3.911270983213429364e+00
6.678969379056773903e-01,-7.135250266240682204e-02,-3.194888178913737886e-03,8.626198083067092293e-02,9.098321342925659749e+00,5.395683453237409832e-01,4.009592326139088669e+00
6.728548103427077764e-01,-7.561235356762513460e-02,-1.171458998935037341e-02,1.001064962726304630e-01,9.021582733812950394e+00,5.083932853717025857e-01,4.033573141486810343e+00
6.778126827797382736e-01,-7.561235356762513460e-02,-1.597444089456868943e-02,1.128860489882854146e-01,9.115107913669064033e+00,3.693045563549160470e-01,4.028776978417266008e+00
6.827705552167686598e-01,-8.200212992545261037e-02,-2.449414270500532495e-02,1.064962726304579388e-01,9.141486810551558762e+00,3.285371702637889801e-01,4.031175059952038175e+00
6.877284276537990459e-01,-9.691160809371672513e-02,-4.259850905218317413e-02,1.001064962726304630e-01,9.050359712230216402e+00,3.693045563549160470e-01,4.201438848920862945e+00
6.926863000908295431e-01,-9.797657082002129980e-02,-6.283280085197018305e-02,1.011714589989350377e-01,9.083932853717026745e+00,3.357314148681055377e-01,3.997601918465227833e+00
6.976441725278599293e-01,-1.107561235356762513e-01,-7.028753993610223350e-02,1.043663471778487756e-01,9.131894484412470092e+00,1.534772182254196538e-01,3.932853717026378870e+00
7.026020449648903154e-01,-1.096911608093716767e-01,-6.815761448349308416e-02,9.797657082002129980e-02,9.263788968824940184e+00,-3.357314148681055099e-02,3.764988009592326268e+00
7.075599174019208126e-01,-1.171458998935037271e-01,-5.750798722044728195e-02,7.667731629392970927e-02,9.321342925659472201e+00,-1.606714628297362113e-01,3.800959232613908778e+00
7.125177898389511988e-01,-1.128860489882854146e-01,-5.324813631522896940e-02,4.898828541001064990e-02,9.390887290167865942e+00,-2.326139088729016757e-01,3.762589928057554101e+00
7.174756622759815849e-01,-1.054313099041533502e-01,-3.833865814696485463e-02,2.129925452609158706e-02,9.386091127098321607e+00,-2.541966426858512929e-01,3.724220623501198979e+00
7.224335347130120821e-01,-9.478168264110756192e-02,-1.703940362087327104e-02,-5.324813631522896766e-03,9.405275779376498946e+00,-2.422062350119904006e-01,3.836930455635491732e+00
7.273914071500424683e-01,-7.774227902023429781e-02,3.194888178913737886e-03,-3.301384451544196047e-02,9.287769784172661858e+00,-1.678657074340527550e-02,4.004796163069544335e+00
7.323492795870728544e-01,-7.028753993610223350e-02,7.454739084132055646e-03,-5.431309904153354406e-02,9.074340527577938076e+00,2.302158273381295084e-01,4.381294964028777272e+00
7.373071520241033516e-01,-5.857294994675186356e-02,-1.490947816826411129e-02,-5.111821086261980618e-02,9.035971223021583398e+00,3.405275779376498724e-01,4.249400479616307180e+00
7.422650244611337378e-01,-7.241746538871139671e-02,-3.833865814696485463e-02,-5.644302449414270728e-02,9.139088729016785706e+00,2.446043165467625957e-01,3.884892086330935079e+00
7.472228968981641239e-01,-7.561235356762513460e-02,-1.064962726304579353e-02,-6.709265175718849561e-02,8.973621103117505271e+00,2.949640287769784153e-01,4.381294964028777272e+00
7.521807693351946211e-01,-5.963791267305644517e-02,-1.277955271565495154e-02,-6.922257720979765883e-02,8.776978417266187549e+00,4.244604316546762846e-01,4.678657074340527799e+00
7.571386417722250073e-01,-6.070287539936101984e-02,-6.176783812566560145e-02,-6.070287539936101984e-02,8.613908872901678393e+00,4.988009592326139163e-01,5.208633093525179447e+00
7.620965142092553934e-01,-4.046858359957401785e-02,-1.384451544195953177e-01,-3.727369542066027996e-02,8.685851318944843413e+00,5.443645083932853179e-01,4.714628297362110310e+00
7.670543866462857796e-01,-4.685835995740149362e-02,-1.810436634717784987e-01,-2.236421725239616520e-02,8.697841726618705138e+00,5.035971223021582510e-01,4.474820143884891799e+00
7.720122590833162768e-01,-3.833865814696485463e-02,-1.863684771033013721e-01,-1.703940362087327104e-02,8.707434052757793808e+00,4.940047961630695261e-01,4.398081534772182444e+00
7.769701315203466629e-01,-4.259850905218317413e-02,-1.991480298189563236e-01,-7.454739084132055646e-03,8.774580335731414493e+00,4.676258992805755188e-01,4.618705035971222728e+00
7.819280039573770491e-01,-4.366347177848775574e-02,-2.428115015974440793e-01,2.129925452609158880e-03,8.894484412470024637e+00,3.165467625899280324e-01,4.517985611510791699e+00
7.868858763944075463e-01,-5.005324813631523151e-02,-2.758253461128860606e-01,-2.129925452609158880e-03,8.937649880095923649e+00,2.086330935251798635e-01,4.064748201438848518e+00
7.918437488314379324e-01,-5.963791267305644517e-02,-2.790202342917997846e-01,-1.277955271565495154e-02,8.930455635491606259e+00,2.446043165467625957e-01,3.786570743405275774e+00
7.968016212684683186e-01,-5.537806176783812567e-02,-2.619808306709265344e-01,-1.810436634717784918e-02,8.966426858513189657e+00,2.925659472422062479e-01,3.556354916067146377e+00
